Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
31.5,0.0,0.4,0.0,0.5,110.8,109.9,41.2,83.2,0.4971,9.0,26.3,0.3508,19.4,24.2,0.7954,7.7,39.8,25.2,7.9,4.5,12.7,23.2,39.5,83.6,0.4734999999999999,9.9,27.4,0.35409999999999997,21.0,28.1,0.7464999999999998,8.8,40.6,22.0,7.0,4.2,12.6,19.9,108.38999999999999,110.0
32.5,0.0,0.4,0.0,0.5,110.9,111.3,41.3,82.6,0.5021000000000001,8.8,24.7,0.36469999999999997,19.5,24.2,0.7988,7.3,38.3,25.4,7.7,4.4,12.7,23.1,40.1,83.6,0.4805,10.1,28.5,0.348,21.0,27.4,0.7628999999999999,8.6,39.9,22.1,7.1,4.7,12.5,19.5,107.85999999999999,110.0
33.5,0.0,0.4,0.0,0.6,110.8,110.1,41.4,82.4,0.5045999999999999,8.7,24.2,0.3669,19.3,23.9,0.8003,7.5,38.8,25.7,7.6,4.3,12.8,22.3,40.3,83.8,0.48180000000000006,9.8,27.1,0.35469999999999996,19.7,26.1,0.7543,8.6,39.5,23.0,7.0,4.9,12.4,19.4,108.06000000000002,96.0
34.5,0.0,0.5,0.0,0.5,108.5,109.4,40.5,81.6,0.4981,8.3,24.0,0.3549,19.2,23.9,0.7966000000000001,7.2,38.2,24.8,7.5,4.4,13.1,22.9,40.7,83.7,0.4875000000000001,8.9,25.2,0.34750000000000003,19.1,25.7,0.7409999999999999,8.7,39.8,23.4,7.0,5.1,12.6,19.7,107.68000000000002,110.0
35.5,0.0,0.5,0.0,0.5,108.6,109.3,40.9,81.1,0.5059,7.9,23.0,0.34839999999999993,18.9,24.1,0.778,7.7,38.6,24.1,7.2,4.8,13.8,23.4,40.7,83.9,0.48650000000000004,8.5,25.5,0.3289000000000001,19.4,25.8,0.753,8.6,38.9,23.9,7.2,4.8,12.5,20.0,107.72,94.0
36.5,0.0,0.4,0.0,0.5,107.4,109.0,40.3,80.9,0.5000000000000001,8.2,23.2,0.3569,18.6,23.6,0.7873,7.8,38.4,23.7,7.7,5.2,14.1,22.2,41.5,84.4,0.4936000000000001,8.1,24.9,0.31930000000000003,17.9,23.6,0.7613000000000001,8.7,38.9,24.5,7.7,4.4,12.0,19.3,107.51000000000002,79.0
37.5,0.0,0.5,0.0,0.5,104.7,107.2,38.9,80.5,0.4846000000000001,7.6,22.9,0.3388999999999999,19.3,23.9,0.8049,8.2,38.3,22.3,8.3,4.5,13.9,22.4,40.5,81.7,0.496,8.2,25.0,0.3215,18.0,23.1,0.7813000000000001,7.5,39.1,24.2,7.4,4.9,12.7,19.2,107.03999999999999,104.0
38.5,0.0,0.6,0.0,0.5,104.9,107.1,38.6,81.1,0.4768,7.9,23.0,0.3555999999999999,19.8,25.2,0.7801,9.0,39.1,22.1,8.7,5.1,14.0,23.1,40.3,82.2,0.4902,7.9,24.3,0.318,18.6,23.6,0.7888,8.0,39.7,24.1,7.5,5.4,13.4,20.0,106.78999999999999,101.0
39.5,0.0,0.5,0.0,0.4,105.3,108.2,37.9,80.2,0.47309999999999997,8.1,22.9,0.36389999999999995,21.4,26.7,0.808,8.3,38.6,21.8,8.4,4.8,14.0,23.3,40.3,82.1,0.4907,8.2,24.2,0.3317,19.4,24.3,0.8029,8.0,39.8,25.3,7.4,5.6,13.7,20.9,106.72999999999999,94.0
40.5,0.0,0.5,0.0,0.4,102.0,106.7,36.8,79.1,0.4659999999999999,7.8,23.4,0.3471000000000001,20.6,26.1,0.7968999999999999,8.1,37.8,21.1,8.5,4.8,14.3,23.0,40.3,81.5,0.4940999999999999,7.8,23.4,0.3293,18.3,22.9,0.8052999999999999,8.5,40.3,26.0,7.5,5.2,14.1,20.7,106.6,109.0
41.5,0.0,0.5,0.0,0.4,100.7,107.1,36.2,78.7,0.4608,7.4,23.4,0.3236,20.9,27.0,0.7833,8.3,37.6,19.8,9.1,4.8,14.4,22.9,40.1,81.0,0.4946999999999999,8.4,24.5,0.3439,18.5,23.0,0.8110999999999999,8.6,40.7,26.7,8.0,5.2,14.8,21.3,107.04,116.0
42.5,0.0,0.5,0.0,0.5,101.3,103.3,36.4,79.3,0.4593999999999999,7.9,24.0,0.3346,20.6,26.1,0.8009000000000001,8.1,39.2,20.0,9.6,5.0,14.2,22.3,38.6,81.3,0.476,8.2,24.6,0.3371,17.9,22.2,0.8139999999999998,8.5,40.9,26.0,7.6,4.9,15.1,21.0,107.49000000000001,110.0
43.5,0.0,0.5,0.0,0.5,101.3,102.6,36.6,79.0,0.4638000000000001,8.5,24.6,0.34920000000000007,19.6,25.6,0.7776,7.8,39.0,20.8,9.6,4.8,14.1,21.3,38.5,82.2,0.4699999999999999,8.6,25.9,0.3343,17.0,20.8,0.8215999999999999,9.1,41.6,26.0,7.8,4.5,15.3,20.6,107.77000000000001,107.0
44.5,0.0,0.4,0.0,0.6,102.4,101.2,37.0,79.6,0.4654,8.9,24.7,0.36260000000000003,19.5,25.1,0.7907,8.1,39.8,21.6,9.1,5.2,13.3,20.8,37.7,82.5,0.4582,8.1,26.3,0.31020000000000003,17.7,21.1,0.8428999999999999,9.3,41.9,25.2,7.4,4.4,15.1,20.0,107.42999999999999,89.0
45.5,0.0,0.5,0.0,0.5,100.3,101.7,35.7,79.9,0.4481,9.1,25.7,0.36219999999999997,19.8,25.1,0.8027,8.5,39.4,21.5,9.3,4.4,13.4,20.8,38.0,81.3,0.4687,8.0,25.3,0.31939999999999996,17.7,21.3,0.8335000000000001,8.9,42.4,25.3,7.6,4.7,15.6,19.4,107.50999999999999,92.0
46.5,0.0,0.5,0.0,0.6,100.1,99.9,35.4,79.0,0.44910000000000005,8.7,25.3,0.35209999999999997,20.6,26.5,0.7840999999999999,8.1,39.7,21.2,9.4,4.6,13.3,20.9,37.2,82.3,0.4534000000000001,8.0,26.3,0.30610000000000004,17.5,21.2,0.8267,9.7,43.8,24.9,7.6,4.8,16.3,20.2,107.78999999999999,109.0
47.5,0.0,0.5,0.0,0.7,103.1,99.6,37.1,79.2,0.4694000000000001,9.1,24.4,0.3799,19.8,25.9,0.7725,8.7,41.1,22.2,8.9,5.2,13.1,20.2,37.4,83.7,0.4484,7.8,26.3,0.2992,17.0,20.6,0.8253,10.5,42.5,25.1,7.3,4.1,15.9,20.3,108.17999999999999,103.0
48.5,0.0,0.5,0.0,0.7,103.0,99.0,37.0,79.3,0.4676,9.1,25.4,0.3606999999999999,19.9,25.7,0.7813000000000001,8.0,41.0,22.4,8.6,5.2,12.8,19.4,37.9,85.0,0.4479,7.7,26.5,0.2923,15.5,19.0,0.8113999999999999,10.5,43.3,25.2,6.8,3.9,15.3,20.0,108.38,85.0
49.5,0.0,0.6,0.0,0.7,101.4,97.5,36.9,79.3,0.46630000000000005,8.6,24.6,0.35139999999999993,19.0,24.2,0.7945,7.7,40.9,21.9,8.9,5.7,13.6,18.9,37.3,85.6,0.438,7.7,26.7,0.2891,15.2,18.1,0.8317,10.8,43.8,24.0,7.1,3.9,15.4,19.3,108.38,111.0
50.5,0.0,0.6,0.0,0.8,103.1,96.3,37.9,79.3,0.47850000000000004,8.5,23.9,0.35609999999999997,18.8,24.0,0.7927000000000001,7.7,41.5,22.7,8.6,5.8,13.1,18.5,36.5,85.4,0.42969999999999997,7.5,27.2,0.27579999999999993,15.8,18.8,0.8320999999999998,10.7,43.4,23.1,6.9,3.8,15.0,18.9,108.93000000000002,97.0
51.5,0.0,0.6,0.0,0.8,101.9,95.0,37.9,81.0,0.46820000000000006,8.8,24.7,0.3586999999999999,17.3,22.0,0.7934999999999999,8.3,43.1,23.0,7.8,6.3,12.4,18.1,35.9,86.1,0.4187,7.8,28.1,0.27549999999999997,15.4,18.8,0.8121,11.2,45.0,22.1,6.4,4.2,14.1,17.7,108.77000000000001,123.0
52.5,0.0,0.6,0.0,0.7,102.6,99.3,38.5,81.9,0.4697,8.5,25.0,0.34109999999999996,17.1,22.2,0.7762,9.1,42.7,22.9,7.8,6.2,13.1,18.4,37.3,85.7,0.43689999999999996,9.4,28.7,0.312,15.3,18.8,0.8071000000000002,10.9,43.9,24.0,6.8,4.6,14.5,18.1,108.8,122.0
53.5,0.0,0.6,0.0,0.7,103.8,101.6,38.7,83.2,0.4643,8.5,24.8,0.3447,17.9,22.4,0.8013999999999999,9.7,43.5,22.2,7.3,6.1,13.5,19.2,38.0,86.0,0.44329999999999997,9.1,28.7,0.3032,16.5,19.9,0.8193999999999999,10.4,43.5,23.8,6.7,5.2,14.1,18.4,108.27000000000001,121.0
54.5,0.0,0.6,0.0,0.6,105.2,104.4,39.3,84.8,0.4626,8.1,24.5,0.3334,18.5,23.1,0.8002,9.8,43.7,21.7,7.7,5.6,13.9,19.2,39.5,88.5,0.4471,9.9,29.1,0.3288000000000001,15.5,19.0,0.8067,10.5,44.2,23.8,7.0,5.5,14.2,19.1,108.60999999999999,104.0
55.5,0.0,0.5,0.0,0.6,106.7,104.3,39.6,84.0,0.47050000000000003,8.5,24.2,0.35119999999999996,19.0,23.4,0.8099000000000001,9.1,43.4,21.8,8.1,6.4,14.0,19.1,39.5,89.5,0.44099999999999995,9.9,29.2,0.32700000000000007,15.4,19.2,0.7944000000000001,11.0,44.3,24.1,7.1,5.4,14.0,19.8,108.35999999999999,87.0
56.5,0.0,0.6,0.0,0.5,106.2,106.3,39.1,83.7,0.4655,8.6,24.2,0.3553,19.4,23.6,0.8189000000000002,9.3,43.3,21.6,7.8,5.9,14.2,19.0,40.1,90.1,0.4448,10.3,29.6,0.338,15.8,19.7,0.7952,11.4,44.3,24.3,7.3,5.0,13.1,19.7,108.06000000000002,96.0
57.5,0.0,0.5,0.0,0.4,104.9,107.2,38.0,83.7,0.4519,8.7,24.8,0.34919999999999995,20.2,24.7,0.8160000000000001,9.3,42.2,21.2,8.4,6.5,14.4,19.8,40.1,89.4,0.4483,10.0,28.3,0.34450000000000003,17.0,21.3,0.7933000000000001,11.6,45.5,23.7,8.0,5.3,13.6,20.1,107.82000000000001,118.0
58.5,0.0,0.4,0.0,0.4,106.4,109.3,39.0,85.0,0.4563,8.9,24.5,0.3619,19.5,24.2,0.8017999999999998,10.1,41.7,21.6,8.8,6.3,14.3,20.5,40.3,87.5,0.4624,10.9,28.8,0.3728000000000001,17.8,22.0,0.8084000000000001,11.1,44.0,24.3,7.9,5.6,14.5,20.6,107.24000000000001,89.0
59.5,0.0,0.4,0.0,0.4,106.8,109.4,39.2,85.0,0.4589,9.0,24.8,0.36229999999999996,19.4,24.1,0.8010999999999999,10.7,41.9,21.3,8.7,6.1,14.2,20.1,40.4,86.4,0.4689000000000001,10.9,27.9,0.3931,17.7,22.3,0.7901999999999999,10.6,42.6,24.5,8.5,5.4,14.3,20.0,107.39000000000001,99.0
