Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
21.5,0.0,0.4,0.0,0.3,103.0,109.2,38.6,85.2,0.45230000000000004,10.5,29.6,0.35219999999999996,15.3,19.8,0.7457,9.4,38.4,23.5,8.2,3.6,14.5,18.1,41.6,84.3,0.49510000000000004,12.4,31.9,0.3803,13.6,17.1,0.8140000000000001,10.1,43.1,27.7,6.7,5.3,16.9,21.6,108.63999999999999,114.0
22.5,0.0,0.4,0.0,0.3,105.9,111.9,39.2,85.9,0.45549999999999996,11.3,30.2,0.3699,16.2,20.3,0.8005000000000001,9.5,38.3,24.0,8.3,3.3,14.0,18.3,42.4,84.0,0.506,13.4,32.6,0.4006,13.7,17.5,0.784,9.3,41.6,28.3,6.5,5.0,16.4,21.7,109.33,91.0
23.5,0.0,0.4,0.0,0.3,104.7,110.8,38.4,84.6,0.45299999999999996,11.4,30.4,0.3709,16.5,21.4,0.7753,9.3,38.1,24.2,7.9,3.7,14.1,17.5,42.1,85.4,0.4937,13.2,32.6,0.39390000000000003,13.4,16.8,0.7988999999999999,10.1,42.9,27.9,6.8,4.9,16.4,22.5,109.06999999999998,94.0
24.5,0.0,0.5,0.0,0.2,102.5,110.0,37.1,82.4,0.4497,11.3,30.4,0.3677,17.0,21.8,0.7878000000000001,8.7,37.6,23.9,8.4,4.0,14.9,17.8,41.7,85.4,0.48860000000000003,13.2,32.1,0.40190000000000003,13.4,17.1,0.7838,10.6,43.4,27.0,7.9,4.6,16.5,23.0,109.13,110.0
25.5,0.0,0.5,0.0,0.3,105.7,109.2,38.3,83.2,0.4608,11.5,29.9,0.3819,17.6,22.6,0.7847,9.0,38.3,24.6,8.3,4.5,14.3,18.6,40.7,84.9,0.47940000000000005,12.6,31.4,0.3893,15.2,19.2,0.7893000000000001,10.3,43.0,25.8,7.8,4.9,16.8,23.6,109.19000000000001,95.0
26.5,0.0,0.5,0.0,0.3,103.8,107.6,37.7,83.4,0.4521,11.1,29.7,0.3708,17.3,22.2,0.7863999999999999,9.3,39.7,24.9,7.9,4.7,13.9,18.3,40.6,85.2,0.4763,11.5,29.6,0.3764,14.9,18.4,0.8061999999999999,9.9,42.7,24.7,7.4,4.9,15.8,23.4,108.81000000000002,117.0
27.5,0.0,0.5,0.0,0.2,104.1,109.4,37.4,82.0,0.45640000000000003,11.6,30.2,0.3807,17.7,22.5,0.7974,8.7,37.7,25.9,7.9,4.5,14.6,18.8,41.6,85.2,0.4885,11.1,27.9,0.3879,15.1,19.4,0.7865,10.2,42.1,24.5,8.4,4.6,15.8,23.4,108.48000000000002,112.0
28.5,0.0,0.5,0.0,0.3,106.3,109.1,38.6,81.3,0.4758000000000001,11.7,29.6,0.39239999999999997,17.4,22.0,0.8013999999999999,8.4,37.7,27.0,7.5,4.5,14.3,18.8,41.8,85.2,0.49090000000000006,10.5,27.6,0.37350000000000005,15.0,19.4,0.7798,9.7,39.9,24.7,8.5,4.3,14.6,22.3,108.34,113.0
29.5,0.0,0.4,0.0,0.4,107.0,108.0,38.7,81.4,0.4764000000000001,11.7,30.6,0.3814,17.9,22.9,0.7953999999999999,8.9,38.1,27.3,7.5,4.9,13.7,19.3,40.7,83.5,0.4872000000000001,10.8,27.2,0.38960000000000006,15.8,20.2,0.7899999999999999,9.3,38.7,25.4,8.2,4.1,14.3,22.4,108.17,98.0
30.5,0.0,0.5,0.0,0.3,105.1,108.1,38.4,82.2,0.46830000000000005,10.9,29.7,0.36739999999999995,17.4,22.4,0.7883999999999999,9.4,38.9,26.1,7.4,5.0,14.3,19.5,40.8,84.8,0.4821,10.8,27.5,0.3865,15.7,20.2,0.7775,10.2,39.9,23.7,8.4,5.4,14.2,22.2,107.75,104.0
