Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.7,0.0,0.3,104.1,108.2,36.7,86.2,0.42969999999999997,9.0,25.3,0.3551,21.7,28.2,0.7664,12.3,48.8,18.7,6.7,4.5,17.5,20.3,41.5,90.0,0.4626,7.4,23.5,0.3057,17.8,22.5,0.7857000000000001,9.7,40.7,24.9,10.1,5.9,11.8,23.6,107.6,120.0
6.5,0.0,0.6,0.0,0.3,105.4,108.4,37.5,87.2,0.4334999999999999,9.0,24.6,0.3689,21.4,27.3,0.7823,12.6,47.9,19.2,6.8,4.5,16.5,20.5,41.6,88.7,0.4707,7.9,23.6,0.32989999999999997,17.3,22.8,0.7593,9.9,40.9,23.2,9.3,5.8,12.3,23.6,108.06000000000002,111.0
7.5,0.0,0.6,0.0,0.3,105.2,108.2,37.6,85.5,0.4425,8.8,24.8,0.3588,21.2,27.3,0.7772,11.9,47.7,20.2,6.5,4.4,16.7,21.0,41.4,88.3,0.47050000000000003,7.7,22.7,0.33340000000000003,17.7,23.8,0.7491999999999999,10.0,40.8,23.2,9.1,5.2,11.9,23.1,107.77000000000001,105.0
8.5,0.0,0.5,0.0,0.4,105.5,106.8,38.5,86.0,0.4506,8.7,24.8,0.3543,19.8,26.8,0.7434,12.0,48.0,21.9,6.7,3.8,16.7,21.1,40.6,88.0,0.4627,8.0,23.8,0.3343,17.6,23.6,0.7515,10.3,41.4,23.1,8.7,4.9,12.2,22.5,107.52000000000001,110.0
9.5,0.0,0.4,0.0,0.4,106.3,107.6,38.9,87.9,0.4455,9.1,24.8,0.3725,19.4,26.0,0.7537999999999999,13.0,49.1,22.1,6.2,4.2,15.7,20.1,41.4,88.7,0.46820000000000006,7.7,23.4,0.3267,17.1,22.9,0.7548000000000001,9.9,41.9,23.3,8.5,5.6,11.2,22.1,107.05,83.0
10.5,0.0,0.4,0.0,0.4,106.0,108.1,38.6,87.3,0.4443,9.3,25.0,0.3778,19.5,27.1,0.7269,12.8,49.2,22.0,5.9,4.5,15.1,20.8,41.3,88.2,0.47000000000000003,7.8,24.0,0.32249999999999995,17.7,23.8,0.7531000000000001,9.4,42.3,23.0,8.0,5.0,11.3,23.0,106.83999999999999,129.0
11.5,0.0,0.3,0.0,0.3,106.6,110.6,39.0,89.0,0.4394,9.4,26.1,0.36530000000000007,19.2,26.7,0.7273,13.2,49.7,23.3,6.1,4.6,15.0,20.6,42.0,88.8,0.4744,8.3,24.1,0.34049999999999997,18.3,24.6,0.7514000000000001,9.0,42.4,22.8,8.8,5.0,11.4,22.7,106.74000000000001,120.0
12.5,0.0,0.3,0.0,0.4,107.9,111.2,39.4,90.9,0.4332,9.7,26.6,0.36840000000000006,19.4,26.5,0.7384999999999999,13.6,50.7,23.0,6.0,4.3,14.0,20.8,41.2,89.1,0.4636,8.7,24.2,0.3553,20.1,26.3,0.7691,9.1,43.8,21.0,7.9,5.2,11.1,22.1,107.22,98.0
13.5,0.0,0.3,0.0,0.4,107.6,109.3,39.4,90.6,0.4346,9.1,25.2,0.3641,19.7,27.2,0.7303999999999999,13.3,51.8,23.2,5.6,4.7,14.1,21.1,40.7,89.9,0.45359999999999995,8.2,23.6,0.34609999999999996,19.7,26.9,0.7318,9.3,44.2,20.3,7.8,5.3,10.2,22.8,107.52000000000001,110.0
14.5,0.0,0.3,0.0,0.4,109.1,111.5,40.4,92.6,0.43590000000000007,9.1,25.8,0.3571000000000001,19.2,26.9,0.7129999999999999,14.3,53.0,23.9,5.5,4.7,14.2,21.7,40.6,89.7,0.45359999999999995,9.5,25.5,0.3698,20.8,28.0,0.7444,9.2,44.6,20.5,7.8,5.9,10.4,22.6,107.69000000000001,98.0
15.5,0.0,0.3,0.0,0.4,108.4,110.8,40.5,91.8,0.44090000000000007,9.3,25.3,0.3734,18.1,25.4,0.7156999999999998,13.4,50.8,24.7,5.8,4.6,13.8,21.3,40.2,87.6,0.45909999999999995,9.6,25.1,0.3782,20.8,27.6,0.756,8.5,44.2,20.4,7.8,5.4,10.6,21.6,107.14999999999998,106.0
16.5,0.0,0.4,0.0,0.4,107.0,110.2,39.5,90.1,0.4386000000000001,9.5,26.3,0.3633,18.5,26.4,0.7005,13.0,50.4,24.1,6.3,5.0,14.3,20.9,39.8,88.3,0.45039999999999997,9.9,26.2,0.37370000000000003,20.7,27.0,0.7678,9.0,45.1,21.0,8.2,6.0,10.7,21.2,106.83999999999999,111.0
17.5,0.0,0.5,0.0,0.4,107.0,110.5,39.8,92.3,0.4316000000000001,10.2,27.5,0.377,17.2,24.6,0.7022999999999999,14.7,50.3,23.0,6.3,4.8,14.1,20.7,39.6,87.4,0.45289999999999997,10.0,26.5,0.3735,21.3,27.0,0.7871,9.4,44.9,20.5,8.5,6.3,11.1,20.6,107.13999999999999,85.0
18.5,0.0,0.6,0.0,0.3,105.0,110.6,38.7,91.3,0.4236,10.1,28.5,0.3625,17.5,24.0,0.7257,14.9,49.9,22.3,6.7,4.7,16.0,21.2,39.8,86.7,0.45899999999999996,9.9,25.7,0.3792,21.1,26.4,0.8029,8.8,43.5,21.1,9.3,6.0,11.9,20.4,107.55,121.0
19.5,0.0,0.7,0.0,0.3,106.1,111.2,39.1,89.6,0.4372,9.9,28.2,0.3591,18.0,24.8,0.7192999999999999,14.1,48.8,22.2,6.4,4.5,16.2,21.8,39.8,86.0,0.46259999999999996,10.4,26.6,0.38659999999999994,21.2,27.0,0.7863,8.3,41.8,21.6,9.4,5.4,11.8,20.4,107.96000000000001,92.0
20.5,0.0,0.7,0.0,0.3,107.0,111.6,39.8,89.1,0.4475999999999999,9.7,28.0,0.3538,17.7,23.5,0.7445,14.7,48.2,22.7,6.5,4.3,16.8,21.1,40.4,85.8,0.4715999999999999,10.8,26.6,0.40199999999999997,20.0,25.1,0.7986,8.7,40.1,21.9,9.9,5.8,11.3,19.4,108.27000000000001,132.0
21.5,0.0,0.7,0.0,0.4,107.3,110.4,39.3,87.4,0.4513,10.0,27.7,0.36689999999999995,18.7,24.3,0.7553,13.9,46.6,22.0,6.6,4.0,16.7,21.8,39.7,85.0,0.46819999999999995,10.3,26.3,0.3868,20.7,25.8,0.8026,9.5,40.2,21.2,9.4,5.8,11.5,19.8,108.57000000000002,127.0
22.5,0.0,0.6,0.0,0.4,108.0,110.4,40.4,87.5,0.4631,9.7,27.5,0.35910000000000003,17.5,24.0,0.7233,14.0,45.8,22.5,6.7,4.6,16.5,22.0,39.6,84.1,0.4715999999999999,10.0,26.1,0.3776,21.2,26.1,0.8088000000000001,9.5,39.1,21.9,9.5,5.5,11.5,20.1,108.50999999999999,117.0
23.5,0.0,0.6,0.0,0.5,109.9,110.5,41.1,86.4,0.47759999999999997,10.3,27.8,0.37929999999999997,17.4,23.4,0.7386000000000001,13.3,44.4,22.9,7.1,3.9,15.7,21.2,39.8,82.8,0.48130000000000006,10.5,26.2,0.3961,20.4,24.4,0.8289,8.8,37.2,21.4,8.5,5.2,12.1,19.3,108.64000000000001,102.0
24.5,0.0,0.7,0.0,0.5,109.1,109.6,40.4,85.0,0.47669999999999996,10.5,28.6,0.37850000000000006,17.8,23.8,0.7473000000000001,12.4,43.6,22.9,7.1,3.6,15.3,20.7,40.0,82.6,0.4849,10.4,26.1,0.39459999999999995,19.2,23.2,0.8141,8.3,36.8,22.1,8.1,4.7,12.2,19.2,108.55,108.0
25.5,0.0,0.6,0.0,0.5,110.1,110.0,40.4,84.5,0.4795,10.0,28.7,0.35629999999999995,19.3,25.9,0.7430000000000001,12.4,44.5,23.7,6.7,3.8,15.4,21.5,40.2,83.4,0.483,10.3,26.1,0.39059999999999995,19.3,23.7,0.8029999999999999,8.5,36.8,22.7,8.3,4.8,12.1,20.4,108.61000000000001,106.0
