Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.6,0.0,0.7,107.9,102.7,42.4,85.9,0.49689999999999995,9.2,23.6,0.3838,13.9,19.6,0.7099,8.7,41.0,23.1,8.5,5.5,13.4,19.6,37.3,85.5,0.43600000000000005,11.7,31.7,0.36519999999999997,16.4,19.8,0.8229000000000001,10.5,42.3,22.2,6.4,5.8,15.0,19.7,110.33,94.0
6.5,0.0,0.6,0.0,0.6,106.2,104.2,41.0,85.1,0.4843,9.0,23.8,0.3739,15.2,21.3,0.7228,8.1,39.2,21.9,9.1,5.1,12.9,18.7,38.2,84.7,0.4509,12.2,33.5,0.3626,15.6,18.6,0.8346,10.3,43.4,22.9,6.2,6.1,15.9,20.3,110.53999999999999,94.0
7.5,0.0,0.5,0.0,0.6,105.5,102.4,40.9,85.8,0.4800000000000001,9.2,25.1,0.3664,14.5,20.3,0.7229999999999999,8.0,39.2,22.4,9.3,5.4,12.1,18.3,37.4,83.3,0.4492,11.5,32.1,0.3569,16.1,18.7,0.8545,9.7,42.7,22.6,6.0,6.1,15.8,19.5,110.93999999999998,110.0
8.5,0.0,0.6,0.0,0.6,103.3,101.4,40.1,84.5,0.4790000000000001,8.3,24.7,0.3347,14.8,21.0,0.718,7.6,39.1,22.3,9.1,5.4,12.9,19.1,36.9,82.7,0.44650000000000006,11.3,31.1,0.36560000000000004,16.3,19.2,0.8501999999999998,9.7,42.5,22.8,6.0,6.1,16.1,20.4,110.75,103.0
9.5,0.0,0.6,0.0,0.6,104.5,102.8,40.1,83.1,0.4861000000000001,8.6,25.0,0.3418,15.7,22.0,0.7261,6.9,38.1,22.9,9.5,5.4,12.7,18.9,36.9,81.6,0.4527,12.6,32.5,0.38700000000000007,16.4,20.0,0.8303999999999998,9.7,41.6,22.2,5.7,5.4,16.1,20.9,110.53999999999999,99.0
10.5,0.0,0.5,0.0,0.6,102.8,102.3,39.1,82.5,0.47759999999999997,8.3,24.5,0.3406,16.3,22.7,0.7253000000000001,6.8,38.8,21.7,9.6,5.5,13.6,18.1,36.9,82.2,0.45010000000000006,13.4,34.2,0.39430000000000004,15.1,18.9,0.8051999999999999,9.5,42.1,22.7,6.4,5.6,16.4,20.9,110.19000000000001,97.0
11.5,0.0,0.4,0.0,0.6,100.6,100.5,37.8,83.8,0.4529000000000001,9.0,26.2,0.3421,16.0,22.2,0.7275,7.4,41.7,21.4,9.4,5.8,14.3,19.2,36.0,82.3,0.43920000000000003,13.5,34.6,0.39390000000000003,15.0,19.4,0.7847,8.4,42.3,22.6,7.0,6.0,16.7,21.3,109.82000000000001,121.0
12.5,0.0,0.4,0.0,0.7,103.4,99.6,39.0,84.1,0.4645,9.6,26.8,0.3585,15.8,21.9,0.7272000000000001,7.8,42.6,23.0,9.9,5.6,14.4,18.9,35.8,81.9,0.4391,13.6,34.5,0.39940000000000003,14.4,19.2,0.7590999999999999,7.8,40.9,23.3,7.3,6.7,16.7,20.8,109.39000000000001,109.0
13.5,0.0,0.4,0.0,0.6,103.6,102.2,38.6,84.2,0.45909999999999995,10.1,28.1,0.3618,16.3,21.9,0.7565999999999999,7.8,42.2,23.2,9.4,5.3,14.3,18.9,36.9,82.0,0.4524,14.2,34.9,0.4135,14.2,19.0,0.7579999999999999,7.5,41.0,24.5,7.4,6.4,16.2,20.4,109.3,100.0
14.5,0.0,0.3,0.0,0.5,102.9,102.8,39.2,85.6,0.4585000000000001,9.7,27.9,0.34740000000000004,14.8,20.6,0.7213,8.0,42.5,24.2,9.5,4.6,14.4,19.8,36.9,81.4,0.4558,13.9,33.9,0.4192,15.1,20.5,0.7398999999999999,7.3,41.3,24.0,7.5,6.1,16.3,20.3,109.07000000000001,121.0
