Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.4,0.0,0.5,103.5,102.5,39.1,86.1,0.45709999999999995,7.8,24.4,0.31470000000000004,17.5,21.9,0.7984,10.8,45.4,24.2,9.2,4.9,14.9,22.2,36.5,83.5,0.43810000000000004,8.6,27.9,0.31260000000000004,20.9,25.0,0.8417,9.7,42.8,23.7,9.5,5.3,14.5,19.9,107.67,73.0
6.5,0.0,0.5,0.0,0.5,101.2,101.4,38.0,85.4,0.4475999999999999,8.2,25.1,0.3262999999999999,17.0,21.2,0.8003,11.0,45.6,23.9,9.2,5.2,15.4,22.0,36.4,84.3,0.43340000000000006,8.6,28.6,0.3055,20.0,24.7,0.8108000000000001,10.3,43.6,22.9,9.5,5.1,14.2,19.5,107.47000000000003,121.0
7.5,0.0,0.5,0.0,0.4,102.3,103.0,38.5,85.5,0.4527,8.4,24.9,0.3399,16.9,21.3,0.7929999999999999,11.2,45.3,24.1,8.5,4.8,15.3,22.0,36.9,85.4,0.43360000000000004,8.9,29.0,0.3099,20.3,25.1,0.8099999999999999,11.0,43.6,23.6,9.1,5.0,13.6,19.8,106.8,93.0
8.5,0.0,0.4,0.0,0.5,103.3,102.1,38.6,85.4,0.45430000000000004,8.8,26.1,0.34400000000000003,17.3,22.0,0.7858,10.9,45.0,24.4,9.1,5.3,15.4,22.6,36.2,84.3,0.4309,9.1,29.5,0.31289999999999996,20.6,25.5,0.8099999999999999,10.4,43.2,23.4,9.1,5.1,14.5,20.2,107.16,99.0
9.5,0.0,0.3,0.0,0.4,101.5,101.3,38.2,84.2,0.4565,9.0,25.8,0.35409999999999997,16.1,21.1,0.7536000000000002,10.5,43.9,24.0,8.6,5.0,15.0,22.0,36.4,84.3,0.4333,9.6,30.1,0.32209999999999994,18.9,23.3,0.8109,10.6,42.8,22.9,8.1,5.1,14.1,20.2,107.19999999999997,104.0
10.5,0.0,0.4,0.0,0.4,99.4,100.2,37.6,84.6,0.4469,8.6,25.5,0.343,15.6,20.7,0.7444,10.3,45.1,23.2,8.2,5.0,14.0,21.3,36.4,85.4,0.4277,9.3,30.6,0.3036,18.1,22.3,0.8096,10.6,44.2,22.4,7.3,5.2,12.7,19.6,107.42999999999999,118.0
11.5,0.0,0.4,0.0,0.4,99.5,101.2,38.1,85.0,0.45039999999999997,7.9,24.1,0.33740000000000003,15.4,20.5,0.743,9.6,44.1,23.1,8.5,4.6,14.2,21.3,36.3,84.5,0.4311,9.7,31.7,0.30379999999999996,18.9,23.5,0.8049,10.0,44.1,21.4,7.2,5.5,13.2,19.6,107.33,111.0
12.5,0.0,0.4,0.0,0.5,103.1,101.9,38.7,84.8,0.4588,8.8,24.6,0.3608,16.9,22.2,0.7508,10.1,43.8,24.0,8.2,5.4,13.3,20.5,36.4,84.6,0.43179999999999996,10.0,31.9,0.3101,19.1,23.9,0.7945,10.2,43.5,22.0,6.9,6.2,13.4,19.8,107.56999999999998,112.0
13.5,0.0,0.4,0.0,0.6,103.7,101.0,38.7,84.2,0.4619,8.8,25.2,0.3525,17.5,23.3,0.743,9.7,43.6,24.2,8.7,5.9,13.3,20.9,35.9,84.8,0.42540000000000006,10.2,33.5,0.30089999999999995,19.0,24.5,0.7746,10.1,43.4,21.9,6.6,6.0,13.8,20.5,107.91,96.0
14.5,0.0,0.4,0.0,0.5,102.7,101.1,38.1,84.7,0.45009999999999994,8.7,25.8,0.33859999999999996,17.8,23.1,0.7562,9.9,44.4,23.8,8.2,6.1,13.5,20.5,36.4,86.3,0.42350000000000004,10.4,33.3,0.30949999999999994,17.9,23.8,0.7437,11.0,44.8,22.5,6.4,6.1,13.9,20.1,107.54,115.0
15.5,0.0,0.3,0.0,0.6,104.2,101.1,38.2,82.6,0.46220000000000006,8.9,25.0,0.35529999999999995,18.9,25.0,0.7459999999999999,8.9,43.8,23.2,8.1,6.6,13.1,19.3,36.6,87.6,0.4184,11.1,34.1,0.32069999999999993,16.8,22.6,0.7407999999999999,11.7,45.3,22.1,6.5,5.7,13.8,20.6,108.02000000000001,110.0
16.5,0.0,0.2,0.0,0.6,107.9,102.9,39.8,83.5,0.4761,9.4,25.5,0.36779999999999996,18.9,25.1,0.7404999999999999,8.6,43.3,23.8,8.8,6.3,13.3,19.8,36.7,86.3,0.42580000000000007,11.6,34.5,0.3327,17.9,23.4,0.7643,10.9,44.0,23.4,6.7,5.7,14.8,19.9,107.9,105.0
17.5,0.0,0.3,0.0,0.6,106.3,101.5,39.2,82.5,0.4750000000000001,9.7,26.0,0.36979999999999996,18.2,24.1,0.7444999999999999,8.3,43.2,23.3,8.2,6.5,14.0,19.6,36.5,85.6,0.4271,11.0,32.8,0.33399999999999996,17.5,23.0,0.7615999999999999,10.3,43.5,23.3,6.9,5.5,14.5,19.1,108.42999999999999,100.0
18.5,0.0,0.4,0.0,0.5,107.0,104.8,39.9,82.8,0.48149999999999993,9.3,25.5,0.35889999999999994,17.9,23.7,0.7436999999999999,8.8,43.2,23.5,7.4,5.9,13.8,19.4,37.5,86.0,0.43740000000000007,11.7,32.8,0.36200000000000004,18.1,23.4,0.7723,10.7,42.7,23.8,6.8,5.2,13.5,19.1,108.10999999999999,108.0
