Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.7,0.0,0.7,107.2,102.6,37.1,83.6,0.4426,14.3,45.1,0.31479999999999997,18.7,23.3,0.8028000000000002,8.9,43.9,21.6,8.5,4.7,14.7,20.6,38.3,84.1,0.4563,10.9,28.4,0.381,15.1,19.4,0.7694000000000001,7.3,42.2,22.5,7.7,4.6,14.8,20.3,108.17999999999999,137.0
6.5,0.0,0.6,0.0,0.7,108.7,101.5,37.2,82.0,0.4534000000000001,15.1,44.9,0.3372,19.2,23.5,0.8201,8.4,43.8,21.4,8.5,4.9,15.5,21.4,37.8,84.9,0.4457,10.6,28.8,0.3659,15.3,19.7,0.7664000000000001,7.5,41.4,21.3,7.9,4.0,14.4,19.6,107.79,117.0
7.5,0.0,0.5,0.0,0.7,109.9,102.8,37.5,81.4,0.4603999999999999,15.5,45.0,0.34529999999999994,19.4,24.2,0.8076000000000001,8.9,43.9,21.6,8.9,5.1,16.3,22.7,38.1,84.2,0.45359999999999995,11.0,29.2,0.3755,15.6,20.1,0.765,7.0,39.8,21.8,8.3,3.7,14.5,20.6,107.85999999999999,111.0
8.5,0.0,0.5,0.0,0.7,110.3,103.3,37.3,81.5,0.4574,16.0,44.8,0.3575,19.7,24.8,0.8008,9.2,43.1,21.7,9.1,5.1,16.5,22.2,38.8,83.7,0.4648,10.3,28.1,0.36360000000000003,15.4,19.8,0.7666000000000001,6.7,39.8,22.2,8.6,4.2,15.0,20.7,108.05999999999999,118.0
9.5,0.0,0.6,0.0,0.8,113.1,103.0,38.4,82.8,0.4635999999999999,16.8,45.7,0.37,19.5,24.3,0.8102,9.3,43.9,21.6,9.6,5.4,16.2,21.1,39.6,85.2,0.4668,10.5,28.4,0.36839999999999995,13.3,18.2,0.7365999999999999,7.1,40.1,22.4,8.6,4.7,15.1,20.1,107.75999999999999,113.0
10.5,0.0,0.5,0.0,0.7,113.9,105.5,38.1,83.2,0.4574,16.8,45.7,0.37,20.9,26.0,0.8080999999999999,10.0,44.7,21.5,8.9,4.5,16.2,22.5,39.4,83.3,0.47509999999999997,10.7,27.8,0.3818,16.0,21.4,0.7552,6.4,39.4,22.3,8.3,4.4,14.9,21.2,107.89000000000001,142.0
11.5,0.0,0.5,0.0,0.7,117.2,107.8,38.6,83.7,0.4605,16.7,44.4,0.37909999999999994,23.3,28.5,0.8156000000000001,10.5,44.7,22.1,9.3,4.8,16.1,21.9,40.8,84.9,0.4828,10.6,27.9,0.3772,15.6,20.7,0.7552,6.9,39.7,23.5,8.6,4.4,15.4,22.0,108.16000000000001,105.0
12.5,0.0,0.5,0.0,0.8,118.8,105.8,39.2,83.8,0.46769999999999995,17.1,44.9,0.3842,23.3,28.5,0.8156000000000001,10.6,44.9,22.4,9.7,5.4,16.0,22.0,39.9,85.0,0.47170000000000006,9.9,27.3,0.36069999999999997,16.1,21.4,0.7539,7.8,40.3,22.7,8.2,4.5,15.7,21.8,108.16000000000001,125.0
13.5,0.0,0.5,0.0,0.9,120.6,103.8,40.4,83.7,0.4828,17.6,44.3,0.4004,22.2,27.0,0.8158000000000001,10.4,46.0,23.7,9.8,5.5,16.3,21.9,39.0,85.7,0.4569000000000001,9.9,28.2,0.34930000000000005,15.9,21.3,0.7483,8.6,39.8,21.9,8.3,4.6,15.7,20.1,108.77000000000002,117.0
14.5,0.0,0.4,0.0,0.9,120.4,104.3,40.3,84.3,0.4787,17.5,43.8,0.4022,22.3,27.1,0.8169000000000001,10.4,45.6,24.6,10.4,5.7,15.6,21.4,39.3,85.2,0.46299999999999997,9.5,27.3,0.34199999999999997,16.2,21.9,0.7373999999999999,8.6,39.6,22.5,7.9,4.8,15.6,20.3,108.77000000000001,117.0
15.5,0.0,0.3,0.0,0.9,120.2,104.2,40.3,84.0,0.48030000000000006,17.9,44.1,0.40820000000000006,21.7,26.8,0.7993000000000001,10.3,45.4,24.9,9.8,5.7,15.9,21.7,39.4,85.7,0.4614,9.4,27.9,0.3343,16.0,21.8,0.7306,8.7,39.8,23.3,7.6,4.4,15.1,20.6,108.72999999999999,118.0
16.5,0.0,0.3,0.0,0.9,118.3,102.9,39.7,84.5,0.4697999999999999,17.4,44.2,0.3942,21.5,26.8,0.7898,10.8,46.1,24.9,9.8,5.0,15.4,20.3,39.8,85.7,0.4659,8.8,27.3,0.32110000000000005,14.5,20.0,0.7431,8.5,40.1,22.9,7.8,4.8,15.2,20.5,109.16000000000001,118.0
17.5,0.0,0.4,0.0,0.9,118.4,101.1,40.6,85.8,0.473,17.2,43.3,0.39720000000000005,20.0,24.9,0.7915999999999999,9.8,45.9,24.5,9.7,4.9,14.7,19.9,38.5,86.0,0.4484000000000001,8.5,27.4,0.30879999999999996,15.6,21.6,0.7377999999999999,9.2,42.0,22.1,7.8,5.3,15.4,19.7,108.78000000000002,112.0
18.5,0.0,0.5,0.0,0.9,118.5,101.6,40.7,85.6,0.4753,17.4,43.0,0.40449999999999997,19.7,24.5,0.7916000000000001,9.5,45.9,24.9,9.3,5.0,14.9,20.5,38.1,85.8,0.44449999999999995,9.0,28.4,0.3155,16.4,22.5,0.7414999999999999,9.1,41.1,21.5,7.9,5.3,14.8,19.8,108.05000000000003,124.0
19.5,0.0,0.5,0.0,0.9,119.1,103.8,40.4,84.1,0.48080000000000006,16.7,40.8,0.4083,21.6,26.9,0.7893000000000001,9.2,44.7,23.9,9.6,4.7,14.8,20.2,38.9,86.3,0.45099999999999996,10.0,30.3,0.323,16.0,21.6,0.7545999999999999,9.1,40.3,21.6,7.8,5.1,15.0,21.1,107.88000000000002,130.0
20.5,0.0,0.5,0.0,1.0,120.8,103.2,41.9,85.0,0.49349999999999994,17.2,41.4,0.41529999999999995,19.8,25.3,0.7718999999999999,8.2,43.5,24.8,10.4,5.0,13.8,19.0,39.7,87.0,0.45599999999999996,10.4,30.6,0.3308,13.4,18.7,0.7298,9.2,40.8,22.0,7.3,4.9,15.6,20.0,108.09,108.0
21.5,0.0,0.4,0.0,1.0,117.4,101.2,41.5,84.8,0.48999999999999994,16.8,41.5,0.40540000000000004,17.6,23.4,0.7482,7.6,42.9,24.5,10.2,4.6,13.4,18.8,38.6,85.3,0.45219999999999994,9.8,29.7,0.31649999999999995,14.2,19.3,0.7468,8.8,41.7,20.6,6.8,4.9,15.4,19.3,107.82000000000002,124.0
22.5,0.0,0.3,0.0,1.0,119.3,103.8,42.3,86.1,0.49239999999999995,16.8,42.2,0.39949999999999997,17.9,23.8,0.7472,7.9,42.9,24.4,10.9,4.0,13.1,18.0,40.1,86.1,0.46510000000000007,10.1,29.6,0.32909999999999995,13.5,18.7,0.7269,8.5,40.8,21.0,7.2,4.7,15.9,19.2,107.21,115.0
23.5,0.0,0.3,0.0,1.0,118.3,105.4,41.3,85.5,0.48360000000000003,16.1,41.6,0.387,19.6,25.7,0.7543,7.5,42.1,23.0,10.3,4.0,12.8,18.1,40.4,85.6,0.47120000000000006,9.9,29.0,0.3284,14.7,19.7,0.7434999999999999,7.8,40.5,20.8,7.3,4.9,15.4,21.2,107.13,120.0
24.5,0.0,0.3,0.0,1.0,118.6,105.1,41.2,83.8,0.49189999999999995,16.0,41.2,0.38820000000000005,20.2,26.2,0.7622,7.8,43.1,22.5,9.6,4.1,13.5,17.9,40.4,86.2,0.46799999999999997,10.3,30.0,0.33449999999999996,14.0,18.6,0.7573000000000001,7.7,39.7,19.6,8.1,4.7,14.2,21.4,106.46000000000001,116.0
25.5,0.0,0.3,0.0,0.9,118.5,107.0,40.7,84.2,0.48419999999999985,15.7,40.4,0.38870000000000005,21.4,27.4,0.7752999999999999,8.2,43.6,21.3,9.5,4.2,13.4,19.0,40.4,86.1,0.4686,10.8,29.6,0.35179999999999995,15.4,21.2,0.7436,8.1,40.1,19.9,8.4,4.8,13.9,22.0,106.22,118.0
26.5,0.0,0.3,0.0,0.8,118.5,110.1,40.1,83.4,0.4816,15.6,40.4,0.3862,22.7,28.8,0.782,8.1,43.0,20.3,9.0,4.6,13.6,20.6,40.5,86.4,0.46820000000000006,11.9,31.0,0.3696999999999999,17.2,23.7,0.721,8.4,40.3,20.5,8.3,4.6,13.3,22.8,106.42,107.0
27.5,0.0,0.3,0.0,0.7,117.4,111.8,39.1,82.5,0.4748,15.4,40.4,0.38079999999999997,23.8,30.2,0.7802,8.6,42.5,20.9,9.1,4.6,13.4,20.3,41.6,85.9,0.48450000000000004,11.8,30.0,0.38199999999999995,16.8,23.0,0.726,8.2,39.8,21.0,8.3,5.0,12.7,22.6,106.33000000000001,98.0
28.5,0.0,0.3,0.0,0.6,116.0,111.6,38.3,82.4,0.4654000000000001,15.0,40.5,0.37049999999999994,24.4,30.9,0.7826,8.5,42.2,20.3,9.0,4.4,13.3,20.1,41.9,86.4,0.4854,11.5,29.9,0.3728999999999999,16.3,22.7,0.7153,8.8,41.0,21.1,8.2,5.3,13.0,22.7,106.35,103.0
29.5,0.0,0.3,0.0,0.5,113.9,112.0,38.1,83.8,0.4548,15.4,42.8,0.3597,22.3,28.3,0.7828999999999999,8.6,42.2,20.4,8.8,4.4,13.5,19.7,42.1,86.4,0.48769999999999997,11.5,29.4,0.379,16.3,22.7,0.7153,9.1,42.2,21.5,9.0,5.3,13.1,21.4,106.56000000000002,148.0
30.5,0.0,0.3,0.0,0.5,115.7,113.9,38.2,85.6,0.4465,15.5,43.5,0.3565,23.8,29.7,0.7969999999999999,9.7,42.9,20.3,8.3,4.6,13.7,21.5,42.5,88.4,0.4806,10.7,28.6,0.3645,18.2,25.1,0.7318000000000001,10.0,43.5,21.4,9.0,5.5,12.7,22.7,106.56000000000002,116.0
31.5,0.0,0.4,0.0,0.5,116.5,114.1,38.5,85.7,0.44939999999999997,15.3,42.4,0.36279999999999996,24.2,29.9,0.8096,10.0,43.5,20.4,8.2,4.4,14.2,21.6,42.4,88.8,0.4776999999999999,10.9,29.6,0.36490000000000006,18.4,24.9,0.7457,9.7,42.7,21.6,9.3,5.3,12.7,23.1,106.6,114.0
32.5,0.0,0.4,0.0,0.4,115.5,115.6,38.4,85.5,0.44930000000000003,15.2,42.4,0.36079999999999995,23.5,29.6,0.7887,9.4,42.8,20.4,7.4,4.4,13.9,21.7,42.6,88.1,0.484,11.2,30.0,0.3697,19.2,25.6,0.7669,9.1,43.3,22.9,8.9,5.4,12.2,23.2,106.87,101.0
33.5,0.0,0.5,0.0,0.3,114.1,115.3,38.7,86.9,0.44539999999999996,15.6,43.6,0.3613,21.1,26.5,0.7985999999999999,10.2,43.2,21.7,7.2,4.4,13.7,21.4,42.6,87.4,0.48840000000000006,11.6,29.8,0.38809999999999995,18.5,25.0,0.7592,8.8,42.8,23.3,8.5,5.1,11.9,21.3,106.62,116.0
34.5,0.0,0.6,0.0,0.3,113.7,116.1,38.6,87.8,0.43879999999999997,15.9,44.7,0.3588,20.6,26.2,0.7884,10.1,43.1,22.0,7.3,4.3,13.9,21.5,42.4,86.9,0.48869999999999997,12.0,29.9,0.40140000000000003,19.3,26.0,0.755,8.6,43.3,24.2,7.9,5.5,12.4,20.8,107.37,121.0
35.5,0.0,0.6,0.0,0.4,114.2,115.1,39.4,88.8,0.44270000000000004,15.4,44.3,0.3499,20.0,25.5,0.7863,10.6,43.3,22.6,7.3,4.3,13.8,21.5,42.4,86.7,0.48979999999999996,11.4,29.0,0.39309999999999995,18.9,24.9,0.7641,8.2,42.6,23.6,7.6,5.6,12.6,20.9,107.2,112.0
36.5,0.0,0.7,0.0,0.5,113.6,111.8,39.7,90.4,0.438,15.2,45.0,0.3393,19.0,24.2,0.7897999999999998,11.1,44.3,22.8,8.0,4.3,13.2,20.3,41.8,85.6,0.48880000000000007,11.0,28.1,0.39259999999999995,17.2,22.7,0.7645,7.7,42.6,23.9,7.3,5.4,13.7,20.3,107.43999999999998,102.0
37.5,0.0,0.7,0.0,0.5,113.1,111.9,40.0,91.7,0.43520000000000003,15.3,45.7,0.3364,17.8,22.7,0.7905,11.2,44.2,22.6,7.8,4.3,13.1,20.4,41.9,85.6,0.4901000000000001,11.2,28.8,0.3882,16.9,22.4,0.7612,7.2,42.7,24.8,7.0,5.4,14.1,20.0,107.72999999999999,116.0
38.5,0.0,0.6,0.0,0.6,114.9,111.8,41.2,92.5,0.44539999999999996,15.6,45.3,0.3474,16.9,21.3,0.8013,11.6,44.4,23.4,8.0,4.5,12.4,19.6,42.0,85.5,0.49190000000000006,11.2,28.3,0.39390000000000003,16.6,22.1,0.7571,7.0,42.3,25.4,6.9,5.4,13.6,19.4,108.42999999999999,116.0
39.5,0.0,0.5,0.0,0.7,116.2,110.5,41.5,92.3,0.44980000000000003,15.6,44.2,0.356,17.6,22.6,0.7889999999999999,12.0,45.5,23.8,8.3,4.6,12.5,20.1,41.3,84.9,0.48729999999999996,11.1,28.3,0.3911,16.8,22.4,0.7554,6.4,41.1,26.2,6.5,5.9,13.9,20.3,108.35,99.0
40.5,0.0,0.5,0.0,0.7,111.3,105.3,40.2,89.8,0.44799999999999995,15.3,42.7,0.36190000000000005,15.6,20.5,0.7735999999999998,11.3,45.0,22.9,8.6,4.0,12.8,18.3,39.9,82.6,0.48440000000000005,10.8,28.8,0.3744,14.7,19.6,0.7406999999999999,5.8,39.9,24.9,6.6,5.9,14.1,18.9,108.2,104.0
41.5,0.0,0.5,0.0,0.7,110.1,105.2,39.6,89.1,0.4447,15.9,44.4,0.359,15.0,20.7,0.7403999999999998,11.1,44.2,22.4,8.8,4.0,12.2,18.3,39.9,81.7,0.4885999999999999,11.7,29.2,0.39790000000000003,13.7,18.9,0.7193999999999999,5.8,40.0,25.7,6.4,5.8,14.2,19.1,108.09,113.0
42.5,0.0,0.6,0.0,0.7,110.0,104.3,39.0,88.0,0.44370000000000004,15.4,43.0,0.3583,16.6,22.0,0.7641999999999999,10.7,43.9,22.6,9.1,3.9,12.4,18.9,39.5,81.2,0.4871,11.5,28.9,0.3953,13.8,19.0,0.7205999999999999,5.8,39.7,25.8,6.6,5.7,14.5,19.9,108.13000000000002,113.0
43.5,0.0,0.5,0.0,0.8,111.2,103.7,38.4,86.2,0.44589999999999996,15.0,42.0,0.3561,19.4,25.8,0.7508999999999999,10.0,44.0,21.4,9.4,3.7,12.3,19.0,39.3,82.2,0.4788,11.1,29.7,0.3715,14.0,18.9,0.7311,6.0,40.5,25.4,6.5,5.5,14.6,21.3,108.63,114.0
