Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0,0.4,0,0.8,107.9,98,40.5,84.4,0.4789,9.1,25.1,0.3611,17.8,26.1,0.684,11.5,45.5,25.9,10.7,5.1,17.6,17.7,37,86.6,0.4275,8.5,26,0.3283,15.5,20,0.7723,10.4,40.5,20.5,11.1,4.9,17.9,23.2,108.72,107
6.5,0,0.4,0,0.8,107.2,98.1,39.6,82.8,0.4775,8.9,25.7,0.3462,19.1,27.4,0.6933,10.4,44.2,26,10,5.2,17.1,17.5,36.9,87,0.4247,8.7,27.2,0.3233,15.6,20,0.7779,10.7,41.2,20.5,10.6,4.7,17.4,23.7,108.72,96
7.5,0,0.4,0,0.7,106.4,100.9,39.3,82.7,0.4745,9.1,26.5,0.3462,18.7,26.8,0.6928,10.6,44.4,25.4,9.8,5.1,17.5,17.9,37.8,88,0.4308,9.2,28.3,0.33,16.1,20.9,0.7713,11.1,41.7,21.4,10.8,4.6,16.5,23.3,108.74,94
8.5,0,0.5,0,0.6,105.2,101.8,39.4,83.3,0.4727,8.6,25.6,0.3381,17.8,25,0.7001,10.3,44.9,24.7,9.4,5.1,17.5,17.4,38.4,89.3,0.4305,9.2,28.7,0.3235,15.8,20.4,0.7743,11.6,42.9,20.9,10.6,4.1,16.1,22.2,108.74,94
9.5,0,0.5,0,0.6,103,100.7,39.2,83.3,0.4704,8.5,25.3,0.3382,16.1,23.1,0.6808,9.9,45.2,23.9,8.9,5.6,17.2,17,38.1,88.9,0.4295,9.4,29,0.3266,15.1,19.6,0.776,11,42.7,21.4,10.6,4.1,15.5,21.3,108.21,96
10.5,0,0.5,0,0.7,103.4,99.7,39.6,83.5,0.4742,8.5,24.8,0.3432,15.7,21.7,0.7033,10.6,46.1,23.4,8.8,6,17.5,16.4,38.4,89.3,0.4312,9.6,29.7,0.3275,13.3,17.5,0.7674,10.6,41.8,21.7,11.4,4.3,15.4,21,108.14,68
11.5,0,0.6,0,0.6,99,99.5,37.7,83.3,0.4526,8.5,25.3,0.3352,15.1,20.5,0.7117,9.9,45.7,21.6,7.9,5.8,17,16.7,38.2,88.8,0.4315,9.4,29.5,0.3236,13.7,18,0.7661,10.3,43,21.2,11.4,4.5,14.4,20,107.76,94
12.5,0,0.6,0,0.5,97.4,99.8,37.5,84,0.4463,8.6,25.9,0.3316,13.8,19.1,0.6809,9.5,44.5,21.9,8.3,6,16.3,16.5,38.7,88.4,0.4383,9.1,27.3,0.3374,13.3,17.5,0.7671,10.5,44.4,21.1,10.9,4.6,14.7,19.5,107.99,100
13.5,0,0.7,0,0.4,95.9,99.6,36.9,84.2,0.4381,8.4,26.8,0.3107,13.7,19.4,0.6694,9.5,44.7,21.5,8.6,5.7,16,16.7,38.3,87.8,0.4367,9.4,28.1,0.3384,13.6,17.8,0.7701,10.4,45.4,21.2,10.1,5.3,14.8,19.4,107.71,107
14.5,0,0.8,0,0.3,94.9,100.9,36.6,83.6,0.4382,8,26.1,0.3061,13.7,19,0.6923,8.7,43.5,20.4,8.5,5.7,16.4,17.5,38.7,88.4,0.4382,9.3,27.3,0.3481,14.2,18.3,0.7811,10.7,45.6,20.6,9.8,5.3,14.4,19.1,108.02,85
15.5,0,0.7,0,0.2,94.1,104,36.1,84.4,0.4283,8,26.8,0.2958,13.9,19.1,0.6989,8.7,43.2,20.8,7.7,5.5,15.2,17.4,39.9,88.4,0.4517,10.3,27.9,0.3763,13.9,18.1,0.7692,10.1,46.2,22.1,9.1,4.9,13.6,18.3,108.05,84
16.5,0,0.8,0,0.1,91.8,106.8,36.1,86,0.4195,7.7,26.4,0.2895,11.9,17.4,0.6618,9.7,43.1,20,7.8,5.2,15.4,17,41.3,87.8,0.4695,10.8,27.1,0.4055,13.4,17.4,0.7732,9.8,46.3,22.4,9.6,5.4,13.4,17.5,107.89,99
17.5,0,0.7,0,0.1,92.1,107,35.6,85.3,0.4173,7.7,25.8,0.2963,13.2,18.9,0.6721,9.6,41.8,20.1,8.2,4.9,15.6,17.6,41.3,86.8,0.4747,10.8,27.3,0.4033,13.6,17.8,0.7708,9.8,46.2,22.5,9.4,5.5,14.2,18.6,107.75,103
18.5,0,0.6,0,0.2,93,106.1,36.5,85.6,0.4262,7.5,25.6,0.2888,12.5,17.5,0.6898,9.6,41.7,21.1,8.4,5.2,15.7,18.1,40.5,86,0.4695,10.9,27.3,0.407,14.2,18.4,0.7794,9.5,44.5,22.4,9.2,6,14.3,17.9,107.32,114
19.5,0,0.7,0,0.3,95,105.9,36.6,85.5,0.4279,7.7,26.1,0.2896,14.1,19.4,0.7057,9.9,42.3,22.1,8.6,5.4,15.9,17.7,40.4,86.8,0.464,11,27.6,0.4059,14.1,18.6,0.7591,9.9,44.8,22.1,9.2,5.6,14.9,18.8,107.52,120
20.5,0,0.6,0,0.2,97.4,110.5,37.5,85.9,0.4361,8.3,26.9,0.3039,14.1,19.3,0.7098,9.5,41.2,23.3,8.1,5.1,15.3,17.5,42.1,87.1,0.4821,11.8,28.3,0.4241,14.5,19.2,0.7577,9.7,43.9,24.1,8.5,5.6,14,18.5,107.75,125
21.5,0,0.6,0,0.3,103.1,113.1,39.5,86.2,0.4583,8.6,26.9,0.3159,15.5,21.3,0.7119,10.4,41.6,24.8,7.9,5.3,15.3,18.1,43.3,87.7,0.493,11.8,27,0.4423,14.7,20,0.7398,9.6,41.2,24.4,8.3,5.2,13.3,19.6,108,99
22.5,0,0.5,0,0.3,103.6,112.9,39.6,86,0.4605,8.4,26,0.3201,16,21.9,0.7282,10.6,42.5,24.9,7.8,4.9,15.3,18,43.4,87,0.4977,12.2,27.7,0.4467,13.9,19.3,0.724,8.8,40.2,25,8.4,5.3,13.6,19.8,107.64,110
23.5,0,0.5,0,0.4,104.6,113.2,40.1,85,0.4728,8.6,25.4,0.3351,15.8,21.3,0.7374,9.8,41,25.3,7.2,4.7,15,17.8,43.6,87.2,0.499,12,27.7,0.441,14,19.5,0.7217,9.6,40.5,23.8,8.6,4.6,13.4,19.6,108,84
24.5,0,0.4,0,0.4,102.3,111.5,39,84.3,0.4637,8.4,25.5,0.326,15.9,21.6,0.7266,9.9,40.5,25.2,7.2,4.9,14,17.1,43.1,86.6,0.4963,11.9,28.5,0.4244,13.4,18.4,0.7386,9.8,41.6,24.4,8.1,4.8,13.6,19,107.96,109
25.5,0,0.5,0,0.5,104.7,110.2,39.5,84.1,0.4703,8.6,25.6,0.333,17.1,22.9,0.7334,10.2,41.3,25.6,7.6,5.1,14.1,18.4,42,85.5,0.4898,11,28.1,0.3978,15.2,20.7,0.7462,9.4,40.8,24.3,8,5.2,13.6,20.4,108.46,90
26.5,0,0.5,0,0.5,105.3,107.8,39.5,83.6,0.4727,8.7,26,0.333,17.6,23.2,0.754,10.6,42.1,25.5,7.7,5.3,14.2,19,40.4,84.5,0.4773,11.2,28.8,0.392,15.8,21.4,0.7477,9.3,40,24.1,7.7,4.8,13.8,20.6,108.84,102
27.5,0,0.5,0,0.6,105.6,107.4,39.8,86,0.4651,8.7,26.5,0.3271,17.3,22.7,0.7568,11.6,44,24.8,7.2,5.3,13.7,18.5,40.2,85.8,0.4686,10.9,28.4,0.3856,16.1,21.2,0.7642,9.9,41.2,23.5,7.6,5,13.6,20.2,109.21,105
28.5,0,0.5,0,0.6,105.8,107.7,39.4,86,0.4605,9.1,27.2,0.3368,17.9,23.7,0.7461,11.4,43.7,25,7.3,4.6,13.8,18.6,40.3,86.2,0.4678,10.7,28.8,0.3739,16.4,21.3,0.7747,10.5,42.2,23.7,7.9,5.1,13.8,21,109.24,114
29.5,0,0.4,0,0.6,105.8,107.9,39.6,86.8,0.4586,9.3,26.6,0.3515,17.3,23.5,0.7295,11.6,43.7,24.3,7.2,4.4,13.2,19.6,40.1,85.8,0.4677,10.4,28.7,0.3643,17.3,22.1,0.7897,10.5,42.6,23.8,7.3,5.2,13.5,20.6,108.65,111
30.5,0,0.5,0,0.7,104.9,104,39.5,86,0.4623,9.2,25.7,0.3648,16.7,23.2,0.7112,10.6,43.1,24.1,7.8,4.3,12.9,19.2,38.7,85.7,0.4521,9.8,28.1,0.3523,16.8,21.1,0.8097,11,43.8,22.1,7.4,5.3,14.3,20.6,108.65,99
31.5,0,0.5,0,0.7,102.3,101.3,38.7,86.4,0.451,9,25.5,0.3599,15.9,21.7,0.7248,10.3,44.2,23.8,8.1,4.3,12.9,18.4,37.4,86.4,0.434,10.3,29.5,0.3476,16.2,19.9,0.8229,11.7,46.2,22,7.5,5.2,14.9,19.7,108.61,97
32.5,0,0.6,0,0.8,102.1,98.8,37.7,85.2,0.445,9.1,25.1,0.3714,17.6,23.3,0.7498,10,44.2,23.1,8.5,4.2,12.7,18.1,36.3,85.8,0.4241,10,30.4,0.3282,16.2,19.6,0.8437,11.6,46,21.2,7.4,5.2,15.1,20.5,108.54,117
33.5,0,0.6,0,0.8,102.8,97.7,38,86.9,0.4381,8.9,25.1,0.3627,17.9,24.7,0.7285,11,46,23.2,9.1,5.2,12.4,17.8,35.9,85.8,0.4195,10,29.8,0.3341,15.9,19.3,0.8407,11.5,46.4,22.1,7.1,5.3,15.6,21.1,108.85,101
34.5,0,0.6,0,0.8,104.5,98.8,38.2,87.1,0.4395,9.3,25.5,0.3725,18.8,25.5,0.745,11.4,46.8,23.5,8.7,4.9,12.6,18,36,85.8,0.4207,10.8,31.3,0.3417,16,19.8,0.8215,10.9,45.5,22.2,7.2,5,15.1,21.6,108.56,111
