Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.4,0.0,0.1,97.8,107.4,34.7,83.6,0.41859999999999997,12.3,33.2,0.37300000000000005,16.1,21.4,0.7652999999999999,9.0,40.8,20.4,6.9,3.5,14.8,19.0,39.3,82.9,0.4732,11.9,31.9,0.38539999999999996,16.9,21.4,0.7801,9.6,47.2,22.2,9.5,4.7,14.6,20.8,107.62,99.0
6.5,0.0,0.5,0.0,0.1,96.6,106.9,34.9,83.7,0.4204,11.6,31.4,0.37220000000000003,15.2,20.5,0.7545999999999999,8.8,39.8,19.5,7.1,3.3,14.8,19.0,38.8,81.4,0.47650000000000003,12.0,32.5,0.3771,17.3,21.9,0.7800999999999999,9.2,47.0,23.5,9.1,5.0,15.1,21.0,107.63,113.0
7.5,0.0,0.6,0.0,0.2,99.1,107.5,36.1,85.3,0.4264,11.6,31.1,0.37560000000000004,15.3,20.4,0.7632,9.2,41.5,20.2,6.9,3.4,14.7,20.0,38.3,80.2,0.47669999999999996,12.0,32.7,0.3736,18.9,23.8,0.7889999999999999,7.9,45.2,23.6,8.8,5.2,15.2,21.1,107.35999999999999,104.0
8.5,0.0,0.5,0.0,0.2,100.4,107.9,36.9,86.1,0.4319,11.3,31.4,0.36310000000000003,15.3,20.4,0.7632,9.3,41.6,20.4,7.0,3.7,14.3,20.7,37.9,80.1,0.47230000000000005,12.1,31.1,0.3889,20.0,25.1,0.7901,8.1,45.1,23.7,8.4,5.1,15.6,20.5,107.9,99.0
9.5,0.0,0.6,0.0,0.2,100.0,105.8,36.8,85.2,0.43479999999999996,11.5,32.2,0.3618,14.9,19.2,0.781,9.0,41.5,20.1,6.8,4.1,15.1,20.7,36.7,78.7,0.4665,12.1,30.4,0.3973,20.3,25.8,0.7812999999999999,7.4,43.8,22.5,8.8,4.7,15.5,20.5,107.85000000000002,91.0
10.5,0.0,0.6,0.0,0.1,98.8,106.1,36.5,85.9,0.42689999999999995,11.4,33.0,0.34890000000000004,14.4,18.1,0.7952999999999999,9.1,42.0,19.9,6.9,4.1,15.5,21.0,36.9,79.4,0.465,11.5,29.9,0.38169999999999993,20.8,26.1,0.7924,7.6,44.9,22.9,9.0,5.2,15.0,19.9,107.23999999999998,87.0
11.5,0.0,0.5,0.0,0.1,98.4,107.6,36.5,85.1,0.43010000000000004,11.2,33.4,0.3406,14.2,17.8,0.7985000000000001,8.4,40.8,19.7,6.2,4.1,15.2,20.8,37.8,80.5,0.47030000000000005,11.8,29.5,0.39559999999999995,20.2,25.4,0.7927000000000001,7.8,45.1,23.8,9.0,4.6,14.2,19.4,107.22999999999999,111.0
12.5,0.0,0.5,0.0,0.2,98.5,104.3,36.5,85.6,0.42679999999999996,11.2,33.2,0.3431,14.3,17.8,0.8038000000000001,8.8,42.4,20.2,6.2,4.1,15.1,21.9,36.3,79.2,0.45870000000000005,10.8,28.5,0.3739,20.9,27.1,0.7761,7.5,44.7,22.6,8.8,5.0,14.1,19.8,107.75999999999999,102.0
13.5,0.0,0.4,0.0,0.2,99.8,104.9,37.0,87.6,0.42269999999999996,10.7,34.1,0.31429999999999997,15.1,18.7,0.807,8.7,42.7,20.3,6.5,4.1,13.8,22.5,36.3,79.5,0.457,10.5,28.6,0.36429999999999996,21.8,28.2,0.7769000000000001,7.4,46.5,22.5,8.0,4.6,14.4,20.5,107.78,95.0
14.5,0.0,0.4,0.0,0.3,99.5,102.4,37.4,87.8,0.4263,10.4,33.3,0.31310000000000004,14.3,18.3,0.7769999999999999,8.2,42.9,20.6,6.6,3.8,13.2,21.7,35.9,79.8,0.45010000000000006,9.9,28.7,0.34199999999999997,20.7,26.7,0.787,7.3,46.8,22.3,7.8,4.7,14.5,21.0,107.88,97.0
15.5,0.0,0.4,0.0,0.4,99.8,100.6,37.7,86.5,0.437,11.0,33.4,0.3295,13.4,17.2,0.7724,8.1,42.5,21.2,7.3,3.6,13.4,21.1,35.2,78.9,0.44600000000000006,10.5,29.3,0.355,19.7,25.4,0.787,7.2,45.4,22.4,8.1,4.4,15.0,20.3,107.79,108.0
16.5,0.0,0.4,0.0,0.4,100.7,100.9,37.8,86.3,0.4391999999999999,11.4,33.9,0.33630000000000004,13.7,17.7,0.768,7.8,43.4,21.9,7.3,3.4,13.0,21.1,35.2,79.2,0.44399999999999995,10.5,29.3,0.355,20.0,25.5,0.7975000000000001,6.6,44.9,21.8,8.1,4.0,14.2,19.9,107.19000000000001,104.0
17.5,0.0,0.3,0.0,0.3,99.8,101.9,37.4,85.6,0.4383,11.2,33.6,0.33290000000000003,13.8,17.8,0.7690000000000001,7.4,42.5,21.9,7.2,2.9,13.0,21.1,36.2,80.7,0.44799999999999995,10.6,29.7,0.3529,18.9,24.8,0.7754000000000001,7.7,46.2,22.2,8.1,3.6,14.1,20.1,107.39000000000001,108.0
18.5,0.0,0.3,0.0,0.4,100.2,99.0,37.1,84.3,0.4415,11.8,33.7,0.3492,14.2,18.3,0.7697,8.0,43.7,22.2,6.9,3.3,13.5,20.5,35.7,81.2,0.43970000000000004,10.0,28.8,0.3415,17.6,23.6,0.7621,7.8,44.7,22.0,8.1,3.9,13.4,20.3,107.21000000000001,122.0
19.5,0.0,0.2,0.0,0.5,102.5,98.3,38.3,84.2,0.45599999999999996,11.9,32.6,0.3657,14.0,18.2,0.7625,7.4,43.8,23.0,6.4,3.5,12.2,20.3,35.9,83.1,0.43150000000000005,9.9,29.2,0.3335,16.6,22.6,0.7515000000000002,9.0,45.9,22.4,7.6,4.0,12.6,19.9,107.57000000000001,90.0
20.5,0.0,0.3,0.0,0.5,102.4,98.3,38.4,84.7,0.4548,11.8,32.0,0.36840000000000006,13.8,18.1,0.7556999999999999,7.5,44.3,23.1,6.4,3.6,11.6,19.2,36.0,83.9,0.4286,10.5,30.0,0.3457,15.8,21.6,0.7502000000000001,9.1,46.5,23.1,7.5,4.1,12.5,19.8,107.47,102.0
