Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.4,109.9,111.3,41.0,89.0,0.46180000000000004,13.3,34.8,0.3747,14.6,20.3,0.7154999999999999,10.8,43.2,24.9,6.3,4.6,15.1,23.1,40.7,89.0,0.45840000000000003,9.3,26.7,0.34130000000000005,20.6,26.0,0.8084,12.9,46.3,20.0,7.7,5.1,13.0,20.5,110.47999999999999,104.0
6.5,0.0,0.5,0.0,0.5,110.3,109.2,41.1,90.0,0.45759999999999995,13.7,35.7,0.3812,14.4,20.0,0.7156999999999999,11.6,44.5,24.3,6.3,4.6,14.4,23.0,39.6,87.9,0.4506,9.6,26.8,0.3523,20.4,25.8,0.807,12.4,46.6,19.5,7.6,4.9,13.6,20.5,111.03999999999999,112.0
7.5,0.0,0.6,0.0,0.5,110.8,109.7,41.0,91.3,0.44919999999999993,13.7,36.0,0.3776,15.1,21.8,0.6948999999999999,11.6,43.2,24.2,6.8,4.9,13.0,23.1,39.7,86.9,0.4563999999999999,9.2,25.8,0.34800000000000003,21.1,27.2,0.7905,12.7,48.4,20.1,6.9,5.3,14.5,21.4,110.55999999999999,100.0
8.5,0.0,0.6,0.0,0.5,109.6,108.1,40.5,90.4,0.44830000000000003,12.8,34.7,0.3636,15.8,22.5,0.7037,11.9,43.3,23.7,6.9,4.5,12.4,23.5,39.2,86.0,0.4564000000000001,8.3,25.0,0.32510000000000006,21.4,27.1,0.8079000000000001,12.3,48.0,20.7,6.6,5.5,14.5,22.0,110.82000000000001,113.0
9.5,0.0,0.6,0.0,0.4,110.7,111.5,40.7,91.8,0.44420000000000004,13.2,36.3,0.35839999999999994,16.1,23.2,0.6919000000000002,13.0,43.1,24.2,7.1,4.6,12.3,24.8,40.0,85.1,0.4707,9.0,25.5,0.3519,22.5,28.6,0.798,11.6,47.9,21.5,6.9,5.9,15.3,21.8,110.37,107.0
10.5,0.0,0.5,0.0,0.4,109.9,111.8,40.5,92.1,0.44089999999999996,12.1,35.1,0.33949999999999997,16.8,24.1,0.6960000000000001,13.0,42.3,23.3,7.5,4.0,12.0,25.5,40.2,83.8,0.47990000000000005,8.9,26.1,0.3404,22.5,28.8,0.7925000000000001,10.7,48.0,21.5,6.4,5.4,15.9,22.5,109.88000000000002,115.0
11.5,0.0,0.6,0.0,0.5,110.0,110.2,40.1,92.4,0.43479999999999996,11.0,34.2,0.3192,18.8,26.4,0.7082,13.8,43.3,22.4,7.8,4.0,11.6,25.9,39.5,83.6,0.473,8.1,24.6,0.32380000000000003,23.1,29.8,0.7844000000000001,10.7,48.0,20.5,5.8,5.1,16.0,23.2,110.31000000000002,119.0
12.5,0.0,0.5,0.0,0.5,112.3,111.4,40.7,92.8,0.43979999999999997,11.2,33.2,0.33670000000000005,19.7,27.6,0.7074,14.2,44.8,22.7,7.6,3.8,11.7,26.1,39.8,83.9,0.47459999999999997,8.3,24.5,0.33409999999999995,23.5,30.4,0.7788000000000002,10.0,46.5,20.7,5.7,4.9,15.5,23.6,110.05999999999999,104.0
13.5,0.0,0.6,0.0,0.5,110.7,108.7,40.2,91.5,0.44040000000000007,10.8,32.5,0.3309,19.5,27.2,0.7110000000000001,13.7,44.6,21.8,7.7,3.9,11.2,24.9,39.5,84.6,0.4687,7.9,24.3,0.32359999999999994,21.8,28.5,0.7669,10.4,46.2,20.9,5.4,4.9,15.3,23.0,109.9,113.0
14.5,0.0,0.7,0.0,0.5,110.9,108.7,40.2,92.4,0.43570000000000003,10.7,33.3,0.3201,19.8,27.3,0.7224,14.4,45.0,21.9,8.0,3.7,11.6,25.2,39.2,84.1,0.46799999999999997,7.5,23.1,0.3258,22.8,29.4,0.7761,10.1,46.6,20.8,6.0,4.2,15.7,22.9,109.9,102.0
15.5,0.0,0.7,0.0,0.4,108.9,110.2,38.5,89.8,0.42990000000000006,11.2,35.0,0.31910000000000005,20.7,28.1,0.7347999999999999,13.8,45.8,21.8,7.1,3.8,12.5,24.6,40.5,86.8,0.4680999999999999,8.0,23.6,0.3418,21.2,27.0,0.7887000000000001,10.1,45.8,21.7,6.9,4.5,13.7,22.8,110.22999999999999,125.0
