Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.6,0.0,0.5,110.3,109.1,41.8,87.1,0.47890000000000005,9.8,25.2,0.3905,16.9,22.3,0.7551999999999999,9.5,42.8,23.6,8.1,4.0,13.9,19.9,42.7,89.5,0.47709999999999997,9.6,26.6,0.3482,14.1,19.6,0.7015,10.6,44.1,23.5,7.6,6.3,15.3,20.0,107.59999999999998,112.0
6.5,0.0,0.6,0.0,0.4,107.5,107.7,40.9,86.2,0.4742,9.8,24.2,0.40149999999999997,15.9,20.9,0.7604,9.2,42.2,22.6,7.3,3.5,13.5,19.5,42.6,88.8,0.4798,9.8,27.1,0.34819999999999995,12.7,18.6,0.6791,10.6,44.1,23.6,7.5,6.6,14.5,19.3,107.35999999999999,97.0
7.5,0.0,0.7,0.0,0.4,107.6,107.7,41.2,87.2,0.47250000000000003,10.1,24.8,0.4085,15.1,19.4,0.7715,9.3,42.1,23.3,8.0,3.4,13.8,20.2,42.3,87.6,0.48319999999999996,10.1,27.9,0.3452,13.0,19.4,0.6666,10.3,44.0,24.2,7.3,6.5,15.1,18.9,107.47,105.0
8.5,0.0,0.7,0.0,0.5,107.3,105.2,41.2,86.0,0.4789,10.6,25.8,0.4130999999999999,14.3,18.5,0.7584,8.7,42.7,24.2,7.9,3.3,14.6,20.1,41.5,88.2,0.47129999999999994,9.4,27.2,0.32989999999999997,12.8,18.9,0.6761999999999999,10.8,43.8,24.2,7.7,5.7,14.9,18.3,107.94000000000001,95.0
9.5,0.0,0.6,0.0,0.4,103.8,106.3,39.3,85.9,0.4568,10.4,25.8,0.404,14.8,19.5,0.7476,8.6,42.6,22.9,7.6,3.8,14.2,19.5,41.6,88.6,0.47029999999999994,10.2,29.5,0.3286,12.9,18.5,0.6959,10.9,45.8,23.9,7.8,5.8,14.8,18.9,107.49000000000001,116.0
10.5,0.0,0.6,0.0,0.5,105.8,106.2,40.8,86.1,0.4737,10.6,25.3,0.41950000000000004,13.6,18.0,0.7519,7.7,42.1,24.5,6.9,4.2,13.5,18.9,41.7,88.3,0.4732000000000001,10.0,30.0,0.3166,12.8,18.1,0.704,10.4,45.2,24.2,7.5,6.0,14.1,18.1,107.88,107.0
11.5,0.0,0.6,0.0,0.5,106.8,106.8,41.1,87.3,0.4707,11.1,25.9,0.4276,13.5,18.1,0.7436,8.4,42.8,24.6,6.4,4.4,12.6,18.2,42.0,88.6,0.4751,10.5,30.5,0.32689999999999997,12.3,17.3,0.7118,10.3,45.1,24.3,6.7,6.0,13.7,18.8,108.13000000000002,120.0
12.5,0.0,0.7,0.0,0.5,108.7,108.0,42.6,87.3,0.4882999999999999,11.0,25.3,0.434,12.5,16.7,0.7537999999999999,7.9,41.7,25.4,6.5,4.4,12.4,17.9,41.8,88.1,0.4753,11.6,32.8,0.3477,12.8,17.3,0.7474999999999999,10.4,44.1,24.9,6.7,5.7,13.7,18.1,107.67,105.0
13.5,0.0,0.7,0.0,0.5,106.8,107.0,41.4,87.2,0.4755000000000001,10.2,24.7,0.4125,13.8,18.3,0.7562,7.9,42.2,24.4,7.3,4.7,12.5,18.1,41.0,87.9,0.46699999999999997,12.2,33.5,0.3593,12.8,17.6,0.7384000000000001,10.7,45.0,24.7,6.7,6.1,14.3,18.2,107.5,107.0
14.5,0.0,0.6,0.0,0.6,106.5,105.3,40.7,85.8,0.47490000000000004,10.5,24.5,0.42619999999999997,14.6,19.1,0.7670999999999999,8.1,42.3,23.8,7.7,4.4,13.0,18.1,40.4,86.8,0.46640000000000004,11.3,32.9,0.3393,13.2,18.2,0.7348,10.2,44.2,23.0,7.4,5.6,14.3,18.2,107.63,98.0
15.5,0.0,0.5,0.0,0.6,106.2,105.3,40.8,85.7,0.4768,10.0,24.3,0.40859999999999996,14.6,18.9,0.7788999999999999,8.7,42.5,23.4,8.0,4.4,13.6,17.8,40.5,86.0,0.47269999999999995,11.7,33.1,0.3532,12.6,17.2,0.7500000000000001,9.4,42.6,22.8,7.4,5.3,14.5,17.4,106.98000000000002,121.0
16.5,0.0,0.5,0.0,0.7,107.1,104.5,40.6,84.3,0.4827,10.6,24.5,0.42879999999999996,15.3,19.7,0.7802,8.4,42.7,24.0,8.3,4.8,14.0,17.5,40.1,86.5,0.46559999999999996,11.9,33.7,0.35219999999999996,12.4,16.6,0.7631,9.3,41.8,22.7,7.2,5.7,14.7,17.9,107.19000000000001,97.0
17.5,0.0,0.5,0.0,0.7,107.1,104.9,41.0,84.3,0.48719999999999997,10.6,24.9,0.4246,14.5,18.5,0.8024000000000001,8.3,42.5,23.6,8.4,5.2,13.9,16.8,40.0,86.8,0.46259999999999996,12.5,35.0,0.3528,12.4,16.2,0.7753,9.5,41.7,22.8,7.8,5.2,14.7,16.7,107.08999999999999,115.0
18.5,0.0,0.5,0.0,0.6,108.1,108.2,41.2,86.1,0.4801,10.2,24.6,0.414,15.5,19.5,0.8214,9.1,42.0,23.0,8.3,5.4,13.1,16.8,41.1,87.2,0.4723,12.8,35.5,0.3582,13.2,17.4,0.7753,9.6,42.1,23.3,7.4,5.7,14.7,17.2,106.55999999999999,115.0
19.5,0.0,0.5,0.0,0.7,110.1,106.1,42.1,86.4,0.48900000000000005,10.5,25.0,0.4199,15.4,18.9,0.8395000000000001,9.1,42.3,24.0,8.8,5.2,13.4,17.3,40.8,87.3,0.4685,11.7,33.1,0.3481000000000001,12.8,17.2,0.7607999999999999,10.1,41.7,23.5,6.8,5.4,15.1,16.7,106.96,98.0
20.5,0.0,0.4,0.0,0.7,108.3,104.4,41.7,86.6,0.48319999999999996,10.5,26.0,0.40519999999999995,14.4,17.9,0.8295,9.3,42.6,23.2,8.9,5.1,13.5,17.0,40.3,87.0,0.4643,11.9,32.5,0.36160000000000003,11.9,16.6,0.7335,10.1,42.0,22.4,6.6,4.9,15.3,16.3,106.98000000000002,106.0
21.5,0.0,0.4,0.0,0.7,108.2,104.6,41.6,86.3,0.48360000000000003,10.5,27.1,0.3901,14.5,18.2,0.8253,9.2,42.4,23.1,9.2,4.9,13.3,17.6,40.1,86.2,0.4659,11.6,32.8,0.3498000000000001,12.8,17.8,0.7307999999999999,9.9,42.1,22.7,6.6,4.5,15.3,16.8,107.42,126.0
22.5,0.0,0.3,0.0,0.7,108.8,106.7,41.4,87.1,0.4763,10.4,27.3,0.3823,15.6,19.6,0.8196,9.4,42.2,22.2,8.9,4.4,13.2,17.9,40.9,87.4,0.46900000000000003,12.0,33.3,0.35520000000000007,12.9,18.0,0.7263999999999999,10.8,43.3,23.0,6.5,4.8,16.0,17.7,107.84,95.0
23.5,0.0,0.2,0.0,0.6,107.8,107.0,41.7,87.1,0.4796,10.7,28.4,0.37779999999999997,13.7,17.3,0.807,9.7,41.6,21.5,8.3,4.7,13.3,17.5,41.0,87.8,0.46819999999999995,12.0,32.4,0.3658,13.0,18.1,0.728,11.4,43.5,23.3,6.9,4.7,15.1,16.9,107.54,98.0
24.5,0.0,0.2,0.0,0.5,106.9,107.0,41.4,87.5,0.47400000000000003,10.5,28.8,0.36549999999999994,13.6,17.1,0.8089000000000001,10.2,42.6,21.7,7.9,4.8,13.0,17.2,40.9,89.0,0.46069999999999994,12.4,32.6,0.3764,12.8,17.8,0.7294999999999999,11.8,43.7,23.8,6.2,5.3,14.2,17.1,107.68999999999998,109.0
25.5,0.0,0.3,0.0,0.6,108.0,105.9,41.9,87.3,0.4819,10.6,28.3,0.3795,13.6,17.5,0.7878,9.8,43.3,21.8,7.6,5.3,12.7,17.8,39.8,89.1,0.44639999999999996,12.6,33.4,0.37279999999999996,13.7,19.0,0.7215999999999999,12.1,43.6,24.2,6.1,5.1,13.7,17.5,108.33999999999999,111.0
