Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.4,0.0,0.5,97.5,101.9,34.9,82.8,0.4220999999999999,8.3,25.8,0.3215,19.4,24.8,0.7819999999999999,10.4,41.6,19.5,8.6,4.9,15.0,25.5,35.7,77.4,0.46430000000000005,8.7,24.8,0.35550000000000004,21.8,28.4,0.7738999999999999,7.7,40.6,20.8,8.3,4.8,14.6,23.7,109.04,111.0
6.5,0.0,0.5,0.0,0.5,98.4,102.8,35.3,83.0,0.42590000000000006,8.7,26.0,0.33340000000000003,19.1,24.0,0.7958000000000001,10.2,41.4,20.0,8.6,4.0,15.2,25.2,35.8,76.9,0.4681,9.0,25.5,0.35819999999999996,22.2,28.9,0.7754999999999999,7.0,39.6,20.3,9.0,5.0,14.4,23.3,108.7,80.0
7.5,0.0,0.5,0.0,0.6,96.0,98.1,34.7,82.1,0.4232,8.7,26.0,0.33340000000000003,17.9,22.6,0.79,9.8,42.2,19.7,9.0,4.1,15.2,24.7,33.9,76.6,0.44430000000000003,8.9,25.9,0.3496,21.4,27.2,0.7886999999999998,7.4,40.0,18.8,8.9,5.3,14.9,22.2,108.4,93.0
8.5,0.0,0.5,0.0,0.6,94.1,94.9,33.7,80.9,0.4170999999999999,7.4,24.7,0.29610000000000003,19.3,23.8,0.8036999999999999,10.0,42.1,18.8,8.9,4.6,14.7,24.0,32.6,74.4,0.43920000000000003,9.1,25.6,0.36140000000000005,20.6,26.9,0.7643,7.1,39.4,18.5,8.6,5.4,15.1,22.4,108.62000000000003,105.0
9.5,0.0,0.5,0.0,0.7,96.6,92.3,35.0,81.8,0.4287000000000001,8.2,24.9,0.3256,18.4,22.6,0.8043000000000001,9.8,42.9,20.2,7.9,5.0,13.7,24.2,31.3,73.9,0.42519999999999997,8.8,26.7,0.3304,20.9,27.9,0.7496,6.9,38.3,17.6,8.2,5.8,14.0,21.5,108.37,104.0
10.5,0.0,0.6,0.0,0.7,98.1,93.9,35.5,82.3,0.43200000000000005,8.4,25.1,0.33050000000000007,18.7,23.0,0.8042999999999999,9.4,42.3,20.6,8.0,5.4,13.5,24.8,31.8,75.1,0.4258,8.9,26.9,0.33130000000000004,21.4,28.6,0.7485,7.2,39.6,18.3,8.3,5.9,14.5,22.1,108.52000000000001,81.0
11.5,0.0,0.6,0.0,0.7,97.4,93.0,35.3,82.1,0.4305,7.9,24.4,0.31700000000000006,18.9,23.1,0.8096,9.7,42.6,19.4,7.9,5.9,13.4,23.6,31.9,75.1,0.42699999999999994,9.3,27.3,0.34040000000000004,19.9,27.1,0.7333999999999999,7.1,39.3,18.1,7.4,6.1,14.2,21.9,108.41000000000001,110.0
12.5,0.0,0.7,0.0,0.8,99.0,93.7,35.9,81.3,0.4429,8.2,24.3,0.32989999999999997,19.0,23.2,0.8100999999999999,8.7,41.6,20.2,7.5,5.9,12.7,23.5,32.7,76.1,0.43129999999999996,9.0,27.1,0.3335,19.3,26.8,0.7186,7.4,39.5,18.0,7.0,6.2,13.6,21.5,108.05,85.0
13.5,0.0,0.7,0.0,0.7,96.7,93.4,35.1,81.6,0.43210000000000004,8.2,24.8,0.3248,18.3,22.6,0.7878999999999998,8.7,42.6,19.4,7.1,5.8,12.5,23.0,32.8,77.3,0.42519999999999997,8.9,27.3,0.3264,18.9,26.5,0.7133999999999999,7.7,40.3,18.0,6.7,6.2,12.7,20.6,107.72,105.0
14.5,0.0,0.7,0.0,0.7,97.6,94.8,35.2,82.0,0.4311,8.7,24.5,0.3455,18.5,23.1,0.7772999999999999,9.6,42.4,19.0,7.6,5.5,12.6,22.9,33.0,77.4,0.4274,9.8,28.7,0.3375,19.0,26.2,0.7232000000000001,8.2,41.1,18.3,6.5,6.1,13.3,21.1,107.55999999999999,95.0
15.5,0.0,0.6,0.0,0.7,96.9,94.6,34.9,82.3,0.4255,8.6,24.2,0.3463,18.5,23.3,0.7712999999999999,9.0,41.9,19.5,8.1,6.2,12.0,22.8,32.8,77.5,0.4241,9.6,28.3,0.33390000000000003,19.4,27.1,0.7123999999999999,8.3,42.4,18.1,6.2,6.9,14.2,20.3,108.13,103.0
16.5,0.0,0.5,0.0,0.7,96.1,93.9,35.0,82.9,0.42330000000000007,8.1,24.6,0.3219,18.0,22.9,0.7604,9.5,41.9,20.3,8.8,6.7,11.6,22.5,32.6,77.5,0.42160000000000003,9.4,27.9,0.33120000000000005,19.3,26.6,0.7211,8.9,43.3,18.2,5.6,6.6,15.2,20.2,108.58,110.0
