Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.4,0.0,0.4,101.8,110.5,39.1,91.7,0.4283,9.9,31.9,0.3135,13.7,18.8,0.7377,11.0,44.5,24.6,7.7,5.7,12.4,19.8,41.3,88.1,0.4707,11.6,30.7,0.3842,16.3,20.6,0.7935,10.2,49.1,23.9,6.0,4.4,14.1,20.3,109.74999999999997,96.0
6.5,0.0,0.4,0.0,0.3,101.0,110.7,39.2,91.0,0.4328,10.1,32.1,0.31880000000000003,12.5,16.6,0.7542,10.2,43.4,25.4,8.0,5.8,13.2,19.2,41.2,87.4,0.4726,11.8,31.1,0.3866,16.5,20.4,0.8108000000000001,10.1,48.9,24.4,6.9,4.0,14.4,19.0,109.91,117.0
7.5,0.0,0.4,0.0,0.4,103.9,109.5,40.0,90.2,0.4457,10.8,32.1,0.34130000000000005,13.1,17.1,0.7669999999999999,10.0,43.1,26.2,8.0,5.7,13.2,19.4,41.1,86.4,0.4770999999999999,11.2,30.0,0.3826,16.1,20.3,0.7942,9.5,46.9,23.6,7.1,3.9,14.7,19.1,110.0,115.0
8.5,0.0,0.4,0.0,0.5,103.9,106.8,40.3,91.0,0.44499999999999995,10.9,33.4,0.3266,12.4,16.0,0.7806,9.6,43.4,26.2,8.3,5.9,12.9,20.0,39.7,85.8,0.46440000000000003,10.0,29.5,0.34900000000000003,17.4,22.3,0.7775000000000001,9.5,47.7,21.6,6.7,5.1,15.6,19.1,110.39000000000001,109.0
9.5,0.0,0.4,0.0,0.4,105.5,109.5,40.8,90.6,0.4523999999999999,11.4,32.9,0.34800000000000003,12.5,16.1,0.7833,9.6,41.9,26.2,8.2,6.3,13.2,21.3,40.0,84.6,0.47430000000000005,10.4,28.8,0.3659,19.1,24.7,0.7724,9.3,46.7,21.9,6.9,5.5,15.4,19.3,110.97,111.0
10.5,0.0,0.4,0.0,0.5,105.2,107.3,40.5,90.0,0.4524,11.4,32.7,0.3509,12.8,16.3,0.7897,9.0,41.6,25.6,8.4,6.0,12.8,21.3,39.3,84.5,0.4668,10.7,29.0,0.37350000000000005,18.0,23.6,0.7583,9.1,46.4,22.7,6.5,5.2,15.8,19.2,110.91,130.0
11.5,0.0,0.3,0.0,0.6,109.1,107.7,42.2,89.2,0.47350000000000003,11.5,31.6,0.362,13.2,16.9,0.7840999999999999,9.0,41.6,26.3,8.0,6.2,13.0,21.4,39.5,85.3,0.4646,10.7,29.0,0.37350000000000005,18.0,23.8,0.7509999999999999,9.3,44.8,22.5,6.4,5.1,15.1,19.3,111.30999999999999,131.0
12.5,0.0,0.3,0.0,0.7,112.3,108.7,43.4,88.5,0.49099999999999994,11.7,30.5,0.377,13.8,17.3,0.796,8.6,40.3,27.0,7.5,6.0,12.9,21.8,39.4,85.6,0.46180000000000004,10.7,29.2,0.37040000000000006,19.2,24.7,0.7685,10.2,43.9,21.5,6.3,4.7,15.0,19.9,111.50999999999999,91.0
13.5,0.0,0.3,0.0,0.7,111.9,106.0,42.8,87.9,0.48710000000000003,12.1,31.8,0.3802,14.2,17.3,0.817,8.9,41.2,27.4,7.3,6.0,13.3,20.5,39.2,85.7,0.45890000000000003,10.3,30.0,0.3469000000000001,17.3,22.2,0.7676999999999999,9.8,43.2,21.6,6.5,4.9,15.3,19.5,111.16,87.0
14.5,0.0,0.3,0.0,0.6,108.9,106.2,41.4,86.7,0.47709999999999997,11.7,31.8,0.3677,14.4,17.4,0.8237,8.2,40.6,26.9,7.3,5.8,13.8,20.2,39.8,86.2,0.46299999999999997,10.0,29.3,0.3447000000000001,16.6,21.4,0.7678999999999999,10.0,44.0,22.4,7.2,4.9,15.3,19.4,110.91,108.0
15.5,0.0,0.4,0.0,0.6,109.5,106.6,41.7,87.3,0.47750000000000004,11.7,31.5,0.37079999999999996,14.4,17.3,0.8299,8.1,41.1,27.8,7.0,5.8,13.6,20.8,39.4,86.1,0.4585,10.0,29.6,0.3397000000000001,17.8,23.3,0.7657,9.7,44.0,22.6,7.3,5.7,15.3,19.4,110.13,110.0
16.5,0.0,0.5,0.0,0.6,110.9,107.9,41.7,87.6,0.47590000000000005,12.2,31.8,0.3842,15.3,18.5,0.8282999999999999,8.1,40.5,27.8,7.1,5.2,12.7,21.0,39.8,85.5,0.46620000000000006,10.2,29.4,0.3471000000000001,18.1,23.6,0.767,9.4,43.6,22.6,6.8,6.3,14.8,19.8,110.11999999999998,112.0
17.5,0.0,0.6,0.0,0.5,110.4,108.6,41.5,87.1,0.4766,12.3,31.7,0.389,15.1,18.1,0.8373999999999999,7.4,40.1,28.0,6.6,5.4,12.6,21.2,39.3,85.8,0.4585,11.0,30.6,0.3551000000000001,19.0,24.9,0.7673999999999999,10.1,44.8,22.6,6.8,6.1,14.1,19.7,109.78999999999999,99.0
18.5,0.0,0.6,0.0,0.5,108.8,108.2,41.0,85.5,0.4793,11.4,30.2,0.3781,15.4,18.8,0.8187,7.2,39.3,27.2,6.3,5.0,12.7,20.7,39.6,85.4,0.4638,11.2,30.6,0.3622,17.8,23.3,0.7655,9.7,43.4,23.5,6.9,4.6,13.4,19.1,109.92999999999999,105.0
19.5,0.0,0.6,0.0,0.6,108.4,105.5,40.5,85.2,0.47520000000000007,11.3,30.0,0.3781,16.1,19.7,0.821,7.5,40.2,26.6,6.3,4.8,12.6,19.2,39.4,86.6,0.45499999999999996,11.1,30.8,0.35710000000000003,15.6,20.5,0.7328000000000001,10.6,44.0,23.0,6.8,5.0,13.9,19.3,109.35,118.0
20.5,0.0,0.6,0.0,0.5,109.1,107.3,41.0,86.7,0.4726,12.1,32.1,0.376,15.0,18.3,0.8346,7.6,40.5,27.3,6.0,4.8,12.5,19.4,39.8,86.2,0.46220000000000006,10.8,29.8,0.36669999999999997,16.9,22.7,0.7283,10.0,44.2,23.2,7.1,4.9,13.5,19.1,109.25999999999999,90.0
21.5,0.0,0.6,0.0,0.4,105.1,106.8,39.6,86.3,0.45920000000000005,11.8,32.2,0.3658,14.1,17.3,0.8289,7.4,41.1,26.5,5.8,4.7,12.6,18.9,39.9,86.5,0.4617,10.7,29.4,0.368,16.3,22.0,0.7276,10.3,45.4,23.6,7.4,5.1,13.0,18.8,108.96000000000001,76.0
22.5,0.0,0.7,0.0,0.3,99.6,105.2,38.0,86.8,0.43810000000000004,11.3,31.8,0.3538,12.3,15.2,0.8243,7.4,41.8,24.8,6.1,4.3,12.6,18.1,39.4,86.0,0.4584,10.9,30.5,0.36330000000000007,15.5,21.0,0.7287000000000001,9.5,46.4,25.2,7.4,5.3,12.8,17.3,108.69000000000001,97.0
23.5,0.0,0.7,0.0,0.4,100.2,105.0,38.0,86.6,0.43909999999999993,11.6,32.1,0.3604,12.6,15.6,0.8237,7.2,41.2,24.7,6.4,4.5,12.8,18.6,38.9,84.4,0.4615,11.0,28.9,0.39239999999999997,16.2,22.2,0.7187,9.0,45.4,24.7,7.7,5.2,13.0,17.7,109.29,96.0
