Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
21.5,0.0,0.8,0.0,0.7,108.3,102.7,41.2,92.4,0.44819999999999993,10.7,30.7,0.3625,15.2,20.5,0.7619,12.8,48.4,29.2,8.3,4.9,13.1,19.7,38.1,88.2,0.433,10.7,36.3,0.2888,15.8,20.3,0.7889999999999999,9.9,44.5,24.0,7.6,5.6,13.4,20.3,108.85999999999999,105.0
22.5,0.0,0.7,0.0,0.8,109.0,102.2,41.1,90.7,0.45619999999999994,10.4,29.4,0.3653,16.4,21.9,0.7735000000000001,12.6,48.1,28.4,8.8,5.1,12.7,19.4,37.8,86.8,0.4375,10.5,35.4,0.2915,16.1,19.8,0.8239999999999998,9.2,42.8,24.1,7.5,5.7,13.3,20.6,109.16999999999999,109.0
23.5,0.0,0.6,0.0,0.8,109.6,101.9,41.1,90.1,0.4596,10.1,29.3,0.3577,17.3,22.8,0.7835,12.9,48.9,28.4,8.4,5.3,13.4,19.6,38.0,87.9,0.4343,10.3,34.1,0.3002,15.6,20.1,0.798,10.3,43.1,23.1,7.6,5.8,12.9,20.8,108.59,95.0
24.5,0.0,0.6,0.0,0.8,107.9,101.8,40.3,89.3,0.45470000000000005,10.2,29.5,0.35890000000000005,17.1,22.7,0.7766,12.7,48.2,27.2,8.1,5.2,13.1,19.0,38.3,88.8,0.43360000000000004,10.2,34.4,0.2952,15.0,19.6,0.7833999999999999,11.2,44.5,22.0,7.4,6.0,12.7,20.5,108.52000000000001,126.0
25.5,0.0,0.5,0.0,0.8,110.0,103.8,41.4,88.8,0.4692000000000001,10.4,29.4,0.36700000000000005,16.8,22.1,0.7836000000000001,12.4,47.5,27.9,8.2,4.6,13.2,19.8,38.6,87.1,0.44420000000000004,10.8,34.2,0.31260000000000004,15.8,20.3,0.7948999999999999,9.9,42.4,22.4,7.3,5.6,12.5,19.8,108.88999999999999,111.0
26.5,0.0,0.6,0.0,0.7,109.4,108.5,40.8,88.8,0.4630000000000001,10.4,30.0,0.36000000000000004,17.4,23.1,0.7702999999999999,12.1,45.2,27.2,8.5,4.7,13.0,19.7,40.5,87.6,0.4627,11.3,32.7,0.34830000000000005,16.2,20.2,0.8223,10.4,44.1,23.3,7.5,5.3,12.8,20.2,109.03,103.0
27.5,0.0,0.6,0.0,0.6,108.4,108.4,40.3,89.1,0.4559,10.8,31.0,0.35830000000000006,17.0,22.8,0.7623999999999999,11.9,45.8,27.3,8.4,4.7,13.1,19.3,40.2,88.1,0.45649999999999996,11.7,33.7,0.3523,16.3,20.3,0.8234,9.9,44.7,24.3,7.4,5.1,12.4,19.6,109.13,102.0
28.5,0.0,0.5,0.0,0.6,108.0,108.0,40.2,88.7,0.4569,10.7,31.1,0.35350000000000004,16.9,22.1,0.7823,12.0,46.1,27.0,8.0,4.9,13.1,19.9,40.2,88.3,0.4553999999999999,11.4,32.3,0.3551,16.2,21.1,0.7784,10.4,44.4,23.8,7.7,4.9,11.7,19.4,109.5,122.0
29.5,0.0,0.5,0.0,0.6,107.8,108.0,39.9,88.1,0.45729999999999993,11.4,32.7,0.3470000000000001,16.6,21.0,0.797,12.6,45.8,26.7,8.5,5.0,14.2,20.0,40.6,87.9,0.46180000000000004,10.5,30.3,0.35219999999999996,16.3,21.7,0.7426999999999999,11.0,44.1,23.7,8.8,5.0,12.1,19.2,110.16999999999999,115.0
30.5,0.0,0.4,0.0,0.7,108.6,107.5,40.4,87.5,0.465,11.8,32.6,0.35940000000000005,16.0,20.7,0.7813999999999999,12.2,45.6,27.9,8.6,4.4,14.1,19.1,41.5,88.6,0.4686,10.3,29.5,0.3558,14.2,19.7,0.7253999999999999,11.2,43.6,24.5,8.4,4.4,12.0,19.3,110.25999999999999,117.0
31.5,0.0,0.4,0.0,0.8,110.5,108.2,40.9,86.7,0.47400000000000003,12.3,32.9,0.3703,16.4,21.6,0.7704000000000001,12.7,46.2,27.5,7.8,4.3,14.0,19.5,42.0,88.3,0.4756,10.1,28.4,0.362,14.1,19.6,0.7232999999999998,11.0,41.8,23.7,8.0,3.6,11.0,19.3,110.03999999999999,123.0
32.5,0.0,0.4,0.0,0.8,112.3,109.3,41.7,89.2,0.46950000000000003,12.8,34.0,0.3741,16.1,21.3,0.7671,13.3,46.8,28.3,7.7,4.3,13.4,19.7,42.2,89.1,0.4732,10.3,28.6,0.3666,14.6,20.5,0.71,11.6,43.1,23.7,8.0,3.6,11.3,19.2,110.42999999999999,113.0
33.5,0.0,0.5,0.0,0.7,112.7,112.0,41.9,90.2,0.4662,12.4,33.5,0.3658,16.5,21.9,0.7595000000000001,13.5,46.6,28.0,7.6,4.0,12.8,19.4,42.3,87.7,0.4821,11.8,31.4,0.3766,15.6,21.0,0.7308,10.1,42.2,25.1,7.9,3.5,11.5,19.8,110.8,103.0
34.5,0.0,0.6,0.0,0.7,113.5,113.3,42.4,90.4,0.47090000000000004,12.3,33.2,0.3658,16.4,22.0,0.7487999999999999,14.0,47.2,29.1,7.1,3.8,13.6,20.0,42.6,87.2,0.48810000000000003,11.9,31.0,0.38239999999999996,16.2,22.1,0.7264999999999999,9.7,40.9,26.2,8.3,3.9,11.0,20.0,110.81999999999998,121.0
35.5,0.0,0.6,0.0,0.7,113.0,111.5,42.4,91.3,0.46579999999999994,12.2,33.1,0.3637,16.0,21.5,0.7479000000000001,14.3,47.8,28.7,7.1,4.3,13.0,19.5,42.4,87.3,0.48530000000000006,11.0,29.7,0.3669,15.7,21.7,0.719,9.9,41.4,25.7,7.9,4.4,11.4,19.9,110.83999999999999,93.0
36.5,0.0,0.6,0.0,0.7,111.2,108.5,41.7,90.4,0.46210000000000007,12.3,33.1,0.36700000000000005,15.5,21.2,0.7361000000000001,14.3,49.1,29.1,6.8,4.4,13.6,19.8,40.9,87.3,0.46900000000000003,10.8,30.3,0.3477,15.9,22.5,0.6968999999999999,10.0,40.7,25.8,8.3,4.8,10.8,19.5,111.22999999999999,116.0
37.5,0.0,0.5,0.0,0.8,112.5,108.7,42.7,89.5,0.4788,11.4,31.3,0.3629,15.7,20.9,0.7559000000000001,13.6,47.9,28.3,6.3,4.1,13.5,20.1,40.7,87.1,0.4678,11.0,30.5,0.3517,16.3,22.5,0.7150999999999998,10.1,39.6,25.4,8.2,4.5,10.7,20.0,111.13000000000002,111.0
38.5,0.0,0.5,0.0,0.7,113.4,113.0,43.0,90.2,0.4786,11.8,31.8,0.36960000000000004,15.6,20.8,0.7547999999999999,12.9,46.3,28.4,6.2,4.0,12.3,19.3,42.4,87.7,0.4829,12.3,31.7,0.3759,15.9,21.5,0.7301,10.1,40.8,26.9,7.4,4.6,10.7,20.1,110.93000000000002,135.0
39.5,0.0,0.4,0.0,0.7,114.7,111.7,43.8,92.2,0.47540000000000004,12.0,32.3,0.36819999999999997,15.1,20.2,0.7528999999999999,13.2,46.8,28.7,5.8,3.9,10.9,18.9,41.9,87.9,0.47639999999999993,12.2,31.6,0.37370000000000003,15.7,21.2,0.7294,10.5,41.6,26.7,6.2,4.4,10.6,20.1,110.79,124.0
40.5,0.0,0.4,0.0,0.7,115.6,111.1,44.4,91.6,0.48530000000000006,12.3,32.6,0.3734,14.5,19.0,0.7695,12.8,45.8,28.4,5.8,3.5,11.2,19.5,41.2,85.8,0.4798,12.1,31.8,0.3675,16.6,22.0,0.7418,9.5,40.1,25.9,6.3,4.2,11.0,19.5,111.17999999999999,108.0
41.5,0.0,0.4,0.0,0.6,114.7,111.2,44.5,91.5,0.4869,11.7,31.4,0.3671,14.0,18.0,0.7794999999999999,12.4,45.4,28.0,6.2,4.1,11.2,20.0,40.5,85.6,0.47300000000000003,12.7,33.3,0.3669,17.5,23.2,0.7455,10.0,40.8,26.2,6.5,4.6,11.5,19.2,110.62,132.0
