Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.4,118.9,120.0,46.3,93.7,0.49399999999999994,9.8,28.6,0.35209999999999997,16.5,23.0,0.7088,9.7,44.4,25.6,8.9,6.4,15.2,23.0,45.0,94.6,0.47729999999999995,10.6,30.5,0.3428,19.4,24.7,0.7901,12.7,48.2,24.6,7.9,5.7,15.5,21.8,110.14000000000001,114.0
6.5,0.0,0.4,0.0,0.5,118.4,118.2,46.2,93.5,0.49400000000000005,10.6,29.0,0.3729,15.4,21.5,0.7115,10.1,44.5,26.5,8.5,6.2,15.3,21.8,44.7,93.7,0.4784,11.3,30.8,0.35769999999999996,17.5,22.7,0.7859,12.4,46.8,24.7,8.0,5.2,15.4,20.9,110.41,101.0
7.5,0.0,0.5,0.0,0.6,117.0,114.4,45.5,93.4,0.48740000000000006,11.0,29.6,0.3795,15.0,21.4,0.6916,10.9,46.0,26.0,8.8,5.5,15.7,21.7,43.5,93.3,0.4673999999999999,10.3,29.1,0.3436,17.1,21.7,0.7992000000000001,12.4,46.4,23.6,8.0,5.3,15.7,20.8,110.47999999999999,107.0
8.5,0.0,0.5,0.0,0.7,113.5,110.7,43.9,91.9,0.47840000000000005,11.0,29.5,0.38039999999999996,14.7,21.2,0.6849,11.3,45.6,25.5,9.5,5.8,16.4,21.1,42.6,93.1,0.4591000000000001,10.1,30.0,0.32509999999999994,15.4,19.2,0.8101,12.4,46.1,22.9,8.2,5.4,16.5,20.5,110.72999999999999,126.0
9.5,0.0,0.4,0.0,0.7,113.0,111.1,43.1,91.2,0.4737,11.5,29.9,0.39159999999999995,15.3,21.5,0.6995,11.3,46.1,24.6,9.3,5.9,16.9,21.0,42.3,94.0,0.4508,10.5,30.2,0.3352,16.0,19.4,0.8300000000000001,12.6,46.4,22.6,8.6,6.0,16.0,20.3,110.25999999999999,117.0
10.5,0.0,0.5,0.0,0.6,112.6,112.7,42.8,91.0,0.4715,11.5,30.0,0.39039999999999997,15.5,21.7,0.7009,11.2,46.0,24.1,8.5,6.2,17.0,21.1,42.7,94.1,0.4546,11.0,31.1,0.34349999999999997,16.3,19.7,0.8326,12.7,46.1,23.2,8.3,6.3,15.4,20.4,110.21,113.0
11.5,0.0,0.5,0.0,0.7,113.3,111.4,42.9,91.9,0.46799999999999997,11.3,29.4,0.3917,16.2,22.0,0.7255,11.9,46.8,23.8,8.7,6.2,16.2,20.5,41.8,93.7,0.44639999999999996,12.0,32.7,0.3653,15.8,19.2,0.8271,12.7,46.0,23.2,7.9,6.3,15.3,20.8,109.85999999999999,109.0
12.5,0.0,0.5,0.0,0.8,112.2,109.5,42.0,89.3,0.47220000000000006,11.0,28.6,0.3913,17.2,23.3,0.7302,10.9,47.1,23.7,8.1,6.3,15.9,20.1,41.5,94.1,0.4417,11.9,33.2,0.3552,14.6,17.7,0.8337,12.2,45.5,22.4,7.1,5.3,14.2,21.6,110.30999999999999,90.0
13.5,0.0,0.5,0.0,0.8,109.8,106.5,41.3,88.8,0.4666,10.7,29.2,0.3629,16.5,22.7,0.7162999999999999,10.6,47.9,22.4,8.0,6.2,16.2,19.4,40.5,94.0,0.43050000000000005,11.0,32.6,0.3278,14.5,17.5,0.8365,11.9,45.6,22.2,7.8,5.1,13.8,21.3,109.82000000000001,104.0
14.5,0.0,0.4,0.0,0.7,108.8,106.3,40.5,88.1,0.46110000000000007,10.9,29.7,0.3633,16.9,23.3,0.7168000000000001,10.2,47.1,22.6,8.0,6.1,16.0,18.9,40.3,92.9,0.43340000000000006,11.5,32.2,0.3462,14.2,16.7,0.8567,11.2,45.1,23.3,7.6,5.1,13.7,21.4,109.62,85.0
15.5,0.0,0.5,0.0,0.7,106.6,105.9,40.0,88.3,0.45430000000000004,10.8,30.8,0.3525999999999999,15.8,22.2,0.7041999999999999,10.4,47.2,22.0,7.9,6.5,15.6,19.0,40.1,92.8,0.4319,11.4,31.2,0.3536,14.3,16.8,0.8571,11.5,46.2,22.9,7.4,5.1,13.6,20.7,109.74000000000001,104.0
16.5,0.0,0.5,0.0,0.7,105.6,104.5,39.8,87.8,0.4546999999999999,10.0,29.8,0.3377,16.0,23.1,0.6820999999999999,10.3,47.5,21.3,8.1,7.2,15.8,19.9,39.2,92.3,0.42400000000000004,10.4,29.5,0.3471,15.7,18.6,0.8497,11.4,46.6,23.0,7.8,5.0,13.8,21.2,109.11000000000001,114.0
17.5,0.0,0.4,0.0,0.7,106.9,106.2,39.9,86.5,0.46210000000000007,9.7,29.0,0.3360999999999999,17.4,24.6,0.7064999999999999,9.5,46.3,21.3,7.8,7.2,16.1,20.8,39.4,91.7,0.42869999999999997,10.8,30.9,0.3487,16.6,20.0,0.8431999999999998,11.0,46.2,23.9,8.0,4.9,13.5,21.7,109.04,120.0
18.5,0.0,0.4,0.0,0.7,108.2,105.2,40.6,86.5,0.4697,9.4,27.9,0.33999999999999997,17.6,24.5,0.7178999999999999,8.9,47.1,21.1,7.5,6.7,15.8,20.0,39.0,91.5,0.4253,10.8,30.5,0.35300000000000004,16.4,19.8,0.8404,10.7,45.8,23.8,8.1,5.3,13.3,21.6,109.16,121.0
19.5,0.0,0.4,0.0,0.7,107.7,104.8,40.4,86.0,0.4701000000000001,9.3,28.6,0.329,17.6,25.2,0.6991,8.4,46.5,20.7,7.0,6.4,15.7,20.0,39.2,91.8,0.426,10.1,29.9,0.33649999999999997,16.3,19.5,0.8491,10.7,46.0,23.2,8.1,4.5,12.9,21.9,109.25999999999999,120.0
20.5,0.0,0.4,0.0,0.7,108.0,105.1,40.7,87.0,0.4683,9.4,29.2,0.3263,17.2,24.8,0.6960999999999998,8.6,46.7,20.9,7.3,5.9,15.1,20.4,38.8,91.6,0.4227,10.3,29.8,0.34400000000000003,17.2,20.5,0.8513,10.5,46.7,23.1,8.0,4.4,12.6,21.4,109.55999999999999,111.0
21.5,0.0,0.4,0.0,0.7,107.8,104.2,40.8,87.2,0.4683999999999999,9.9,30.5,0.3256,16.3,23.9,0.6854000000000001,9.1,47.4,22.0,7.7,6.0,16.0,20.7,38.7,91.3,0.42299999999999993,9.6,29.6,0.3234,17.2,20.4,0.8554,10.2,45.5,22.8,9.0,4.6,12.9,21.2,109.66,108.0
22.5,0.0,0.3,0.0,0.7,107.7,104.2,40.9,88.4,0.4627,10.4,31.2,0.33340000000000003,15.5,23.1,0.674,9.6,46.9,22.1,8.4,5.8,15.7,19.7,39.0,90.5,0.4295,9.4,29.6,0.3176,16.8,20.2,0.8389999999999999,10.1,45.9,23.9,9.6,5.1,14.3,20.9,108.69000000000001,111.0
23.5,0.0,0.4,0.0,0.6,109.8,108.5,41.6,88.5,0.47090000000000004,10.7,32.1,0.33430000000000004,15.9,24.0,0.6685,9.8,45.3,23.4,8.2,5.8,14.6,19.8,39.9,90.5,0.4401,10.5,30.7,0.34429999999999994,18.2,21.7,0.8469,10.9,46.1,24.1,9.2,5.0,13.7,21.2,109.17999999999999,128.0
24.5,0.0,0.5,0.0,0.7,112.2,107.7,42.8,89.8,0.4774,11.1,32.9,0.337,15.5,23.3,0.6707,10.3,46.3,24.6,8.5,5.4,14.3,20.1,39.6,90.4,0.4373,10.1,30.5,0.3329,18.4,22.1,0.8372999999999999,10.9,45.4,23.2,8.7,5.1,14.2,20.9,109.62,110.0
25.5,0.0,0.5,0.0,0.7,114.7,108.8,43.8,90.2,0.4867,11.7,33.0,0.35330000000000006,15.4,23.3,0.6651,10.3,46.7,25.1,9.0,5.2,15.3,19.5,40.3,91.3,0.4396999999999999,10.5,31.1,0.3388,17.7,21.6,0.8140000000000001,10.8,44.5,23.4,9.4,5.2,14.8,20.5,110.1,110.0
26.5,0.0,0.6,0.0,0.6,115.3,110.7,43.8,90.6,0.4845999999999999,12.3,34.6,0.35660000000000003,15.4,23.3,0.6651,10.0,46.5,24.7,8.8,4.5,14.9,19.1,41.5,91.8,0.45089999999999997,10.9,32.2,0.3365,16.8,20.8,0.8009000000000001,10.2,44.1,23.8,8.5,5.2,14.2,20.1,110.4,112.0
27.5,0.0,0.6,0.0,0.6,115.1,110.8,43.9,91.2,0.48250000000000004,12.2,34.8,0.3516,15.1,22.6,0.6714999999999999,9.9,46.6,25.2,8.7,4.6,14.4,17.9,42.5,93.4,0.4545,10.7,31.0,0.34049999999999997,15.1,19.0,0.7774000000000001,10.7,44.8,24.5,8.4,5.4,13.8,20.0,110.58,99.0
