Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.3,106.1,109.6,40.1,91.1,0.44079999999999997,10.1,30.2,0.33510000000000006,15.8,20.3,0.7809,11.5,43.5,20.1,7.6,3.2,13.6,22.1,40.1,84.3,0.47569999999999996,11.1,30.6,0.3595,18.3,24.1,0.7590000000000001,10.6,45.2,22.8,7.3,6.0,15.8,21.3,108.7,115.0
6.5,0.0,0.5,0.0,0.2,105.0,110.5,39.7,91.8,0.434,9.6,29.5,0.3256,16.0,20.1,0.7932,12.6,45.1,20.0,7.1,3.2,13.8,22.5,40.3,84.8,0.47539999999999993,10.9,30.0,0.35839999999999994,19.0,25.3,0.749,11.0,45.5,22.4,7.5,6.6,15.3,20.5,108.67999999999999,112.0
7.5,0.0,0.5,0.0,0.3,105.7,110.5,39.2,89.8,0.438,9.8,29.7,0.33020000000000005,17.5,22.8,0.7734,12.5,46.3,20.1,6.9,3.8,15.1,23.6,40.3,86.5,0.46630000000000005,10.8,30.8,0.3473,19.1,25.8,0.7374,11.3,44.5,22.8,7.8,6.9,14.8,21.2,109.08999999999999,112.0
8.5,0.0,0.6,0.0,0.3,106.8,113.0,40.0,90.7,0.4424,9.2,28.4,0.32320000000000004,17.6,22.3,0.7922,13.0,46.4,19.6,7.3,4.3,14.9,23.7,41.2,86.2,0.47929999999999995,11.3,31.8,0.3513,19.3,26.5,0.7276,11.4,44.4,23.1,7.8,7.1,14.8,20.6,109.06999999999998,89.0
9.5,0.0,0.5,0.0,0.3,104.4,112.1,38.6,89.6,0.43210000000000004,8.7,28.3,0.30660000000000004,18.5,23.8,0.7787999999999999,13.2,47.5,18.7,7.1,5.6,15.7,23.7,41.1,86.4,0.47729999999999995,11.3,32.0,0.34930000000000005,18.6,25.2,0.7477,10.5,44.1,23.5,8.3,7.1,14.5,20.9,109.32999999999997,103.0
10.5,0.0,0.5,0.0,0.3,106.0,113.9,39.2,89.3,0.4401,8.2,27.6,0.29710000000000003,19.4,24.7,0.7928,13.1,46.6,18.5,7.4,6.1,16.3,23.1,42.3,87.7,0.48340000000000005,11.6,32.4,0.353,17.7,23.6,0.7631,11.4,43.7,24.3,8.7,7.3,14.8,21.5,109.26999999999998,124.0
11.5,0.0,0.6,0.0,0.3,108.4,114.0,40.1,90.1,0.44580000000000003,8.0,27.1,0.2962,20.2,25.9,0.7886,13.2,47.0,18.3,7.8,6.6,15.7,24.4,42.0,88.9,0.47330000000000005,11.0,32.5,0.33390000000000003,19.0,25.6,0.7517,11.9,45.2,24.4,8.2,7.2,14.9,22.4,109.60999999999999,117.0
12.5,0.0,0.7,0.0,0.2,108.6,117.5,39.6,89.6,0.4429,7.9,27.1,0.292,21.5,27.6,0.7826,13.3,45.9,17.4,8.0,6.5,15.8,24.9,43.4,88.9,0.4899,11.2,31.9,0.3456,19.5,26.0,0.759,11.5,45.5,25.7,8.1,7.1,15.4,23.0,109.46999999999998,114.0
13.5,0.0,0.7,0.0,0.2,109.9,118.6,40.4,90.0,0.4505,8.0,27.5,0.2888,21.1,27.4,0.7724,13.4,46.6,17.8,8.2,6.4,15.6,24.5,43.4,90.1,0.4831,12.2,33.4,0.3613,19.6,26.0,0.7649000000000001,11.9,45.7,25.8,7.9,6.5,15.0,23.0,109.83,117.0
14.5,0.0,0.7,0.0,0.2,109.8,118.9,40.2,90.5,0.44509999999999994,8.8,27.6,0.3147,20.6,26.5,0.7817000000000001,13.3,47.5,17.7,7.2,7.1,16.1,24.5,43.2,91.7,0.4729,12.1,33.8,0.3537,20.4,26.8,0.7743000000000001,12.3,46.7,26.6,8.3,7.3,14.0,21.8,109.52000000000001,114.0
15.5,0.0,0.6,0.0,0.3,111.7,119.0,40.4,90.3,0.4483,9.5,28.2,0.3326,21.4,27.6,0.7807999999999999,13.0,47.0,18.0,7.6,7.6,15.1,24.3,43.6,93.5,0.4691000000000001,12.2,34.0,0.3556,19.6,25.8,0.7733000000000001,12.8,47.5,27.1,7.6,6.7,14.1,22.2,109.42999999999999,103.0
16.5,0.0,0.7,0.0,0.4,110.5,117.2,39.7,88.8,0.4469999999999999,9.6,27.8,0.34209999999999996,21.5,27.9,0.7754999999999999,12.3,46.4,17.7,7.3,7.5,14.1,23.7,43.1,92.6,0.4680000000000001,12.5,34.0,0.36560000000000004,18.5,24.7,0.7579,12.3,46.8,28.3,7.2,7.7,12.9,22.3,108.95,108.0
17.5,0.0,0.7,0.0,0.3,110.1,118.0,39.9,90.2,0.4424,9.4,27.5,0.3387,20.9,26.4,0.7897,12.5,46.6,17.8,7.0,7.3,13.8,23.8,43.2,91.4,0.47529999999999994,12.1,32.6,0.3659,19.5,26.3,0.7531000000000001,11.5,47.1,27.7,7.2,7.5,12.5,21.9,108.50999999999999,91.0
