Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.6,0.0,0.2,93.8,103.8,37.2,84.6,0.4406,7.5,21.1,0.34729999999999994,11.9,15.7,0.7549,9.0,40.2,19.5,7.7,3.5,15.1,20.4,37.0,82.3,0.4505,12.5,33.5,0.38130000000000003,17.3,22.6,0.7565999999999999,11.3,46.3,23.1,8.6,3.8,15.0,18.5,107.33000000000001,109.0
6.5,0.0,0.6,0.0,0.3,94.7,104.1,37.0,85.1,0.4359,7.9,21.5,0.3569,12.8,17.5,0.7356,8.9,40.5,20.5,7.8,3.6,14.3,20.3,37.4,82.7,0.45319999999999994,12.8,32.7,0.39510000000000006,16.5,22.4,0.7339,11.4,47.5,23.5,8.5,4.0,15.3,19.9,107.15,91.0
7.5,0.0,0.6,0.0,0.2,94.5,107.1,36.3,84.4,0.43089999999999995,7.6,21.4,0.3452,14.3,19.2,0.7464000000000001,8.4,39.0,20.4,7.6,3.7,14.2,20.3,39.0,84.2,0.46410000000000007,12.9,32.1,0.40619999999999995,16.2,21.8,0.7424999999999999,11.5,47.9,24.5,8.3,3.9,15.2,20.8,107.28999999999999,92.0
8.5,0.0,0.6,0.0,0.2,95.8,108.5,36.6,84.3,0.4349,8.0,21.5,0.36100000000000004,14.6,19.7,0.7439,8.2,38.6,20.8,7.8,3.8,13.9,19.7,39.7,84.3,0.4718,13.0,32.5,0.4053,16.1,21.0,0.7742,10.7,47.1,25.0,8.3,3.8,14.7,21.0,107.05999999999999,80.0
9.5,0.0,0.6,0.0,0.2,92.3,109.4,35.4,83.2,0.4267,7.7,22.1,0.3415,13.8,18.8,0.7348999999999999,8.0,37.8,20.7,7.7,3.8,14.2,19.1,40.5,84.5,0.4806,13.6,32.7,0.422,14.8,19.9,0.7515,11.0,47.9,27.0,8.6,3.9,14.5,20.8,106.9,86.0
10.5,0.0,0.6,0.0,0.3,90.3,106.2,35.2,83.6,0.4222,7.4,21.5,0.3351,12.5,17.8,0.7095999999999999,8.7,38.7,20.2,8.1,3.8,14.3,19.6,39.3,84.0,0.4688,13.0,32.0,0.40940000000000004,14.6,19.2,0.7714,11.1,47.6,26.1,8.9,3.7,14.7,20.4,106.72999999999999,90.0
11.5,0.0,0.7,0.0,0.3,91.0,105.4,35.4,84.3,0.42139999999999994,7.6,21.0,0.35490000000000005,12.6,18.0,0.7061,8.5,38.0,20.3,8.2,4.0,13.7,20.0,39.1,82.5,0.476,12.3,30.7,0.40700000000000003,14.9,19.3,0.7825999999999999,10.3,47.1,25.2,8.6,4.2,14.9,20.8,106.52000000000001,98.0
12.5,0.0,0.6,0.0,0.3,92.5,106.7,35.8,84.1,0.4271,8.2,21.6,0.3806,12.7,17.5,0.745,8.1,36.9,20.6,8.5,4.1,13.5,20.1,39.7,82.6,0.4824,12.6,31.0,0.4125,14.7,19.1,0.7802999999999999,10.3,46.7,24.5,8.4,3.8,14.8,20.4,106.79,113.0
13.5,0.0,0.5,0.0,0.4,95.2,105.6,37.0,84.5,0.4391999999999999,8.6,21.7,0.3982,12.6,17.7,0.726,8.4,38.7,20.8,8.4,4.0,13.7,20.3,39.6,82.2,0.48360000000000003,12.4,29.8,0.4227,14.0,18.7,0.7561,9.1,44.7,24.2,8.2,3.9,14.9,20.4,107.2,95.0
14.5,0.0,0.4,0.0,0.4,94.8,104.5,36.8,85.2,0.4324,8.7,21.7,0.4029999999999999,12.5,17.3,0.7457,8.9,39.2,20.3,8.7,4.7,13.8,19.7,39.4,82.3,0.4805,12.0,30.2,0.40059999999999996,13.7,17.8,0.7802,8.9,44.9,23.7,8.3,4.1,15.1,19.8,107.46,110.0
15.5,0.0,0.5,0.0,0.4,96.4,106.5,37.3,85.2,0.43879999999999997,8.7,21.0,0.4184,13.1,18.2,0.735,9.5,38.1,20.9,8.8,4.8,12.8,18.8,40.5,81.7,0.4968,12.6,30.2,0.4168,12.9,16.9,0.7733000000000001,8.9,44.1,25.3,7.6,4.5,15.1,19.6,107.51000000000002,87.0
16.5,0.0,0.5,0.0,0.3,94.2,106.9,36.4,83.6,0.43610000000000004,8.0,20.0,0.4034,13.4,18.3,0.7433,9.6,37.6,19.5,8.7,4.5,13.5,19.0,41.0,80.1,0.5135,12.0,28.7,0.41719999999999996,12.9,17.3,0.7642,7.7,42.3,25.7,8.3,4.5,14.6,19.0,108.04,107.0
17.5,0.0,0.5,0.0,0.4,95.8,105.7,37.9,84.1,0.45150000000000007,7.9,19.6,0.4048999999999999,12.1,16.7,0.7418999999999999,9.3,37.7,20.5,8.6,5.1,13.4,18.7,40.5,80.1,0.508,12.1,29.6,0.40889999999999993,12.6,17.1,0.7533999999999998,7.7,42.1,25.8,8.5,4.1,14.3,18.4,108.12,104.0
18.5,0.0,0.5,0.0,0.4,97.0,105.6,38.2,83.4,0.4591,7.8,19.7,0.3985,12.8,17.0,0.7656999999999999,8.9,37.5,20.6,8.5,4.8,13.9,20.0,39.5,78.4,0.5061,11.6,28.1,0.40809999999999996,15.0,20.1,0.7450000000000001,7.6,40.7,24.8,8.7,4.6,14.7,18.1,108.27000000000001,95.0
19.5,0.0,0.5,0.0,0.4,98.5,103.1,39.0,83.2,0.4692,8.2,20.1,0.40840000000000004,12.3,16.3,0.7595,8.7,39.1,21.3,8.8,5.1,13.9,20.1,38.2,78.3,0.4902,11.4,28.8,0.39399999999999996,15.3,20.6,0.7444000000000001,7.4,39.7,23.6,8.3,4.3,14.4,16.8,108.36999999999998,116.0
20.5,0.0,0.6,0.0,0.4,101.5,105.8,40.1,84.4,0.4753,9.1,21.7,0.4231000000000001,12.2,16.2,0.7571,8.6,39.4,21.4,8.9,5.0,14.3,20.0,39.3,79.1,0.49930000000000013,11.7,29.1,0.40169999999999995,15.5,20.9,0.7401,7.0,38.8,24.2,8.2,4.5,14.4,16.2,108.54,87.0
21.5,0.0,0.5,0.0,0.4,101.2,105.8,40.2,82.8,0.485,9.3,22.3,0.41950000000000004,11.5,15.8,0.7293000000000001,8.4,40.0,21.5,8.7,5.2,15.3,19.3,39.4,80.8,0.48980000000000007,11.8,30.7,0.3838,15.2,20.7,0.7323,7.7,38.8,24.5,8.4,3.9,14.0,15.7,108.5,99.0
22.5,0.0,0.5,0.0,0.5,101.3,103.6,39.9,83.1,0.47999999999999987,9.2,22.5,0.41130000000000005,12.3,17.1,0.7131000000000001,9.0,41.1,21.8,8.5,4.9,15.0,19.2,38.9,81.2,0.4821,11.0,30.7,0.3588,14.8,20.1,0.7359,7.6,38.4,24.9,8.3,4.0,13.9,16.2,108.67,96.0
23.5,0.0,0.6,0.0,0.4,99.6,105.3,38.8,83.3,0.46609999999999996,9.6,23.7,0.4061,12.4,16.9,0.7321000000000001,9.5,40.9,21.6,8.0,4.7,14.7,19.3,39.6,81.6,0.48819999999999986,10.5,29.9,0.35469999999999996,15.6,20.6,0.7609,8.0,39.1,25.1,8.7,4.5,13.1,16.2,108.96000000000001,93.0
24.5,0.0,0.7,0.0,0.4,99.4,106.4,38.8,83.1,0.46719999999999995,9.6,24.2,0.396,12.2,16.8,0.7182000000000001,9.3,40.4,22.2,8.0,4.8,14.4,19.5,39.4,82.1,0.48310000000000003,10.9,30.1,0.3659,16.7,22.1,0.7506999999999999,8.6,40.0,24.8,8.4,4.9,12.7,16.2,108.55,101.0
25.5,0.0,0.7,0.0,0.4,98.5,105.3,38.7,84.3,0.4591,9.4,25.2,0.369,11.7,17.0,0.6894000000000001,9.1,40.7,21.6,8.4,4.8,14.3,20.0,38.8,82.2,0.47509999999999997,10.3,29.9,0.3513,17.4,23.1,0.7501,9.0,41.7,23.8,8.2,4.9,13.2,16.6,108.25000000000003,104.0
26.5,0.0,0.8,0.0,0.5,100.2,104.0,39.6,84.8,0.4676,9.6,25.4,0.37639999999999996,11.4,16.1,0.7054,9.5,41.5,21.5,8.3,5.0,13.9,19.8,37.8,83.3,0.45489999999999997,10.9,31.9,0.34609999999999996,17.5,22.3,0.7758,10.3,41.7,22.6,7.4,5.1,13.0,16.3,108.3,99.0
27.5,0.0,0.7,0.0,0.4,99.4,104.2,39.1,84.9,0.4612,10.2,25.8,0.3976,11.0,15.8,0.6904,9.6,41.4,20.7,8.0,4.2,13.7,20.0,38.0,83.1,0.4582,10.7,30.6,0.35779999999999995,17.5,22.1,0.7884,10.2,42.3,22.5,6.9,5.0,13.0,15.8,107.67,95.0
28.5,0.0,0.7,0.0,0.4,98.5,105.5,39.4,86.8,0.4548,9.8,25.6,0.3836,9.9,14.9,0.6666,10.0,41.8,21.2,8.4,4.8,13.1,19.1,39.0,84.3,0.46320000000000006,11.4,31.8,0.3681,16.1,20.6,0.7829,10.2,43.6,23.6,6.7,5.2,12.8,15.3,107.67999999999999,109.0
29.5,0.0,0.6,0.0,0.5,99.9,104.9,39.6,86.1,0.4614,10.0,25.4,0.3923,10.7,15.4,0.6961,9.8,41.3,21.2,7.7,4.9,13.0,19.0,38.5,83.9,0.4590000000000001,11.2,31.0,0.37089999999999995,16.7,21.0,0.797,10.2,43.0,22.7,7.1,5.3,12.4,15.8,107.68000000000002,101.0
30.5,0.0,0.5,0.0,0.4,98.4,105.1,38.6,84.4,0.45919999999999994,9.5,24.7,0.3838,11.7,16.3,0.7143999999999999,9.5,40.4,21.4,7.1,4.7,12.2,19.2,38.5,83.5,0.46110000000000007,11.5,31.2,0.3785,16.6,21.5,0.7741999999999999,11.1,44.2,23.4,6.9,5.5,11.7,16.3,108.12,96.0
