Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.6,0.0,0.8,102.9,93.2,37.1,84.0,0.4422999999999999,11.2,30.4,0.36660000000000004,17.5,23.2,0.7568999999999999,10.7,48.0,22.8,9.2,3.9,13.2,20.3,35.5,83.8,0.42580000000000007,7.8,25.3,0.29619999999999996,14.4,19.0,0.7580000000000001,8.8,42.1,20.3,6.2,4.6,14.8,20.6,107.83,110.0
6.5,0.0,0.6,0.0,0.9,104.0,93.7,37.4,83.3,0.4494999999999999,11.8,30.8,0.38050000000000006,17.4,22.9,0.7626999999999999,10.5,47.6,23.2,8.4,3.8,13.5,20.0,35.6,83.6,0.42810000000000004,8.6,25.7,0.3235,13.9,18.5,0.7539999999999999,8.4,40.7,20.8,6.7,4.6,14.5,20.3,107.72999999999999,107.0
7.5,0.0,0.6,0.0,1.0,104.7,92.5,37.3,84.0,0.44539999999999996,11.4,30.9,0.3653,18.7,23.9,0.7876999999999998,11.0,48.1,22.9,8.0,4.2,13.6,19.3,35.5,84.5,0.42160000000000003,8.4,26.0,0.31100000000000005,13.1,17.8,0.7446,9.0,41.0,20.5,6.9,5.0,15.0,21.1,107.53999999999999,90.0
8.5,0.0,0.5,0.0,1.0,103.5,92.0,36.8,84.0,0.4394,11.3,31.1,0.3598,18.6,23.2,0.8029,10.5,47.5,22.8,8.2,4.2,13.0,19.5,35.1,83.3,0.4224,8.0,25.0,0.30700000000000005,13.8,19.5,0.7272000000000001,8.3,41.0,20.5,6.7,5.3,14.8,20.2,108.05,95.0
9.5,0.0,0.5,0.0,1.0,102.0,92.5,36.6,85.2,0.4303,10.9,30.8,0.35,17.9,22.4,0.8003,11.5,48.0,22.6,8.0,3.7,13.2,18.9,34.7,81.7,0.4264,8.9,26.2,0.34040000000000004,14.2,19.3,0.7501999999999999,7.8,40.3,20.3,6.7,5.9,15.1,20.5,107.6,109.0
10.5,0.0,0.5,0.0,1.0,103.3,93.8,37.2,86.0,0.4333,10.7,30.5,0.3466,18.2,22.9,0.7953999999999999,11.8,48.4,22.0,8.1,3.6,13.1,18.9,35.1,82.8,0.42519999999999997,9.2,27.2,0.3364,14.4,19.5,0.7555999999999999,8.5,40.9,20.7,6.5,5.9,14.9,20.9,107.65,92.0
11.5,0.0,0.4,0.0,1.0,102.9,93.6,36.4,85.8,0.4242,10.8,31.4,0.3424,19.3,24.1,0.7975999999999999,11.4,49.5,22.0,7.8,3.6,13.4,19.0,35.0,83.1,0.4224,9.5,27.3,0.3451,14.1,19.8,0.7249999999999999,8.6,41.6,21.2,6.8,6.0,14.5,21.0,107.76000000000002,110.0
12.5,0.0,0.5,0.0,1.0,103.1,94.1,36.1,85.2,0.4241,11.3,31.7,0.35400000000000004,19.6,24.5,0.7963,10.8,48.2,21.7,7.7,3.6,13.6,19.0,35.1,82.2,0.4284,9.2,27.1,0.3364,14.7,19.8,0.7549999999999999,8.0,41.1,21.2,6.7,5.7,14.7,21.5,108.35,110.0
13.5,0.0,0.6,0.0,1.0,102.8,95.7,35.9,85.4,0.4205,10.9,31.2,0.3486000000000001,20.1,25.2,0.7928999999999999,9.7,48.3,21.1,7.5,3.7,13.7,19.5,35.5,83.7,0.4258,9.3,28.4,0.3276,15.4,20.6,0.7566999999999999,8.1,43.0,20.6,6.4,5.5,14.3,21.9,108.14000000000001,98.0
14.5,0.0,0.6,0.0,0.9,102.5,96.7,35.8,85.4,0.41929999999999995,10.5,31.0,0.33680000000000004,20.4,25.5,0.7966,9.3,47.1,20.7,8.0,3.9,13.8,20.0,36.0,83.1,0.43500000000000005,9.0,27.7,0.32620000000000005,15.7,20.8,0.7656,7.7,43.0,20.6,6.3,5.2,14.7,22.3,108.08,118.0
15.5,0.0,0.5,0.0,0.9,103.9,98.2,36.1,85.6,0.42169999999999996,11.1,31.9,0.34400000000000003,20.6,26.0,0.7895999999999999,9.7,46.3,20.8,7.6,4.8,13.3,19.9,36.8,83.5,0.44190000000000007,9.3,27.2,0.3430000000000001,15.3,20.9,0.7398999999999999,8.3,43.6,20.9,6.5,5.2,14.6,22.0,108.08000000000001,108.0
16.5,0.0,0.5,0.0,0.9,103.7,97.3,36.7,85.5,0.42990000000000006,10.7,30.8,0.3451,19.6,24.7,0.7967,9.4,45.1,20.2,8.1,4.9,13.4,19.1,36.7,83.2,0.4425,8.7,26.9,0.32339999999999997,15.2,20.4,0.7598999999999999,8.8,43.6,20.5,6.6,5.0,15.0,21.2,107.8,108.0
17.5,0.0,0.5,0.0,0.8,103.8,99.5,36.9,83.4,0.44299999999999995,11.6,31.2,0.36950000000000005,18.4,23.7,0.7764,8.3,43.9,20.9,7.5,4.7,13.8,19.4,37.4,83.2,0.4508000000000001,9.3,27.0,0.3465999999999999,15.4,20.4,0.7686,8.4,42.8,21.5,6.6,4.4,13.8,20.1,107.74000000000001,108.0
