Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.6,106.2,100.8,39.1,87.7,0.44630000000000003,7.5,21.1,0.3506,20.5,24.9,0.8327,13.7,47.8,22.7,7.6,4.7,13.1,16.9,39.6,86.9,0.4577,9.0,24.3,0.3733,12.6,17.0,0.7464000000000001,10.2,41.1,25.0,7.6,5.6,12.7,20.7,108.34,113.0
6.5,0.0,0.6,0.0,0.6,107.0,99.7,39.6,88.3,0.449,7.1,20.6,0.3416,20.7,24.7,0.8451000000000001,13.8,49.0,21.8,7.8,5.0,12.9,16.7,39.2,88.8,0.44349999999999995,9.1,25.4,0.365,12.2,16.4,0.745,11.4,42.4,24.5,7.8,5.4,12.7,20.0,108.54,85.0
7.5,0.0,0.7,0.0,0.6,103.7,97.3,38.4,88.7,0.43339999999999995,6.7,20.2,0.3281,20.2,24.2,0.8421,13.9,48.9,19.2,7.7,5.0,12.5,16.9,37.9,87.8,0.43310000000000004,8.9,26.1,0.3461,12.6,16.9,0.7418000000000001,11.6,43.9,22.2,7.4,5.0,12.7,19.8,108.2,95.0
8.5,0.0,0.7,0.0,0.5,101.4,98.7,37.2,87.5,0.4257000000000001,6.5,20.5,0.3174,20.5,24.8,0.8310000000000001,14.1,47.2,18.3,7.5,4.5,11.8,16.7,38.2,85.9,0.4455,9.5,25.7,0.37070000000000003,12.8,17.1,0.7434000000000001,11.1,43.2,22.8,6.8,4.9,12.5,20.3,107.94000000000001,118.0
9.5,0.0,0.7,0.0,0.6,103.2,99.0,38.2,88.1,0.43420000000000003,6.6,20.7,0.3188,20.2,24.5,0.8282,14.2,47.9,18.9,7.4,4.1,11.5,16.4,38.2,86.5,0.4425,9.4,25.6,0.3688,13.2,17.5,0.7501,11.1,43.0,22.6,6.9,4.8,12.3,19.8,108.34,107.0
10.5,0.0,0.8,0.0,0.6,103.5,98.3,38.8,89.2,0.43549999999999994,6.4,20.2,0.3173,19.5,23.6,0.8300000000000001,13.7,48.5,19.6,7.6,4.8,10.9,16.6,37.9,87.6,0.4338,9.5,25.7,0.37140000000000006,13.0,17.1,0.7562999999999999,11.7,44.5,22.0,6.7,5.2,12.8,18.9,108.44000000000001,105.0
11.5,0.0,0.8,0.0,0.7,104.6,96.1,39.4,90.3,0.43689999999999996,6.4,20.5,0.3126,19.4,23.7,0.8230999999999999,13.5,49.6,20.3,7.8,4.8,10.5,17.0,36.4,86.8,0.41999999999999993,9.2,25.3,0.3661,14.1,18.1,0.7797999999999998,11.7,45.7,21.1,6.6,5.1,13.6,19.0,108.46,90.0
12.5,0.0,0.8,0.0,0.6,102.4,97.7,38.4,90.5,0.42489999999999994,6.5,20.7,0.3158,19.1,23.5,0.8184000000000001,13.4,48.6,19.9,8.6,5.5,11.1,18.5,36.4,86.4,0.42189999999999994,8.5,23.1,0.3611,16.4,21.6,0.7647999999999999,12.9,47.8,20.0,7.2,4.8,14.5,19.1,108.63000000000002,111.0
13.5,0.0,0.7,0.0,0.7,102.8,96.7,39.0,91.0,0.42879999999999996,5.9,19.8,0.2992,18.9,23.1,0.8246,14.2,50.4,20.6,8.3,5.6,11.0,18.0,36.7,86.4,0.4255,8.6,23.7,0.3545999999999999,14.7,19.9,0.7333,12.2,46.3,20.6,6.9,4.2,14.2,18.6,109.08000000000001,82.0
14.5,0.0,0.7,0.0,0.6,101.2,97.9,38.5,89.2,0.43229999999999996,5.6,19.5,0.28479999999999994,18.6,23.2,0.806,14.1,49.9,19.7,8.0,5.9,12.0,19.0,37.1,86.3,0.4306,8.6,23.9,0.3517,15.1,20.2,0.7444,12.1,45.9,21.5,7.2,3.9,13.9,18.6,109.21000000000001,110.0
15.5,0.0,0.7,0.0,0.5,101.6,99.6,38.1,87.8,0.4343,5.8,20.3,0.28189999999999993,19.6,24.5,0.8008000000000001,14.1,49.7,19.2,8.1,6.4,12.5,18.7,37.8,86.5,0.4372,9.1,25.0,0.3584,14.9,20.2,0.7332999999999998,11.8,44.8,22.1,7.8,4.0,13.6,19.1,109.34,91.0
16.5,0.0,0.7,0.0,0.4,99.4,101.0,37.3,85.5,0.4365000000000001,5.3,19.8,0.2602,19.5,24.9,0.787,13.1,47.5,19.1,8.0,6.7,12.9,18.8,38.4,85.8,0.4469,9.0,23.7,0.37,15.2,20.5,0.7388999999999999,11.2,44.3,22.8,8.0,4.1,13.4,19.6,109.01000000000002,95.0
17.5,0.0,0.6,0.0,0.4,100.4,102.4,37.5,84.5,0.4436,5.2,19.8,0.25429999999999997,20.2,26.0,0.7773,12.8,48.0,20.7,8.0,6.6,14.1,18.5,39.3,87.7,0.4486,9.4,24.0,0.3821,14.4,19.6,0.7332,11.3,43.8,23.8,8.8,4.6,13.3,20.0,108.83000000000001,105.0
18.5,0.0,0.5,0.0,0.5,101.4,102.2,38.0,85.2,0.4459000000000001,4.4,17.6,0.23679999999999998,21.0,26.7,0.7843,12.5,48.6,20.7,8.1,6.8,14.0,18.0,39.9,89.1,0.44799999999999995,8.8,23.3,0.3664,13.6,19.1,0.7116999999999999,11.6,44.3,24.3,8.7,4.9,13.2,20.2,108.72,94.0
19.5,0.0,0.4,0.0,0.4,99.0,101.1,37.3,85.2,0.43790000000000007,4.0,16.9,0.2271,20.4,25.8,0.7866000000000002,12.2,47.2,20.0,8.2,7.1,13.3,18.0,39.6,88.4,0.44810000000000005,8.1,22.3,0.3531000000000001,13.8,19.2,0.7175999999999999,12.0,45.4,24.1,7.9,5.4,13.6,19.7,108.60999999999999,97.0
20.5,0.0,0.4,0.0,0.4,98.0,100.9,36.5,83.1,0.4399,3.9,17.1,0.21879999999999997,21.1,26.9,0.7792000000000001,11.8,46.5,20.1,8.1,6.3,14.3,17.8,39.8,87.9,0.4525,8.2,22.1,0.36260000000000003,13.1,18.8,0.689,11.6,44.1,24.7,8.2,5.3,13.4,20.3,108.30999999999999,69.0
21.5,0.0,0.3,0.0,0.3,94.4,101.5,35.3,83.3,0.42589999999999995,3.8,17.1,0.21399999999999997,20.0,25.8,0.7594000000000001,12.6,46.4,19.4,7.8,6.0,14.3,17.5,40.5,88.3,0.4591,8.3,22.4,0.3617,12.2,17.9,0.6763999999999999,11.9,44.6,25.5,8.2,4.9,12.6,19.6,108.35999999999999,113.0
22.5,0.0,0.3,0.0,0.4,96.7,100.1,37.0,82.4,0.4505,4.2,16.6,0.24499999999999997,18.5,23.6,0.7835,12.1,46.4,20.6,7.2,5.4,14.2,16.2,40.6,88.5,0.45940000000000003,8.4,23.9,0.3497,10.5,15.1,0.6927,11.1,41.8,25.7,7.8,4.9,11.4,18.0,107.83,97.0
23.5,0.0,0.3,0.0,0.3,95.3,100.3,36.1,82.3,0.4415,4.5,16.9,0.2569,18.6,23.8,0.78,12.2,46.4,20.0,6.5,5.5,14.4,16.4,40.4,88.4,0.45760000000000006,7.7,23.1,0.32789999999999997,11.8,16.6,0.7146999999999999,11.1,42.9,25.0,8.0,5.1,10.6,18.5,107.73000000000002,91.0
24.5,0.0,0.3,0.0,0.3,96.2,99.9,36.7,84.8,0.43599999999999994,4.9,17.8,0.2656,17.9,22.7,0.7886,12.8,47.3,21.1,6.6,5.6,13.3,16.2,40.1,88.1,0.4556000000000001,6.9,21.8,0.31379999999999997,12.8,17.6,0.7226,11.0,43.5,24.4,7.5,6.2,10.6,17.4,107.80000000000003,100.0
