Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.7,101.9,96.7,36.5,81.6,0.44699999999999995,8.1,21.0,0.3838,20.8,24.3,0.8545,9.2,43.1,21.1,8.1,5.9,10.9,19.1,35.5,81.1,0.43739999999999996,8.9,27.7,0.3194,16.8,21.7,0.7769,7.8,41.1,20.1,6.6,4.7,12.6,19.8,106.74000000000001,94.0
6.5,0.0,0.4,0.0,0.7,98.4,95.7,35.1,80.0,0.4391999999999999,7.7,20.1,0.3871,20.5,24.4,0.8401,8.5,42.8,21.0,7.2,6.3,11.3,18.7,35.2,81.0,0.4343000000000001,8.6,25.9,0.3249,16.7,22.0,0.7618,8.0,41.7,19.9,6.9,4.9,12.3,20.2,107.04,110.0
7.5,0.0,0.4,0.0,0.7,99.2,96.8,35.8,80.9,0.44250000000000006,8.2,21.3,0.3905,19.4,23.4,0.8276999999999999,8.5,42.5,21.6,7.3,6.2,11.5,18.2,36.0,81.6,0.4417,8.9,25.9,0.33990000000000004,15.9,21.3,0.755,8.4,42.3,19.8,6.7,5.2,12.4,19.8,107.04,116.0
8.5,0.0,0.5,0.0,0.7,101.0,99.6,36.7,80.4,0.4567,8.2,21.3,0.39049999999999996,19.4,23.0,0.8440999999999999,8.2,40.9,22.5,7.5,6.1,11.8,18.5,36.7,81.7,0.44930000000000003,9.7,26.2,0.36970000000000003,16.5,21.9,0.7626999999999999,9.2,42.3,20.8,6.7,4.8,12.8,20.0,107.57000000000001,96.0
9.5,0.0,0.4,0.0,0.7,100.0,98.8,36.5,79.7,0.45830000000000004,8.0,21.5,0.37489999999999996,19.0,22.9,0.8314999999999999,7.6,40.4,22.9,8.0,5.7,11.6,17.7,36.5,81.1,0.45030000000000003,9.8,26.9,0.36429999999999996,16.0,21.3,0.7585000000000001,9.6,42.7,20.5,7.0,4.5,13.3,19.9,107.7,119.0
10.5,0.0,0.5,0.0,0.8,102.8,99.6,37.6,80.7,0.46609999999999996,8.7,22.6,0.3868,18.9,22.8,0.8309999999999998,8.0,40.4,23.8,8.3,6.0,11.6,18.0,37.2,82.4,0.4509,9.4,25.8,0.37089999999999995,15.8,21.3,0.7474000000000001,10.6,43.2,21.3,6.8,4.0,13.8,19.5,108.08000000000001,109.0
11.5,0.0,0.5,0.0,0.8,103.7,101.3,37.7,80.5,0.46840000000000004,9.2,23.0,0.40259999999999996,19.1,23.1,0.8281000000000001,8.4,40.0,24.5,7.8,6.0,12.1,16.7,38.4,83.5,0.4595999999999999,9.5,26.6,0.36389999999999995,15.0,19.8,0.7627,10.5,42.6,23.0,6.9,4.0,13.6,19.7,108.42,112.0
12.5,0.0,0.6,0.0,0.9,105.7,99.7,38.7,80.6,0.4812,9.1,22.9,0.40009999999999996,19.2,23.5,0.8194000000000001,8.3,39.8,24.8,8.0,6.1,12.0,16.6,37.9,83.2,0.45569999999999994,9.2,26.5,0.3521,14.7,19.8,0.7412000000000001,11.0,42.5,22.7,7.2,3.5,14.0,20.4,108.54,83.0
13.5,0.0,0.6,0.0,0.9,104.1,99.1,38.2,79.8,0.47870000000000007,8.9,22.6,0.3947,18.8,23.1,0.8173,8.3,40.4,24.5,7.5,6.0,12.8,16.8,38.1,84.0,0.45360000000000006,8.8,25.0,0.3588,14.1,18.8,0.7556,11.1,42.0,22.7,7.7,3.5,13.4,20.1,108.73000000000002,94.0
14.5,0.0,0.7,0.0,0.9,103.9,99.2,37.9,78.8,0.4808,9.1,22.5,0.4076000000000001,19.0,23.6,0.8092,8.0,40.1,23.7,7.4,6.4,13.1,16.6,38.2,84.1,0.4544,9.3,25.5,0.3721,13.5,18.1,0.7532,11.0,41.5,22.9,8.0,3.4,13.4,20.5,108.83,107.0
