Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.4,0.0,0.4,108.5,113.4,39.5,83.7,0.47280000000000005,10.2,30.5,0.33199999999999996,19.3,23.8,0.8141,8.9,42.4,21.9,6.1,4.4,15.6,19.8,42.2,88.5,0.47680000000000006,13.4,32.1,0.42410000000000003,15.6,20.6,0.7715,9.6,42.5,26.9,7.8,3.7,12.6,22.4,108.31000000000002,124.0
6.5,0.0,0.4,0.0,0.4,110.7,115.4,39.8,83.6,0.47700000000000004,10.6,30.1,0.3593,20.5,25.1,0.8169000000000001,9.2,41.3,21.8,6.5,4.4,15.1,18.9,43.3,88.0,0.4925,13.9,31.9,0.4424,14.9,19.7,0.7705,9.5,41.5,27.4,7.3,4.1,13.2,23.1,108.91000000000001,113.0
7.5,0.0,0.4,0.0,0.3,110.4,117.4,39.9,83.6,0.47830000000000006,10.7,30.2,0.3614,19.9,24.8,0.7955,8.7,39.5,21.7,6.6,4.2,15.2,20.8,43.1,87.5,0.493,14.4,33.0,0.44580000000000003,16.8,22.1,0.7678,10.4,43.0,27.2,7.5,4.4,14.0,24.1,108.55999999999999,111.0
8.5,0.0,0.5,0.0,0.4,112.2,116.4,40.1,83.1,0.48310000000000014,11.2,30.8,0.3721,20.8,25.6,0.8043000000000001,8.6,40.4,22.0,7.0,3.8,15.3,21.2,43.0,87.7,0.491,13.7,32.9,0.4265999999999999,16.7,22.2,0.759,10.1,42.2,26.5,7.5,4.1,13.8,23.9,108.45,104.0
9.5,0.0,0.6,0.0,0.4,110.7,115.3,39.3,83.6,0.4711,11.2,31.5,0.3656,20.9,25.6,0.8088000000000001,9.2,41.3,21.3,7.2,4.2,16.4,21.9,42.6,87.7,0.4865000000000001,12.8,32.1,0.40709999999999996,17.3,23.1,0.7516999999999999,10.6,43.2,25.6,8.5,4.1,14.6,24.0,108.37,115.0
10.5,0.0,0.6,0.0,0.5,111.5,114.8,39.6,85.0,0.46720000000000006,11.3,31.8,0.3655,21.0,25.0,0.8333999999999999,9.9,41.7,21.7,7.6,3.9,15.6,22.6,42.7,87.0,0.4912000000000001,11.7,30.1,0.39319999999999994,17.7,23.8,0.7482,10.4,43.5,25.5,8.1,4.3,14.7,23.7,108.30000000000003,118.0
11.5,0.0,0.5,0.0,0.6,113.2,113.8,40.2,86.2,0.46769999999999995,11.2,31.9,0.36130000000000007,21.6,25.6,0.8388,10.2,43.1,22.2,7.7,4.1,15.3,22.7,42.4,87.8,0.4843,11.4,30.3,0.38239999999999996,17.6,23.6,0.7518,10.7,44.3,25.1,7.8,4.9,15.1,24.3,108.5,116.0
12.5,0.0,0.6,0.0,0.7,115.3,111.2,41.3,86.1,0.4819,11.8,31.9,0.3795,20.9,24.6,0.8477,10.2,43.2,23.0,7.6,3.8,14.9,21.8,41.6,86.6,0.48129999999999995,11.4,30.5,0.37929999999999997,16.6,22.8,0.7246,10.3,42.6,24.7,7.6,4.5,15.1,23.6,108.2,119.0
13.5,0.0,0.6,0.0,0.8,116.5,109.7,41.3,85.7,0.48430000000000006,12.5,32.2,0.3981,21.4,25.3,0.8481,9.8,42.4,22.6,7.8,3.7,14.3,21.8,40.9,85.7,0.47879999999999995,11.2,31.6,0.35559999999999997,16.7,23.1,0.7165,10.3,42.5,23.8,7.2,4.6,15.9,23.4,108.44000000000001,100.0
14.5,0.0,0.5,0.0,0.8,113.5,107.4,40.5,85.8,0.47400000000000003,12.6,33.4,0.387,19.9,24.0,0.8285,9.3,43.5,23.1,7.1,4.0,14.1,21.5,40.0,86.7,0.46349999999999997,11.2,31.7,0.3542,16.2,22.7,0.7081000000000001,10.9,44.3,23.8,7.1,4.7,15.2,22.7,108.57000000000001,113.0
15.5,0.0,0.6,0.0,0.9,113.3,104.8,40.4,84.8,0.4779000000000001,13.1,33.5,0.3997,19.4,23.7,0.8171999999999999,8.9,43.4,22.9,7.2,3.7,13.9,20.7,39.5,87.7,0.45330000000000004,10.4,32.0,0.3209000000000001,15.4,21.3,0.7175,12.0,45.2,22.9,7.3,4.3,14.7,22.5,107.95,108.0
16.5,0.0,0.6,0.0,0.9,111.7,102.6,40.3,84.7,0.47729999999999995,13.3,35.0,0.383,17.8,22.2,0.8042999999999999,8.2,44.0,23.2,7.7,3.5,14.0,20.8,38.5,87.8,0.4407000000000001,10.1,32.1,0.3099,15.5,21.7,0.7075,12.0,45.8,22.4,7.4,4.0,14.6,21.3,107.60999999999999,121.0
17.5,0.0,0.6,0.0,1.0,112.5,102.3,39.9,84.5,0.4736000000000001,13.9,36.2,0.38480000000000003,18.8,23.5,0.8034999999999999,9.0,45.4,23.8,7.7,3.9,14.1,19.8,39.0,88.0,0.44580000000000003,9.7,30.6,0.3138,14.6,20.5,0.7102,11.1,44.2,22.7,7.2,3.9,14.1,20.6,108.05,116.0
18.5,0.0,0.5,0.0,1.0,113.0,103.0,40.6,83.9,0.48640000000000005,13.8,35.5,0.3919000000000001,18.0,22.3,0.8119,8.1,43.2,24.4,7.7,4.3,13.4,19.4,39.4,87.2,0.45459999999999995,10.0,29.5,0.34090000000000004,14.2,19.8,0.7197,10.8,43.6,23.7,7.1,4.0,14.3,19.9,108.25,113.0
19.5,0.0,0.5,0.0,1.0,113.9,102.0,41.3,83.2,0.4985000000000001,13.5,34.6,0.3924,17.8,21.8,0.8242,7.2,43.0,24.5,7.6,3.8,12.1,18.6,39.0,86.6,0.45289999999999997,10.1,30.4,0.33540000000000003,13.9,19.4,0.7202,10.5,43.0,23.9,6.2,4.2,13.7,19.4,108.33000000000001,101.0
20.5,0.0,0.4,0.0,1.0,112.5,100.8,40.8,81.5,0.5017000000000001,13.6,34.7,0.39410000000000006,17.3,21.9,0.7960999999999999,6.3,42.2,24.8,7.2,3.7,12.3,17.2,38.8,86.6,0.4505,10.5,31.0,0.3436,12.7,17.9,0.7061000000000002,10.6,43.4,24.3,7.0,4.2,13.6,19.5,108.47,102.0
21.5,0.0,0.5,0.0,0.9,110.9,100.1,40.3,81.0,0.49849999999999994,13.6,35.0,0.3914000000000001,16.7,21.2,0.7941,6.4,41.5,24.7,6.7,3.7,11.9,17.5,38.0,84.9,0.45000000000000007,11.0,31.4,0.35350000000000004,13.1,18.9,0.6900000000000001,10.5,42.8,23.5,7.0,3.5,12.9,18.8,108.27000000000001,105.0
22.5,0.0,0.4,0.0,0.9,109.8,101.1,39.7,80.5,0.49399999999999994,13.4,34.6,0.39120000000000005,17.0,22.0,0.7759999999999999,6.3,40.6,24.5,7.5,3.7,12.5,17.7,38.3,85.0,0.4532,10.8,31.7,0.3435,13.7,18.9,0.7362,10.5,43.3,24.3,7.3,3.5,13.4,19.0,107.99000000000001,123.0
