Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.7,0.0,0.2,93.7,100.2,35.5,85.3,0.41669999999999996,9.2,30.1,0.3051,13.5,16.8,0.8016,8.9,40.3,18.1,8.6,3.8,11.0,19.3,36.3,78.9,0.4605,10.9,27.2,0.40170000000000006,16.7,22.7,0.7378000000000001,8.5,45.4,20.9,6.8,3.3,17.1,20.7,108.22,64.0
6.5,0.0,0.6,0.0,0.2,88.0,95.2,33.1,82.2,0.4022,7.9,27.8,0.2876,13.9,17.2,0.8067,8.9,39.9,16.4,8.1,3.7,11.2,18.0,34.7,77.3,0.45030000000000003,10.8,27.8,0.3851,15.0,20.5,0.7363000000000001,8.4,45.0,19.5,6.4,3.0,16.7,20.9,108.07000000000001,87.0
7.5,0.0,0.7,0.0,0.2,86.9,94.1,32.2,81.9,0.3922,8.4,27.7,0.3064,14.1,17.5,0.8049,8.8,39.9,16.4,7.8,4.0,11.6,17.5,34.8,78.1,0.4468,10.1,26.7,0.37629999999999997,14.4,19.6,0.7421,8.9,45.9,19.1,6.4,3.7,16.8,20.8,108.26000000000002,91.0
8.5,0.0,0.7,0.0,0.2,86.8,94.4,32.5,80.7,0.40230000000000005,8.1,27.3,0.3005,13.7,17.5,0.7849,8.5,39.6,16.3,8.0,4.0,12.4,18.1,34.9,77.5,0.45149999999999996,9.8,25.6,0.3808,14.8,20.0,0.7474,8.8,45.1,19.9,6.8,3.4,16.4,20.5,107.7,104.0
9.5,0.0,0.6,0.0,0.2,89.1,97.1,33.0,81.4,0.4046,8.5,27.1,0.3194,14.6,18.3,0.7992999999999999,8.9,40.4,16.8,8.3,3.9,12.8,18.5,35.7,78.3,0.4566,10.1,26.3,0.3797,15.6,20.5,0.7639,8.7,45.3,20.7,7.3,3.5,16.1,20.1,107.99000000000001,90.0
10.5,0.0,0.7,0.0,0.2,88.6,99.4,33.3,82.2,0.40429999999999994,8.3,27.8,0.30660000000000004,13.7,17.5,0.7809999999999999,9.3,39.9,17.9,8.3,4.0,12.9,18.5,36.4,78.8,0.4622,10.9,27.5,0.3875,15.7,20.3,0.7747999999999999,8.9,45.8,21.6,7.3,3.5,16.1,19.7,107.96,91.0
11.5,0.0,0.7,0.0,0.2,89.1,100.0,33.2,81.1,0.4084,8.4,26.7,0.3199,14.3,18.3,0.7743,9.4,39.9,18.4,7.8,4.1,12.6,18.3,36.4,78.3,0.4646,10.8,26.6,0.3917999999999999,16.4,20.9,0.7887,9.0,44.9,21.9,7.0,3.6,14.7,19.0,107.75999999999999,87.0
12.5,0.0,0.6,0.0,0.1,86.9,99.7,32.2,80.6,0.3989,8.4,27.4,0.30970000000000003,14.1,18.2,0.7661999999999999,9.4,39.9,17.6,7.2,4.0,12.6,18.9,35.9,77.6,0.4624,10.9,25.9,0.4112,17.0,21.9,0.7809,8.9,45.4,21.5,7.1,4.1,14.2,18.2,106.84,87.0
13.5,0.0,0.6,0.0,0.1,86.1,97.8,32.0,80.6,0.39659999999999995,8.7,27.7,0.3173,13.4,17.2,0.7689999999999999,9.0,39.8,17.4,6.8,4.0,13.0,19.4,35.1,77.6,0.4516000000000001,9.7,24.4,0.38749999999999996,17.9,22.8,0.7928,8.8,45.4,20.6,7.3,4.2,13.7,17.8,107.34,107.0
14.5,0.0,0.5,0.0,0.2,89.1,96.7,32.8,80.9,0.40449999999999997,9.5,28.1,0.34070000000000006,14.0,17.9,0.7741,9.2,40.0,19.0,7.1,3.5,12.9,19.7,34.9,76.9,0.45309999999999995,9.1,23.2,0.3746,17.8,23.1,0.7753,8.5,44.6,19.7,7.2,4.2,14.0,18.4,106.89000000000001,101.0
