Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.4,0.0,0.6,113.1,112.0,39.6,90.7,0.43520000000000003,11.9,34.3,0.3486,22.0,27.8,0.7946,10.6,50.1,26.8,6.9,6.1,15.0,23.9,40.9,94.6,0.4319,10.5,32.7,0.3286,19.7,25.2,0.7762,9.5,46.4,22.9,6.9,5.9,13.1,23.8,109.13999999999999,97.0
6.5,0.0,0.4,0.0,0.6,114.1,113.7,39.3,88.5,0.4438000000000001,11.8,33.7,0.34940000000000004,23.7,29.6,0.8093,10.9,50.0,26.6,6.7,5.7,16.1,24.0,41.7,95.4,0.43620000000000003,10.3,31.8,0.33100000000000007,20.0,25.6,0.7769999999999999,9.8,44.7,23.5,7.3,5.7,12.6,24.6,109.33,100.0
7.5,0.0,0.5,0.0,0.6,111.4,112.3,38.5,87.1,0.44210000000000005,11.6,33.3,0.34740000000000004,22.8,28.8,0.8010999999999999,10.3,48.8,26.0,6.4,5.7,16.4,24.1,41.0,94.7,0.43200000000000005,10.0,31.6,0.3235,20.3,26.1,0.7726,10.1,44.9,22.6,7.8,5.7,12.3,24.4,108.63999999999999,133.0
8.5,0.0,0.5,0.0,0.6,113.1,114.0,38.5,87.1,0.44209999999999994,11.1,33.7,0.32830000000000004,25.0,31.9,0.7867,10.3,50.1,26.0,5.9,6.9,17.0,25.3,41.2,96.7,0.4255000000000001,10.0,32.7,0.3083,21.6,27.9,0.7703,10.1,44.9,22.0,8.1,5.5,11.3,26.2,109.08,106.0
9.5,0.0,0.5,0.0,0.6,110.5,111.9,38.0,85.8,0.4439,10.5,32.5,0.3215,24.0,30.7,0.7778,10.3,50.1,25.5,6.6,6.7,18.2,24.9,40.6,96.2,0.42200000000000004,9.9,32.4,0.3086,20.8,26.7,0.7731999999999999,10.4,44.8,21.4,8.6,5.4,11.6,25.6,109.01999999999998,124.0
10.5,0.0,0.5,0.0,0.7,112.1,111.0,38.1,84.9,0.44959999999999994,10.9,32.7,0.3307999999999999,25.0,31.6,0.7872999999999999,10.5,49.3,25.0,6.7,6.2,17.5,24.6,40.2,93.9,0.42910000000000004,9.9,31.2,0.3203,20.7,27.0,0.7616999999999998,10.3,43.7,20.9,8.4,5.0,12.0,25.9,109.22999999999999,106.0
11.5,0.0,0.6,0.0,0.6,112.2,111.8,38.7,84.4,0.4588,11.3,32.8,0.3434,23.5,30.1,0.7706999999999999,10.1,47.8,26.4,6.5,5.7,17.8,24.4,40.5,92.4,0.4401999999999999,10.2,30.5,0.3375,20.6,26.8,0.7647999999999999,9.9,42.6,21.3,8.8,4.6,12.1,25.5,108.79,113.0
12.5,0.0,0.6,0.0,0.6,112.2,113.3,38.7,82.6,0.4680000000000001,11.0,30.4,0.3614,23.8,31.5,0.7388,9.5,45.5,25.6,6.5,5.3,17.6,24.9,41.1,91.8,0.44959999999999994,9.8,29.0,0.33409999999999995,21.3,28.4,0.7548999999999999,9.9,41.8,20.8,8.8,4.7,12.1,26.2,108.00999999999999,122.0
13.5,0.0,0.6,0.0,0.7,113.2,112.3,38.8,82.8,0.4680999999999999,10.7,29.9,0.3578,24.9,32.3,0.7523,8.7,46.1,25.4,6.7,5.4,17.2,24.9,40.6,92.5,0.44089999999999996,9.7,29.4,0.3257,21.4,28.3,0.7617999999999999,9.9,42.4,20.2,8.5,4.4,12.3,26.5,108.52000000000001,119.0
14.5,0.0,0.6,0.0,0.7,112.9,112.4,38.5,81.9,0.46959999999999996,10.0,29.4,0.3370000000000001,25.9,33.7,0.7510999999999999,9.0,47.1,24.9,6.8,4.8,17.7,24.6,41.2,92.6,0.4473,10.1,30.4,0.32599999999999996,19.9,27.4,0.7312,9.6,41.3,20.8,8.8,4.1,11.8,27.1,108.91,121.0
