Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.6,0.0,0.4,109.9,110.2,38.6,83.7,0.4608,11.1,31.9,0.3476,21.6,29.7,0.7294999999999999,10.0,43.2,23.8,8.1,5.3,14.9,22.1,42.0,86.9,0.48410000000000003,10.2,28.0,0.3771000000000001,16.0,22.1,0.73,8.4,41.2,21.9,8.6,3.8,13.6,25.7,109.44000000000001,117.0
6.5,0.0,0.5,0.0,0.4,109.3,108.7,38.8,84.7,0.45719999999999994,11.1,32.9,0.3346,20.6,28.5,0.7249999999999999,10.3,42.3,24.8,8.5,5.9,14.3,23.4,40.0,84.7,0.47220000000000006,10.3,28.5,0.37360000000000004,18.4,24.3,0.7533000000000001,9.1,42.4,21.6,8.1,3.9,15.1,25.7,109.37,123.0
7.5,0.0,0.5,0.0,0.5,109.3,107.8,39.1,83.5,0.4681,10.5,31.7,0.3315,20.6,28.6,0.7222,10.1,43.0,25.3,7.8,5.9,14.3,23.6,39.0,84.8,0.46019999999999994,11.0,30.9,0.36050000000000004,18.8,24.7,0.7553,8.8,40.9,22.0,8.2,3.6,14.3,25.4,109.22,96.0
8.5,0.0,0.6,0.0,0.6,110.5,107.4,39.4,83.5,0.47169999999999995,10.6,31.7,0.3346,21.1,29.3,0.7206,10.4,42.9,25.4,7.9,5.9,14.3,23.9,39.2,84.3,0.4650999999999999,10.5,30.5,0.3451,18.5,24.4,0.7528,8.9,40.8,22.1,7.9,4.3,14.9,26.0,109.21999999999998,68.0
9.5,0.0,0.6,0.0,0.5,107.3,110.3,38.5,83.8,0.45899999999999996,10.2,32.3,0.31720000000000004,20.1,28.4,0.7051999999999999,10.3,41.5,24.9,8.3,5.7,14.6,23.9,40.2,83.3,0.48329999999999995,10.6,29.3,0.3605,19.3,25.4,0.7624000000000001,8.6,42.4,22.9,7.9,4.4,15.3,25.6,109.22,107.0
10.5,0.0,0.6,0.0,0.4,104.8,110.5,38.0,83.8,0.45330000000000004,9.6,31.3,0.3041,19.2,28.4,0.6809,10.7,41.1,23.2,8.6,5.4,14.6,23.8,40.3,81.9,0.4918,10.8,28.2,0.3818,19.1,25.7,0.749,8.5,42.5,23.2,8.2,4.4,15.4,25.1,108.92,98.0
11.5,0.0,0.6,0.0,0.4,103.3,108.7,37.3,83.6,0.4457,9.7,32.6,0.29300000000000004,19.0,28.9,0.6575,10.6,41.4,23.0,8.9,5.2,14.2,23.4,40.0,81.9,0.48850000000000005,10.4,28.7,0.3649,18.3,25.2,0.728,9.0,43.3,22.4,8.7,4.5,15.5,25.4,108.60999999999999,94.0
12.5,0.0,0.6,0.0,0.4,100.2,108.0,36.2,81.3,0.44580000000000003,9.5,32.1,0.29369999999999996,18.3,27.5,0.6662999999999999,8.9,40.2,23.1,8.6,5.7,14.6,23.0,39.9,82.6,0.4831,10.4,28.7,0.36489999999999995,17.8,24.5,0.7260000000000001,9.4,43.6,24.0,9.0,4.0,14.9,24.3,107.97999999999999,110.0
13.5,0.0,0.6,0.0,0.4,101.2,108.9,36.4,82.4,0.44220000000000004,9.3,32.4,0.28559999999999997,19.1,28.1,0.6812999999999999,9.1,40.9,23.1,9.0,5.9,14.2,22.6,40.8,84.0,0.4852,10.2,28.6,0.35890000000000005,17.1,23.0,0.7379,9.3,44.5,24.4,8.6,4.1,14.9,24.4,108.25999999999999,83.0
14.5,0.0,0.6,0.0,0.4,100.7,107.6,36.4,82.8,0.4403,9.1,31.6,0.28359999999999996,18.8,27.4,0.6910999999999998,8.8,41.0,23.1,9.0,5.5,14.9,22.6,40.3,83.6,0.4814000000000001,10.0,28.1,0.3572,17.0,22.9,0.7358,9.0,44.4,22.2,8.9,4.6,15.5,23.8,108.35,133.0
15.5,0.0,0.7,0.0,0.5,102.9,106.4,37.5,83.4,0.44939999999999997,9.3,31.5,0.2911,18.6,26.6,0.701,8.9,41.9,23.2,9.1,5.6,15.5,23.3,39.4,83.5,0.4715,9.6,27.1,0.3569,18.0,24.6,0.7171000000000001,9.0,43.7,22.1,9.0,5.0,15.8,23.5,108.75,88.0
16.5,0.0,0.7,0.0,0.4,100.0,108.3,36.6,82.6,0.4431,8.8,30.9,0.2818,18.0,25.7,0.7023999999999999,9.1,42.2,22.6,8.9,5.0,16.1,21.8,41.4,84.6,0.4901,9.7,26.5,0.3736,15.8,22.3,0.7095,8.2,42.7,24.0,10.0,5.0,15.0,22.5,108.33,101.0
