Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.4,105.2,109.5,37.6,84.3,0.4494000000000001,11.2,34.1,0.3292,18.8,23.2,0.8096,9.3,45.2,20.5,8.6,4.4,17.5,20.3,41.5,91.9,0.4537,10.0,27.6,0.3664,16.5,21.2,0.7817000000000001,11.4,47.4,25.4,10.9,5.5,14.7,20.7,108.64000000000001,118.0
6.5,0.0,0.5,0.0,0.4,105.3,109.8,37.8,84.5,0.4506,10.9,33.8,0.3244,18.8,23.2,0.8096,8.7,45.5,20.6,8.6,4.7,17.3,21.1,40.8,92.2,0.4444,9.8,27.2,0.36410000000000003,18.4,23.7,0.7775000000000001,11.6,48.2,24.2,10.5,4.8,13.9,20.4,109.04,105.0
7.5,0.0,0.6,0.0,0.3,105.5,112.8,37.5,84.1,0.44909999999999994,11.0,33.4,0.332,19.5,24.2,0.8046,8.2,43.3,20.5,8.6,4.5,17.3,20.7,42.0,91.3,0.4617,9.8,27.4,0.3618,19.0,24.1,0.7917,11.2,47.9,24.3,10.7,4.7,14.2,20.6,108.94000000000001,109.0
8.5,0.0,0.5,0.0,0.3,105.6,114.7,37.5,85.0,0.44489999999999996,10.9,33.5,0.3282,19.7,24.5,0.8030999999999999,8.2,42.4,20.4,7.9,4.2,16.4,20.5,42.8,91.0,0.47269999999999995,10.5,28.8,0.36710000000000004,18.6,23.8,0.7846,11.2,48.5,24.1,9.7,4.9,14.3,21.3,109.07000000000001,92.0
9.5,0.0,0.5,0.0,0.3,106.0,114.0,37.6,84.0,0.45,11.4,33.5,0.3444,19.4,24.6,0.7857,7.5,42.4,20.8,7.4,4.6,16.8,20.2,42.8,91.9,0.46799999999999997,10.9,29.9,0.3659,17.5,22.8,0.7652000000000001,11.1,47.8,24.1,10.1,4.6,13.7,21.3,109.25,97.0
10.5,0.0,0.6,0.0,0.2,104.8,115.7,37.1,84.3,0.4417000000000001,11.2,34.2,0.3287,19.4,25.2,0.7642,7.9,41.7,20.5,7.2,4.7,16.8,19.6,43.9,91.8,0.48119999999999996,11.1,30.0,0.3722,16.8,22.3,0.7483,11.0,48.7,24.5,10.1,4.5,13.8,21.4,109.38,105.0
11.5,0.0,0.6,0.0,0.2,105.8,118.0,37.4,84.3,0.4452000000000001,11.9,34.6,0.3437,19.1,24.5,0.7809,8.1,41.3,20.4,6.7,4.4,16.8,19.5,44.9,91.8,0.49280000000000007,11.4,29.3,0.3954,16.8,22.1,0.7547999999999999,11.2,48.3,24.5,10.5,4.5,13.5,20.8,109.61000000000001,127.0
12.5,0.0,0.6,0.0,0.2,106.6,119.2,37.7,87.1,0.4332,12.0,35.1,0.34149999999999997,19.2,25.5,0.7591,8.4,42.4,20.6,7.1,4.2,16.1,19.9,45.6,93.5,0.49260000000000004,11.5,30.5,0.385,16.5,21.5,0.7606999999999998,10.8,49.8,24.6,10.4,4.5,13.3,21.6,109.27000000000001,93.0
13.5,0.0,0.5,0.0,0.2,106.3,119.3,37.8,88.1,0.4295999999999999,12.1,35.8,0.33819999999999995,18.6,24.4,0.77,8.9,42.4,20.7,7.1,4.7,16.0,20.1,44.8,92.3,0.48979999999999996,12.0,30.9,0.3958,17.7,22.7,0.7728999999999999,11.3,49.6,24.4,10.1,5.0,13.7,21.3,109.07000000000001,103.0
14.5,0.0,0.5,0.0,0.1,104.4,120.1,37.2,88.8,0.4194,11.6,36.2,0.3218,18.4,24.7,0.756,9.3,41.5,20.6,7.1,4.2,15.7,20.8,44.8,90.1,0.4995000000000001,11.8,30.0,0.39659999999999995,18.7,24.2,0.7689,10.3,48.7,24.6,10.1,5.7,13.6,21.7,108.81000000000002,113.0
