Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.6,116.2,109.8,40.9,86.1,0.4742,10.0,25.1,0.3926,24.4,29.5,0.8216000000000001,9.6,46.5,22.3,5.6,5.7,15.1,24.8,39.8,92.1,0.43289999999999995,8.7,26.6,0.3258,21.5,28.2,0.7556999999999999,11.2,44.0,21.5,8.6,6.2,11.9,25.3,109.42999999999999,105.0
6.5,0.0,0.6,0.0,0.6,116.9,110.7,41.5,86.2,0.48050000000000004,10.0,24.6,0.3988,23.9,29.1,0.8132999999999999,9.4,45.9,22.1,5.5,5.8,14.6,23.8,40.5,93.1,0.43620000000000003,8.9,26.8,0.33099999999999996,20.8,26.8,0.77,11.2,43.7,21.3,8.4,6.1,11.5,25.1,109.58,128.0
7.5,0.0,0.6,0.0,0.6,118.9,114.1,42.6,88.0,0.4838,10.3,25.4,0.3977,23.4,28.2,0.8198000000000001,9.4,46.5,22.6,5.8,6.1,14.9,23.3,41.8,94.1,0.4452000000000001,9.8,28.1,0.34459999999999996,20.7,26.8,0.7657,11.2,43.7,22.6,9.0,6.5,12.0,24.8,109.43000000000002,121.0
8.5,0.0,0.6,0.0,0.6,119.5,114.5,42.7,88.2,0.48389999999999994,10.3,24.9,0.40269999999999995,23.8,29.0,0.808,8.8,46.5,22.7,6.1,5.9,15.1,24.0,41.9,94.6,0.44370000000000004,9.5,27.7,0.3403999999999999,21.2,27.6,0.7619999999999999,11.7,44.8,22.5,9.1,6.7,12.5,25.0,109.27000000000001,116.0
9.5,0.0,0.5,0.0,0.7,120.2,114.0,42.6,88.0,0.48389999999999994,10.6,25.2,0.4125,24.4,29.8,0.8065,8.8,46.8,23.2,5.8,5.8,14.7,23.9,42.0,95.5,0.44089999999999996,9.8,28.2,0.34639999999999993,20.2,26.1,0.7669999999999999,12.0,44.5,22.2,8.6,6.5,12.2,25.0,109.13,127.0
10.5,0.0,0.5,0.0,0.7,119.6,114.6,43.1,89.6,0.47999999999999987,10.5,25.2,0.40809999999999996,22.9,28.4,0.7977,9.2,46.2,23.8,5.4,5.5,14.0,24.3,42.2,94.5,0.4476,9.6,26.9,0.35619999999999996,20.6,27.0,0.7554999999999998,11.9,45.0,22.6,7.9,6.3,12.0,24.5,109.01000000000002,127.0
11.5,0.0,0.6,0.0,0.7,118.7,116.1,41.5,88.6,0.4685999999999999,9.9,25.6,0.3832,25.8,31.8,0.8149,9.3,45.7,22.7,5.6,5.4,14.1,24.0,42.9,94.9,0.45299999999999996,10.3,28.0,0.3693,20.0,26.1,0.7628999999999999,12.1,45.6,23.7,7.8,6.6,12.0,26.7,109.03,118.0
12.5,0.0,0.6,0.0,0.7,119.5,115.8,42.6,90.1,0.47300000000000003,10.3,26.3,0.3888999999999999,24.0,29.3,0.8215,9.4,46.3,22.9,5.6,5.1,13.4,24.2,42.1,94.8,0.44489999999999996,10.7,30.2,0.3497,20.9,26.8,0.7730999999999998,12.3,45.9,24.5,7.3,6.8,11.2,25.2,109.67,112.0
13.5,0.0,0.5,0.0,0.8,119.4,114.3,42.8,90.9,0.47140000000000004,10.2,26.3,0.38459999999999994,23.6,28.7,0.8256,9.4,46.9,23.6,5.6,4.9,12.7,23.7,41.9,94.7,0.4433000000000001,10.3,30.2,0.33490000000000003,20.2,25.8,0.7758999999999998,11.9,46.3,24.5,7.2,6.8,11.4,25.1,109.58,104.0
14.5,0.0,0.5,0.0,0.8,117.8,114.8,42.5,91.3,0.4659,9.4,26.2,0.3546,23.4,28.8,0.8174000000000001,9.5,46.7,22.9,6.0,5.1,11.8,22.7,42.1,95.4,0.44220000000000004,10.7,32.3,0.3325,19.9,24.9,0.7979999999999999,12.7,48.1,24.3,6.7,6.9,11.6,25.1,109.78,115.0
15.5,0.0,0.5,0.0,0.8,117.3,113.8,42.2,91.1,0.46349999999999997,9.1,25.2,0.3618,23.8,29.8,0.8015000000000001,10.0,48.0,22.0,6.1,5.4,12.7,21.7,42.0,95.8,0.4389,11.0,32.8,0.3395,18.8,23.7,0.7901999999999999,12.6,47.7,24.3,7.5,6.7,12.1,25.2,109.97999999999999,133.0
16.5,0.0,0.5,0.0,0.9,120.1,114.3,43.1,91.2,0.47300000000000003,9.5,25.7,0.36989999999999995,24.4,30.6,0.8015000000000001,10.1,47.7,22.6,6.6,4.9,12.9,21.6,42.6,95.7,0.44560000000000005,10.7,32.6,0.33019999999999994,18.4,23.5,0.7819,12.8,47.2,25.1,7.5,6.1,12.6,25.7,110.10999999999999,110.0
17.5,0.0,0.6,0.0,0.8,118.3,113.1,42.7,90.8,0.47070000000000006,9.0,24.7,0.36619999999999997,23.9,30.1,0.7973,9.9,46.7,22.3,6.9,4.8,12.2,21.9,42.1,94.7,0.445,9.9,30.3,0.33019999999999994,19.0,23.8,0.7969000000000002,13.0,48.4,24.0,7.0,5.8,12.5,25.2,110.63,129.0
18.5,0.0,0.7,0.0,0.8,119.1,114.1,43.3,90.0,0.4824,9.3,24.7,0.3812,23.2,29.7,0.7858,10.0,45.7,22.9,6.2,4.4,11.9,21.7,42.6,94.5,0.45150000000000007,10.0,30.6,0.3297,18.9,23.7,0.7955,12.9,47.3,24.5,7.3,5.5,11.5,25.1,110.97,86.0
19.5,0.0,0.8,0.0,0.7,116.1,112.6,41.8,88.9,0.46909999999999996,9.3,24.7,0.38119999999999993,23.2,29.7,0.7858,10.2,45.4,22.2,6.9,4.5,12.5,21.3,42.2,92.8,0.4548,9.8,30.5,0.3237,18.4,23.6,0.7780000000000001,12.5,47.7,24.4,7.5,5.5,12.5,25.4,110.72,98.0
