Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
21.5,0.0,0.6,0.0,0.3,108.0,114.9,40.9,88.2,0.46510000000000007,10.8,31.7,0.3385,15.4,21.6,0.7167000000000001,9.2,42.7,22.7,6.8,5.5,14.4,20.8,41.9,89.5,0.46929999999999994,10.7,26.0,0.39920000000000005,20.4,25.6,0.8161000000000002,11.0,46.8,25.7,8.7,5.5,12.9,19.6,107.3,89.0
22.5,0.0,0.6,0.0,0.3,107.2,114.7,40.7,88.1,0.46320000000000006,10.0,30.0,0.3281,15.8,21.6,0.7341000000000001,9.2,41.9,22.2,6.7,5.5,13.6,20.5,42.4,89.1,0.47709999999999997,10.5,26.1,0.38780000000000003,19.4,24.3,0.8181,10.8,46.4,25.3,7.7,5.8,12.9,19.1,107.57000000000001,110.0
23.5,0.0,0.6,0.0,0.3,106.4,114.0,40.6,88.2,0.46159999999999995,10.1,29.7,0.33390000000000003,15.1,20.2,0.758,9.5,41.4,23.3,7.0,5.3,13.4,19.8,42.5,88.4,0.48240000000000005,11.4,27.1,0.40449999999999997,17.6,22.3,0.8101,10.7,46.2,26.4,7.5,6.1,13.4,18.7,107.55999999999999,95.0
24.5,0.0,0.5,0.0,0.3,105.6,112.8,40.2,87.5,0.46040000000000003,10.1,30.0,0.3297,15.1,20.4,0.7519,8.6,40.8,23.6,7.0,5.5,13.4,19.5,42.2,88.1,0.4805,10.9,25.5,0.4102,17.5,21.8,0.8221,10.0,46.7,26.2,7.9,5.7,13.4,18.6,108.17,88.0
25.5,0.0,0.4,0.0,0.3,103.3,109.3,39.5,87.3,0.4532,9.9,29.8,0.3255,14.4,19.2,0.7579,8.7,41.2,22.9,6.9,5.3,14.0,19.6,41.1,87.2,0.473,10.1,23.9,0.40750000000000003,17.0,21.3,0.8187999999999999,9.5,45.9,24.5,7.9,6.4,13.7,18.4,108.34,110.0
26.5,0.0,0.4,0.0,0.3,103.4,108.6,39.6,86.6,0.4579000000000001,10.0,29.0,0.338,14.2,19.3,0.7413000000000001,8.5,41.7,23.4,7.1,4.8,14.2,18.9,41.1,88.2,0.46699999999999997,10.3,24.7,0.39980000000000004,16.1,20.3,0.8154999999999999,9.4,45.5,24.7,8.3,5.9,13.6,18.3,108.28,94.0
27.5,0.0,0.5,0.0,0.2,100.7,109.0,38.6,87.9,0.438,9.2,28.7,0.31320000000000003,14.3,19.0,0.7546999999999999,8.9,41.5,22.9,6.7,4.2,13.8,18.2,41.7,87.3,0.47800000000000004,10.2,24.7,0.3967,15.4,18.7,0.8416999999999998,8.2,45.8,26.1,8.1,6.2,13.4,18.6,108.69000000000001,97.0
28.5,0.0,0.5,0.0,0.2,99.2,106.8,37.8,86.8,0.4346,8.5,27.9,0.2939,15.1,20.1,0.7549,8.6,42.0,22.2,6.5,4.0,13.8,18.6,40.5,87.1,0.4655,10.0,25.3,0.38,15.8,20.0,0.8042,8.6,46.4,23.8,8.2,5.3,13.0,19.5,108.72999999999999,103.0
29.5,0.0,0.5,0.0,0.1,99.0,109.8,38.3,87.3,0.4378,8.7,27.7,0.3033,13.7,18.9,0.7334,8.2,40.6,22.0,6.4,4.0,14.0,19.7,40.9,86.4,0.47400000000000003,11.1,26.8,0.4,16.9,21.3,0.8011999999999999,8.8,46.8,24.9,8.3,5.1,13.2,18.9,108.53,89.0
30.5,0.0,0.5,0.0,0.1,98.5,110.1,38.0,87.2,0.4346,8.2,26.5,0.29700000000000004,14.3,19.7,0.7295,8.7,40.8,21.0,6.7,4.0,13.7,18.7,41.6,87.1,0.47859999999999997,11.9,28.4,0.4157,15.0,19.0,0.8011000000000001,9.3,46.9,25.4,8.1,5.1,13.3,19.1,108.21,102.0
