Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.5,0.0,0.6,108.4,111.7,39.1,85.1,0.46160000000000007,11.2,29.9,0.3799,19.0,23.9,0.8029,7.2,40.9,21.8,7.2,4.6,14.7,24.1,39.8,89.0,0.4483,7.7,24.6,0.31189999999999996,24.4,30.7,0.8100999999999999,11.9,47.6,19.4,9.3,4.3,12.6,20.8,108.22,112.0
6.5,0.0,0.5,0.0,0.6,108.3,111.8,39.1,87.5,0.449,10.7,30.9,0.3391,19.4,24.9,0.7842,8.1,41.9,21.7,7.5,5.1,14.2,24.6,39.4,89.9,0.4391,8.0,25.1,0.3165,25.0,32.0,0.786,12.9,50.4,18.6,8.8,4.4,13.3,21.4,108.92999999999999,88.0
7.5,0.0,0.5,0.0,0.6,106.5,111.7,38.6,88.5,0.43889999999999996,11.2,32.5,0.34340000000000004,18.1,23.5,0.7703,8.7,42.0,21.6,7.9,5.1,13.9,23.0,39.8,90.6,0.4401999999999999,7.9,24.2,0.3239,24.2,30.2,0.8021,13.3,52.3,19.0,8.5,4.4,13.6,20.8,108.8,109.0
8.5,0.0,0.5,0.0,0.5,105.9,113.0,38.2,87.7,0.4386,11.2,32.1,0.3478,18.3,23.5,0.7798999999999999,9.2,41.6,21.7,7.5,4.7,13.6,21.9,40.6,90.1,0.45059999999999995,8.7,25.1,0.3416,23.1,28.8,0.8026000000000002,13.4,51.6,19.7,8.1,4.5,13.2,20.4,108.47,101.0
9.5,0.0,0.6,0.0,0.5,105.6,111.6,37.8,87.9,0.43310000000000004,11.0,31.6,0.34719999999999995,19.0,24.0,0.7921999999999999,9.9,43.2,21.3,6.5,4.4,13.2,22.3,40.1,89.4,0.44930000000000003,8.6,24.9,0.3406,22.8,28.5,0.7987,12.8,50.8,19.2,7.6,5.3,12.4,20.6,108.8,129.0
10.5,0.0,0.6,0.0,0.6,107.0,110.7,38.5,86.3,0.44910000000000005,11.3,31.9,0.3524999999999999,18.7,24.0,0.7779,9.7,42.9,21.1,6.1,4.3,13.3,23.0,39.4,88.4,0.44639999999999996,9.1,26.8,0.33790000000000003,22.8,28.6,0.796,12.5,48.5,19.9,7.1,5.1,12.1,20.6,108.68000000000002,103.0
11.5,0.0,0.6,0.0,0.5,106.8,111.9,38.7,86.9,0.44830000000000003,10.7,31.0,0.3411,18.7,24.0,0.7779,10.1,43.1,20.8,5.7,4.5,13.5,22.3,40.5,89.7,0.45230000000000004,9.0,26.9,0.33320000000000005,21.9,27.4,0.8109999999999999,12.8,48.4,20.7,7.4,5.3,12.2,20.8,108.98000000000002,125.0
12.5,0.0,0.6,0.0,0.4,109.3,116.2,40.2,88.8,0.4554,10.6,30.6,0.3435,18.3,23.2,0.7911,10.5,43.2,21.6,5.6,4.6,12.9,22.1,42.2,90.6,0.4673000000000001,10.5,27.9,0.3684,21.3,26.9,0.8038000000000001,12.5,48.1,22.2,7.1,5.1,11.9,20.3,109.3,119.0
13.5,0.0,0.6,0.0,0.4,108.8,114.5,40.4,90.7,0.4468,10.4,30.7,0.3358,17.6,22.1,0.7962,11.0,44.9,22.4,5.8,4.7,12.0,21.4,41.5,89.6,0.4647,11.1,28.1,0.3916,20.4,26.5,0.7845,11.2,47.4,22.4,6.4,5.7,11.7,19.0,108.84,114.0
14.5,0.0,0.5,0.0,0.4,112.2,116.4,41.3,90.2,0.4598,11.0,31.0,0.35219999999999996,18.6,23.6,0.7864000000000001,10.7,43.7,23.2,6.1,4.6,12.0,21.5,42.3,89.1,0.47709999999999997,11.7,28.5,0.4044,20.1,26.0,0.7868,10.5,45.5,22.6,6.2,5.8,12.1,19.8,108.93000000000002,131.0
15.5,0.0,0.5,0.0,0.4,113.1,115.3,41.9,91.0,0.46180000000000004,10.9,30.9,0.35029999999999994,18.4,22.8,0.8055,11.4,44.1,23.2,6.6,4.4,11.5,21.4,41.6,87.5,0.4782,11.7,27.8,0.4187,20.4,26.0,0.7954000000000001,9.6,43.9,22.7,5.8,5.9,12.1,19.1,108.66000000000001,99.0
16.5,0.0,0.5,0.0,0.4,111.8,114.0,41.6,90.0,0.4628,11.0,30.4,0.36019999999999996,17.6,22.0,0.7992000000000001,11.2,44.4,23.0,6.4,4.5,11.6,20.8,41.8,87.0,0.4828,11.2,27.1,0.40809999999999996,19.2,24.6,0.7862,8.8,42.6,23.9,6.0,5.9,11.6,18.0,108.13000000000002,112.0
17.5,0.0,0.6,0.0,0.5,114.2,113.7,42.7,89.8,0.47540000000000004,11.0,29.4,0.3712,17.8,22.0,0.8103,10.7,43.3,23.8,6.5,4.9,11.4,21.7,41.2,85.5,0.48319999999999996,11.2,27.4,0.4035,20.1,25.6,0.7873,8.4,40.9,23.9,6.1,6.6,12.1,17.8,108.13,107.0
18.5,0.0,0.6,0.0,0.5,114.0,112.6,42.3,89.3,0.47329999999999994,11.7,30.6,0.378,17.7,21.8,0.8135,10.7,43.6,23.9,6.6,4.9,11.7,22.0,40.6,83.7,0.4867,10.8,26.6,0.4013999999999999,20.6,26.8,0.7749,7.2,39.6,23.2,6.3,6.7,11.8,17.4,108.16,86.0
19.5,0.0,0.6,0.0,0.5,112.5,110.1,41.5,88.7,0.46629999999999994,11.2,30.0,0.36769999999999997,18.3,23.2,0.7974999999999999,10.7,44.0,23.3,7.0,5.1,11.5,22.2,39.2,84.2,0.46740000000000004,10.5,26.2,0.3938999999999999,21.2,27.8,0.7716000000000001,8.6,41.7,21.4,6.2,5.7,12.2,18.1,108.14000000000001,111.0
20.5,0.0,0.6,0.0,0.4,110.7,111.0,40.6,88.4,0.4574999999999999,11.3,30.1,0.3692,18.2,22.7,0.8150999999999998,10.8,43.1,23.2,7.2,4.8,11.7,21.2,39.5,83.2,0.4758000000000001,11.0,25.6,0.417,21.0,27.5,0.7731,8.5,42.0,21.6,6.8,6.3,12.6,17.4,107.93000000000002,120.0
21.5,0.0,0.6,0.0,0.4,112.4,112.4,41.2,88.5,0.46390000000000003,11.7,30.0,0.38949999999999996,18.3,22.6,0.8222999999999999,11.0,42.9,23.9,7.3,5.0,11.6,22.3,39.2,82.5,0.4761000000000001,11.2,25.0,0.4337999999999999,22.8,29.5,0.766,8.8,41.5,21.6,6.9,6.6,12.5,17.1,107.61000000000001,114.0
22.5,0.0,0.5,0.0,0.5,111.3,108.2,40.8,87.5,0.4655,11.2,29.4,0.37949999999999995,18.5,23.4,0.8017,10.9,42.8,23.5,7.8,5.3,12.1,22.6,37.7,82.2,0.46069999999999994,9.9,24.1,0.4050999999999999,22.9,29.6,0.7668999999999999,9.5,41.7,20.4,7.3,6.5,13.6,17.7,107.34,120.0
23.5,0.0,0.6,0.0,0.4,111.4,111.0,40.2,86.3,0.46510000000000007,10.8,28.5,0.3767999999999999,20.2,25.3,0.8084999999999999,11.2,41.7,22.7,7.7,5.2,12.4,23.1,38.4,83.0,0.46449999999999997,10.1,24.9,0.3969999999999999,24.1,30.2,0.79,9.8,41.9,21.1,8.0,6.1,13.7,19.1,107.84,90.0
24.5,0.0,0.7,0.0,0.4,109.0,111.5,39.6,86.6,0.45640000000000003,10.4,28.0,0.369,19.4,24.4,0.8026,11.1,41.3,21.9,7.7,5.4,12.1,22.6,38.9,83.5,0.46699999999999997,9.8,24.1,0.3998,23.9,30.0,0.7881,10.0,43.9,22.1,8.0,5.8,14.1,18.4,107.34,121.0
25.5,0.0,0.8,0.0,0.3,108.0,113.2,38.9,85.8,0.45330000000000015,9.6,27.6,0.3458,20.6,26.5,0.7856,11.2,41.4,22.0,6.9,5.6,12.3,23.4,39.3,83.5,0.4726,10.2,25.0,0.4004,24.4,30.8,0.7832,10.0,43.8,22.2,8.0,5.8,13.6,19.8,107.60999999999999,95.0
26.5,0.0,0.8,0.0,0.2,107.6,113.6,38.5,84.1,0.45730000000000004,9.7,27.9,0.3453,20.9,26.9,0.7856,10.9,41.0,21.6,6.9,5.1,13.2,23.7,39.0,83.2,0.4706,10.3,25.9,0.3957,25.3,31.6,0.7990999999999999,10.2,43.0,21.3,8.6,5.7,13.3,20.4,107.74000000000001,90.0
27.5,0.0,0.7,0.0,0.1,105.4,113.6,37.5,82.7,0.4532,10.0,28.5,0.3478,20.4,26.7,0.7634,10.9,40.5,21.2,6.8,4.5,13.8,22.9,39.4,82.7,0.4784,10.8,25.6,0.4253,24.0,29.9,0.8074999999999999,10.0,42.5,21.6,8.7,4.9,13.0,20.4,107.40000000000002,91.0
28.5,0.0,0.6,0.0,0.1,103.8,111.6,37.3,82.5,0.4518999999999999,9.1,26.8,0.34009999999999996,20.1,26.6,0.7514,11.0,41.5,20.9,6.9,4.5,14.1,22.9,38.6,84.5,0.46020000000000005,11.0,26.6,0.4189,23.4,28.6,0.8190999999999999,10.9,43.6,21.4,9.0,4.6,13.2,20.3,107.24000000000001,102.0
29.5,0.0,0.5,0.0,0.2,105.4,111.7,38.3,81.7,0.46869999999999995,9.6,26.5,0.3630999999999999,19.2,24.8,0.7697999999999999,10.2,40.8,21.5,6.9,4.6,14.4,22.2,38.6,83.7,0.4638000000000001,11.3,27.4,0.421,23.2,27.9,0.8306999999999999,10.0,41.7,22.1,9.0,4.7,13.1,19.5,107.66000000000001,94.0
30.5,0.0,0.5,0.0,0.2,103.7,110.9,37.8,81.2,0.4654,8.6,24.8,0.3499,19.5,25.3,0.7616999999999999,9.5,39.2,21.2,7.3,4.5,13.8,22.5,38.5,83.2,0.46560000000000007,10.9,26.7,0.41929999999999995,23.0,27.6,0.8326,10.1,42.6,21.9,8.6,4.3,13.4,20.0,107.14000000000001,95.0
31.5,0.0,0.5,0.0,0.3,101.2,107.7,37.0,79.8,0.4641,8.2,24.9,0.3296,19.0,25.6,0.7344,8.6,39.1,20.0,7.7,4.6,13.7,22.0,37.8,83.0,0.4586,10.5,26.7,0.40190000000000003,21.6,26.6,0.8064,10.1,43.5,21.4,8.8,4.0,13.8,20.5,107.47999999999999,117.0
32.5,0.0,0.6,0.0,0.2,101.5,110.7,36.7,80.7,0.45519999999999994,8.6,25.2,0.34099999999999997,19.5,25.7,0.7496,8.9,39.8,20.0,7.4,4.2,14.0,22.0,38.9,83.0,0.4713,11.0,27.6,0.4084,21.9,26.7,0.8141999999999999,9.3,43.1,22.7,9.2,4.7,13.2,20.4,107.12,118.0
33.5,0.0,0.5,0.0,0.3,101.3,108.4,36.9,80.0,0.4617,9.0,26.2,0.34259999999999996,18.5,25.1,0.733,8.2,40.4,20.7,7.4,4.3,13.9,21.6,38.2,83.2,0.462,10.5,27.6,0.3923,21.5,26.5,0.8074,9.8,43.5,21.5,8.9,4.6,12.8,20.1,107.15,124.0
34.5,0.0,0.4,0.0,0.3,104.7,107.4,38.6,81.2,0.4741999999999999,9.7,26.9,0.3569,17.8,24.3,0.7213,8.2,41.5,22.7,7.2,4.4,14.4,20.8,38.5,85.0,0.4548,9.9,27.3,0.37429999999999997,20.5,25.1,0.8093,9.5,42.0,19.8,9.6,4.4,12.2,20.1,107.47999999999999,108.0
35.5,0.0,0.4,0.0,0.4,103.4,103.5,38.5,81.1,0.4736000000000001,10.0,26.2,0.3759,16.4,22.3,0.7238,7.6,42.4,22.2,7.3,4.9,14.7,19.8,37.7,86.1,0.4378,9.8,27.4,0.36829999999999996,18.3,23.4,0.7794000000000001,10.0,42.7,19.6,10.0,4.5,12.2,19.1,107.60999999999999,102.0
36.5,0.0,0.4,0.0,0.5,104.1,102.5,39.3,83.2,0.47219999999999995,10.0,26.5,0.37220000000000003,15.5,21.1,0.7238,8.0,43.2,23.6,7.3,5.4,13.9,19.5,37.0,86.0,0.4297000000000001,10.0,27.3,0.3757,18.5,23.9,0.7718,10.3,43.7,19.6,9.3,4.4,12.7,19.1,107.80999999999999,109.0
37.5,0.0,0.4,0.0,0.5,106.0,103.0,39.7,85.0,0.4681,9.8,26.9,0.36160000000000003,16.8,22.0,0.7577999999999999,8.2,44.2,23.4,7.1,6.1,13.3,19.6,37.2,86.5,0.42910000000000004,9.8,27.1,0.37129999999999996,18.8,24.4,0.7651,9.9,43.7,19.8,8.9,4.6,13.0,19.3,108.56000000000002,101.0
38.5,0.0,0.5,0.0,0.5,107.0,105.5,39.9,85.5,0.4678999999999999,9.8,27.2,0.35760000000000003,17.4,22.7,0.7615999999999999,8.5,43.3,23.4,6.9,6.2,13.0,19.4,38.2,85.6,0.44420000000000004,9.9,26.0,0.39249999999999996,19.2,24.5,0.7779,9.7,43.6,20.7,8.8,4.7,13.0,19.9,108.72,85.0
39.5,0.0,0.6,0.0,0.4,105.3,107.3,39.7,87.5,0.45570000000000005,9.4,27.8,0.33540000000000003,16.5,21.6,0.7706999999999999,9.5,43.8,23.3,7.3,7.0,13.0,18.9,39.2,86.4,0.45210000000000006,10.1,25.8,0.40269999999999995,18.8,23.9,0.7819999999999999,9.9,44.8,21.5,9.1,5.1,13.1,19.2,108.49000000000001,92.0
40.5,0.0,0.6,0.0,0.4,105.1,105.6,39.5,88.7,0.4473000000000001,9.4,27.7,0.337,16.7,22.3,0.7564,10.5,45.9,23.0,7.1,7.3,13.2,18.6,38.9,87.8,0.4412,10.2,26.5,0.3941,17.6,23.0,0.7543,10.1,45.3,21.8,9.0,5.4,13.4,19.5,109.03,127.0
41.5,0.0,0.6,0.0,0.4,108.3,109.0,40.2,90.6,0.4447,9.8,28.0,0.34969999999999996,18.1,23.1,0.7817999999999998,11.0,45.5,24.3,7.3,6.9,13.2,19.3,39.6,88.3,0.4467,10.8,27.7,0.4008000000000001,19.0,24.3,0.7715,10.2,45.3,22.3,8.5,5.1,13.9,19.9,108.74000000000001,105.0
42.5,0.0,0.5,0.0,0.5,107.1,106.3,40.5,90.7,0.4476,9.0,26.9,0.33019999999999994,17.1,22.3,0.7675,10.8,46.0,23.7,7.0,6.8,12.6,17.9,38.9,89.0,0.43549999999999994,10.6,27.1,0.40140000000000003,17.9,22.8,0.7815999999999999,10.8,46.5,20.8,7.6,5.1,13.7,19.6,109.6,112.0
43.5,0.0,0.5,0.0,0.5,106.5,106.3,40.0,90.7,0.44140000000000007,9.4,27.1,0.33949999999999997,17.1,21.4,0.796,10.8,44.6,23.2,6.6,6.6,12.5,18.4,39.0,88.1,0.4417,10.5,26.6,0.4037,17.8,22.8,0.7786,10.8,46.7,21.7,7.5,5.3,13.7,19.0,109.05,111.0
44.5,0.0,0.5,0.0,0.5,105.2,105.1,39.5,90.2,0.43889999999999996,8.9,26.3,0.3336,17.3,21.4,0.8126999999999999,11.0,44.6,22.2,7.2,6.3,12.7,19.7,37.2,85.5,0.4359,10.5,26.7,0.4025,20.2,25.5,0.7882,11.0,46.5,22.6,7.4,5.6,14.6,19.2,108.72,115.0
