Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.6,0.0,0.6,104.2,101.3,38.4,89.2,0.43069999999999997,12.9,36.7,0.34559999999999996,14.5,19.0,0.7574,9.9,47.4,23.6,6.4,5.4,13.1,22.5,37.6,89.1,0.4223,9.5,32.1,0.2934,16.6,23.4,0.7095,10.1,48.2,21.3,6.3,3.2,13.7,20.8,107.84,116.0
6.5,0.0,0.7,0.0,0.6,105.3,103.5,38.1,89.2,0.4276,13.2,36.7,0.3537,15.9,20.7,0.7634000000000001,10.4,47.5,23.6,6.3,5.5,13.3,22.3,38.3,89.7,0.42729999999999996,10.1,33.0,0.3056,16.8,23.0,0.7328,9.9,47.7,22.0,6.5,3.3,13.6,21.1,108.37,115.0
7.5,0.0,0.7,0.0,0.6,106.7,104.5,38.0,88.1,0.43150000000000005,13.5,37.4,0.3543,17.2,21.9,0.7843,9.3,45.4,23.8,7.0,5.2,12.7,21.6,38.3,88.2,0.4364,10.1,32.9,0.30670000000000003,17.8,24.1,0.7391,9.5,47.3,22.5,6.6,3.4,14.0,21.3,108.21000000000001,94.0
8.5,0.0,0.7,0.0,0.5,105.8,104.4,38.3,89.2,0.43,14.0,39.1,0.3516,15.2,19.6,0.7795,9.3,44.9,23.6,7.3,5.5,12.4,20.6,38.6,88.1,0.44029999999999997,10.3,33.0,0.3113,16.9,22.4,0.7560999999999999,9.9,48.2,22.4,6.2,3.5,14.5,20.2,107.88000000000002,111.0
9.5,0.0,0.7,0.0,0.6,107.9,103.3,38.8,89.1,0.43599999999999994,14.6,38.5,0.37320000000000003,15.7,20.1,0.7874000000000001,9.2,44.9,24.2,7.9,5.7,12.5,20.3,38.1,87.2,0.4387,10.0,31.8,0.3131,17.1,22.3,0.7861,9.8,48.0,21.2,6.4,3.6,15.8,20.3,108.41000000000001,123.0
10.5,0.0,0.6,0.0,0.6,110.1,105.4,40.2,89.4,0.4504,14.4,37.9,0.3734,15.3,19.2,0.798,9.1,45.0,24.8,8.1,6.2,13.2,19.9,38.6,87.5,0.4426,10.1,31.9,0.3157,18.1,22.7,0.8129,9.3,46.6,21.3,7.1,3.4,15.5,19.9,108.45,86.0
11.5,0.0,0.5,0.0,0.5,107.8,106.3,39.8,89.9,0.4436,13.5,37.8,0.34740000000000004,14.7,18.7,0.7849999999999999,10.0,44.7,23.9,8.8,5.8,13.3,19.5,38.8,86.4,0.45039999999999997,10.5,32.0,0.3257,18.2,23.4,0.7958999999999999,9.4,46.5,22.0,7.8,3.5,15.8,19.8,108.10999999999999,112.0
12.5,0.0,0.6,0.0,0.4,108.2,107.5,40.6,90.4,0.45020000000000004,13.5,37.9,0.34650000000000003,13.5,17.3,0.7791,10.0,44.2,24.5,8.9,6.0,13.1,19.7,39.4,86.5,0.45669999999999994,11.2,33.1,0.33560000000000006,17.5,22.9,0.7834000000000001,9.1,45.9,22.1,7.7,3.5,15.4,18.6,108.44000000000001,109.0
13.5,0.0,0.6,0.0,0.3,107.4,107.9,40.3,90.9,0.44480000000000003,12.1,35.7,0.33320000000000005,14.7,19.2,0.7664000000000001,10.7,45.0,24.5,9.4,6.1,12.7,19.0,39.7,86.9,0.45789999999999986,11.8,33.2,0.3546,16.7,21.6,0.7925,9.2,46.3,22.6,7.2,4.3,15.7,19.0,109.22999999999999,114.0
14.5,0.0,0.6,0.0,0.4,108.7,107.3,40.7,91.2,0.4478000000000001,11.5,35.1,0.3244,15.8,20.4,0.7807000000000001,10.4,44.8,25.3,9.9,6.0,12.9,19.9,39.6,86.4,0.45920000000000005,11.3,33.5,0.3373,16.8,22.0,0.7855000000000001,8.9,45.8,22.5,7.1,4.8,16.4,20.0,109.93999999999998,104.0
15.5,0.0,0.6,0.0,0.4,108.4,107.1,40.4,91.1,0.4449000000000001,11.6,34.8,0.33110000000000006,16.0,20.5,0.7897000000000001,10.6,45.0,25.0,9.8,5.4,13.4,19.9,39.7,86.1,0.4619,11.6,34.2,0.33809999999999996,16.1,21.3,0.776,8.7,45.4,22.7,7.8,4.7,16.7,20.2,110.15,124.0
16.5,0.0,0.6,0.0,0.4,109.2,106.9,41.3,91.1,0.45420000000000005,12.1,35.0,0.34199999999999997,14.5,18.4,0.8023,10.3,43.6,25.6,10.6,5.2,13.1,20.6,39.0,84.5,0.462,11.7,33.9,0.34419999999999995,17.2,22.3,0.7848999999999999,9.2,45.2,22.3,7.6,4.6,17.4,19.9,109.92,128.0
17.5,0.0,0.5,0.0,0.5,110.5,104.1,42.3,91.5,0.46320000000000006,12.1,33.8,0.35730000000000006,13.8,17.8,0.7927000000000001,11.0,45.5,25.5,9.9,5.3,13.3,21.3,37.7,84.5,0.4452,11.1,32.7,0.3378,17.6,22.8,0.7849,9.3,44.3,21.2,7.7,4.3,17.1,19.9,111.07000000000001,118.0
18.5,0.0,0.5,0.0,0.6,112.9,105.0,42.7,90.7,0.4716,12.4,34.0,0.36260000000000003,15.1,18.9,0.8126999999999999,10.6,45.3,26.6,9.7,5.1,13.5,22.2,37.5,84.1,0.445,10.6,31.9,0.331,19.4,25.0,0.7861999999999999,8.7,42.7,20.9,7.9,4.3,16.6,20.3,111.34,128.0
19.5,0.0,0.5,0.0,0.6,114.6,106.8,43.4,90.9,0.4782,12.2,34.4,0.3527,15.6,19.5,0.812,10.5,44.8,27.1,9.3,5.2,13.1,23.4,37.8,84.8,0.44530000000000003,11.1,33.1,0.33490000000000003,20.1,26.1,0.7661999999999999,9.4,42.7,21.4,7.5,4.5,16.0,21.0,111.34,133.0
20.5,0.0,0.6,0.0,0.6,115.6,102.9,43.7,91.3,0.47920000000000007,13.5,36.1,0.3693,14.7,18.6,0.8019999999999999,10.9,45.6,28.0,9.4,5.0,12.0,22.5,36.7,83.2,0.4403,10.9,32.6,0.33230000000000004,18.6,24.6,0.7476999999999999,9.1,42.1,21.0,6.6,4.3,16.2,20.4,111.94000000000001,113.0
21.5,0.0,0.6,0.0,0.7,118.3,103.1,44.6,91.2,0.4896,14.2,36.7,0.3849,14.9,18.5,0.8153999999999998,10.6,45.6,28.7,9.1,5.1,11.9,22.4,37.1,84.1,0.44020000000000004,10.6,31.4,0.3342,18.3,23.8,0.7583999999999999,9.0,41.4,21.5,6.6,4.0,16.1,20.0,112.60999999999999,130.0
22.5,0.0,0.6,0.0,0.8,120.1,103.9,44.8,92.7,0.48419999999999996,14.4,37.3,0.38570000000000004,16.1,19.2,0.8431999999999998,11.2,46.5,27.6,8.8,4.7,12.0,22.1,37.4,84.3,0.44239999999999996,10.3,30.6,0.33399999999999996,18.8,24.5,0.7581,9.0,41.1,22.2,6.8,4.1,16.3,21.1,112.7,129.0
23.5,0.0,0.6,0.0,0.9,122.1,103.0,45.6,92.5,0.4934,15.3,37.9,0.4041,15.6,18.0,0.8613,11.0,46.2,27.4,9.3,4.7,13.3,22.6,36.6,84.0,0.43489999999999995,10.4,31.4,0.32609999999999995,19.4,26.0,0.7382,9.7,40.6,22.4,7.5,3.5,17.0,20.6,112.71999999999998,104.0
24.5,0.0,0.6,0.0,0.8,121.1,104.7,45.3,92.8,0.48869999999999997,14.9,37.2,0.39890000000000003,15.6,18.2,0.8542,11.5,46.3,26.2,9.3,4.4,13.1,22.2,37.0,83.9,0.44049999999999995,10.8,30.9,0.34229999999999994,19.9,26.6,0.7406,10.2,41.4,22.7,7.6,3.5,16.8,20.1,112.27999999999997,103.0
25.5,0.0,0.5,0.0,0.8,121.0,104.5,45.0,92.7,0.4857,15.4,38.3,0.40170000000000006,15.6,18.3,0.8476000000000001,11.5,45.8,26.9,9.8,5.6,13.0,21.8,36.9,84.8,0.4349,10.3,29.5,0.344,20.4,26.7,0.7605000000000001,11.0,42.7,22.3,7.2,3.8,16.9,20.4,112.68999999999998,107.0
26.5,0.0,0.4,0.0,0.7,119.3,105.8,43.7,92.1,0.4747,14.5,37.8,0.3824,17.4,20.9,0.8326,11.0,45.2,26.4,9.7,5.5,12.2,20.9,37.6,85.1,0.442,10.7,30.3,0.3465,19.9,26.6,0.7459999999999999,11.2,44.2,22.8,6.7,3.9,16.7,21.4,111.99000000000001,119.0
27.5,0.0,0.4,0.0,0.7,118.4,106.6,43.1,91.5,0.47140000000000004,14.1,38.6,0.36090000000000005,18.1,21.8,0.8313,10.9,45.2,26.4,10.1,5.5,12.6,20.4,38.4,86.2,0.44620000000000004,10.8,31.3,0.3397,19.0,25.7,0.7391,11.2,44.3,23.4,7.1,4.3,16.3,21.0,111.51000000000002,121.0
28.5,0.0,0.3,0.0,0.7,118.7,107.1,43.6,93.8,0.466,13.8,38.3,0.35640000000000005,17.7,21.7,0.8163,11.5,46.7,25.5,10.0,5.6,12.1,20.0,38.5,87.2,0.4424,11.4,32.5,0.3451,18.7,25.4,0.7371,11.2,46.0,24.0,7.1,4.5,16.6,21.3,111.17999999999999,113.0
29.5,0.0,0.4,0.0,0.6,117.2,109.8,42.5,92.7,0.4596,13.7,37.6,0.3609000000000001,18.5,22.8,0.8119,11.4,45.8,25.1,10.1,5.3,12.3,19.8,39.0,86.7,0.4505,12.0,33.5,0.35079999999999995,19.8,26.9,0.7342000000000001,11.4,46.8,23.6,7.1,4.4,16.3,21.2,110.91,112.0
30.5,0.0,0.4,0.0,0.6,115.1,112.4,41.5,91.4,0.4558,13.1,36.9,0.3541,19.0,23.1,0.8274999999999999,10.8,44.0,24.6,10.1,5.3,13.3,20.8,39.5,86.2,0.4596,12.1,33.7,0.3527,21.3,28.4,0.7527,11.4,46.7,24.4,7.9,4.4,16.4,21.7,110.42999999999999,111.0
31.5,0.0,0.5,0.0,0.5,114.9,114.4,41.4,91.2,0.45579999999999987,13.0,36.4,0.3557,19.1,23.2,0.8290999999999998,10.3,42.9,25.3,9.8,5.6,13.2,20.4,40.1,86.6,0.4643,12.7,33.7,0.3757,21.5,28.3,0.7679,11.6,47.1,24.3,7.4,4.7,16.2,21.5,110.29,115.0
32.5,0.0,0.4,0.0,0.5,113.4,112.1,41.2,88.4,0.46979999999999994,13.1,35.6,0.36679999999999996,17.9,22.2,0.8158000000000001,9.2,41.2,26.7,10.2,6.3,13.5,20.6,39.5,85.9,0.4614,12.2,32.7,0.3697,20.9,27.5,0.7669,11.6,46.4,24.2,7.4,4.5,16.1,20.4,110.22999999999999,114.0
33.5,0.0,0.4,0.0,0.5,111.9,110.6,40.8,88.5,0.46519999999999995,13.3,36.2,0.36479999999999996,17.0,21.3,0.8076000000000001,9.3,41.8,27.4,9.9,5.8,12.6,20.1,39.3,86.1,0.45809999999999995,11.7,33.3,0.3526,20.3,26.2,0.7781,11.1,46.9,23.1,7.3,4.2,15.1,19.8,109.94000000000001,116.0
34.5,0.0,0.3,0.0,0.6,113.1,108.8,41.6,88.4,0.4742,13.6,36.1,0.375,16.3,20.2,0.817,8.7,41.7,29.2,10.1,5.6,12.5,19.7,38.6,86.0,0.44980000000000003,11.8,34.5,0.34550000000000003,19.8,24.9,0.7976,11.0,46.8,22.5,6.8,3.9,15.6,19.3,109.97,135.0
35.5,0.0,0.3,0.0,0.7,116.3,108.5,42.8,88.7,0.48629999999999995,13.5,35.4,0.38029999999999997,17.2,21.2,0.8187999999999999,8.7,42.8,29.8,9.5,4.8,12.2,20.5,38.4,85.5,0.45000000000000007,11.6,34.6,0.33690000000000003,20.1,26.0,0.7794000000000001,10.1,45.1,22.8,6.6,3.3,15.0,19.2,109.14000000000001,99.0
36.5,0.0,0.4,0.0,0.7,115.5,108.0,42.9,88.5,0.48819999999999997,13.7,35.4,0.3862,16.0,19.3,0.8320000000000001,8.7,42.9,29.6,8.7,5.3,12.7,19.9,38.9,87.1,0.44659999999999994,11.8,34.5,0.34310000000000007,18.4,24.0,0.7632999999999999,10.0,44.7,23.5,7.0,3.1,13.8,18.0,109.35,103.0
37.5,0.0,0.5,0.0,0.6,113.9,108.2,42.4,88.9,0.48040000000000005,13.2,34.7,0.3779,15.9,19.6,0.8199,8.6,42.8,28.5,8.6,5.2,12.1,19.5,38.7,86.7,0.44630000000000003,12.1,35.1,0.3470000000000001,18.7,23.8,0.7818999999999999,10.0,46.0,23.2,6.3,3.1,14.4,18.3,108.91,102.0
38.5,0.0,0.6,0.0,0.5,112.0,107.7,41.6,87.2,0.47939999999999994,12.9,34.2,0.37440000000000007,15.9,19.9,0.8088000000000001,8.3,41.4,28.5,8.8,5.6,12.2,19.5,38.6,86.1,0.44799999999999995,11.9,34.9,0.34370000000000006,18.6,23.4,0.7906,10.4,45.9,22.5,6.2,3.4,14.2,18.2,108.91,117.0
39.5,0.0,0.5,0.0,0.6,112.4,105.8,42.4,88.3,0.48250000000000004,13.1,34.1,0.3824,14.5,18.1,0.8128,9.1,42.6,28.9,8.6,5.9,12.5,19.7,38.6,86.7,0.4448999999999999,10.8,33.3,0.32780000000000004,17.8,22.0,0.8039999999999999,10.2,44.6,22.8,6.7,3.2,13.9,17.4,108.58,122.0
40.5,0.0,0.4,0.0,0.6,113.4,107.1,42.8,88.9,0.48369999999999996,13.2,34.3,0.38270000000000004,14.6,18.5,0.8012,9.4,44.2,28.9,8.1,6.4,12.5,19.3,39.1,88.3,0.44210000000000005,11.7,34.2,0.3466,17.2,21.1,0.8112,10.3,44.9,23.7,6.7,3.5,13.2,17.4,108.57999999999997,113.0
41.5,0.0,0.4,0.0,0.7,113.6,105.6,42.4,88.9,0.4791,13.3,34.1,0.38780000000000003,15.5,19.0,0.8231999999999999,9.6,44.5,27.8,8.6,6.4,12.8,19.4,38.6,88.4,0.4361,11.5,35.7,0.3221,16.9,20.7,0.8152000000000001,10.8,45.5,23.8,6.9,3.7,14.1,17.7,108.83,107.0
42.5,0.0,0.4,0.0,0.7,112.8,105.3,42.2,90.0,0.46929999999999994,13.3,34.1,0.38780000000000003,15.1,18.5,0.8264999999999999,10.1,44.8,27.0,8.9,6.2,13.1,19.4,38.2,88.6,0.4304,11.9,36.9,0.3231,17.0,20.4,0.8327,11.0,45.9,23.9,7.3,4.0,14.6,17.7,108.30999999999999,123.0
43.5,0.0,0.4,0.0,0.7,113.7,106.3,42.5,89.0,0.47779999999999995,12.4,32.1,0.3891,16.3,19.7,0.836,9.6,43.8,26.0,8.9,6.3,13.3,19.8,38.6,88.5,0.43550000000000005,12.1,35.5,0.3414,17.0,20.5,0.8290000000000001,11.4,45.4,24.3,6.8,4.2,15.2,18.2,108.97,111.0
44.5,0.0,0.4,0.0,0.6,113.2,108.3,41.9,89.6,0.46869999999999995,12.7,32.9,0.3891,16.7,20.0,0.8460000000000001,10.5,44.4,24.6,8.2,6.5,13.4,19.9,39.1,88.9,0.4396,12.2,34.6,0.3516,17.9,21.7,0.8234000000000001,11.6,46.0,24.9,7.1,4.5,14.3,18.5,108.92999999999999,112.0
45.5,0.0,0.4,0.0,0.6,110.9,107.9,41.4,90.8,0.4569000000000001,12.6,33.7,0.3778,15.5,18.6,0.8485000000000001,11.2,44.8,24.3,8.6,7.4,13.8,19.0,39.1,90.1,0.4346,12.6,35.2,0.3577,17.1,20.0,0.8411000000000002,12.0,46.9,24.3,7.5,5.0,14.9,18.7,109.23000000000002,126.0
46.5,0.0,0.3,0.0,0.7,113.6,105.8,42.8,90.9,0.4721,12.6,33.2,0.3839,15.4,18.5,0.8478000000000001,11.5,46.4,25.7,9.1,7.3,13.8,19.4,38.4,89.4,0.4305,12.1,35.3,0.344,16.9,19.9,0.8215,11.7,44.9,23.0,7.5,5.1,15.3,18.6,109.72,113.0
