Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.5,106.0,106.3,39.7,86.7,0.45890000000000003,10.3,27.1,0.375,16.3,22.7,0.7243,11.1,44.9,23.7,7.7,4.0,14.8,19.2,39.2,85.1,0.46130000000000004,12.2,31.1,0.38850000000000007,15.7,20.2,0.7762,10.1,43.1,23.9,8.2,4.8,15.5,21.7,107.65,112.0
6.5,0.0,0.4,0.0,0.6,107.6,106.1,40.5,88.3,0.4593999999999999,9.9,27.8,0.35340000000000005,16.7,23.5,0.7075999999999999,11.3,45.8,24.2,8.9,4.6,14.7,19.5,38.9,85.9,0.45339999999999997,12.4,32.2,0.38239999999999996,15.9,20.8,0.7596999999999999,10.3,44.2,23.3,8.5,4.9,16.5,21.5,108.32000000000001,102.0
7.5,0.0,0.4,0.0,0.6,108.2,107.6,40.6,88.0,0.4622,9.8,27.5,0.35340000000000005,17.2,23.7,0.7248999999999999,10.9,44.5,24.4,8.9,5.1,14.9,19.1,39.6,86.4,0.45909999999999995,12.7,33.0,0.3827,15.7,20.9,0.7404999999999999,10.9,44.7,23.4,9.4,5.3,16.8,21.7,107.92,125.0
8.5,0.0,0.4,0.0,0.7,110.3,107.4,41.3,88.7,0.46630000000000005,10.2,28.1,0.36000000000000004,17.5,24.1,0.7243999999999999,11.3,45.1,24.6,9.3,5.3,13.8,18.5,40.0,86.7,0.4622,12.9,33.1,0.3882,14.5,20.1,0.7176,10.7,44.5,23.4,8.8,5.5,16.5,21.2,108.09,82.0
9.5,0.0,0.4,0.0,0.7,109.2,106.3,40.5,87.1,0.4640000000000001,10.3,28.2,0.36230000000000007,17.9,24.1,0.7511,10.7,43.5,24.1,9.6,5.4,14.5,17.8,40.0,85.9,0.46740000000000004,12.3,32.1,0.37960000000000005,14.0,19.3,0.7257,10.5,43.8,23.9,9.5,5.5,17.2,21.4,107.75,146.0
10.5,0.0,0.3,0.0,0.7,113.3,107.7,41.9,86.9,0.4807,11.7,29.7,0.39370000000000005,17.8,23.9,0.7533999999999998,10.9,43.7,25.3,9.3,5.4,14.8,18.1,41.1,86.1,0.47850000000000004,12.1,32.1,0.37360000000000004,13.4,19.1,0.6857,10.2,42.4,24.8,9.0,5.1,17.3,21.2,107.46999999999998,109.0
11.5,0.0,0.3,0.0,0.6,111.8,109.3,40.8,85.9,0.4736000000000001,11.9,30.8,0.38060000000000005,18.3,25.2,0.7356,12.2,43.8,24.8,9.4,5.5,16.2,17.4,42.5,86.5,0.49090000000000006,12.1,32.2,0.37239999999999995,12.2,17.6,0.6742999999999999,9.8,41.4,26.0,9.6,5.2,17.3,22.1,107.22999999999999,114.0
12.5,0.0,0.3,0.0,0.7,112.2,107.5,41.5,86.0,0.48119999999999996,11.6,29.9,0.38360000000000005,17.6,24.1,0.7396,12.3,45.1,24.6,8.7,5.3,16.2,16.5,42.5,86.9,0.4886000000000001,11.6,31.0,0.3718,10.9,16.2,0.6719,9.2,39.9,25.1,9.9,4.8,16.3,21.3,107.3,95.0
13.5,0.0,0.4,0.0,0.6,108.8,108.9,40.3,85.9,0.4680000000000001,11.0,30.0,0.3639,17.2,23.5,0.7393,12.9,45.1,23.0,8.9,5.4,16.9,15.9,42.8,86.6,0.4941000000000001,12.3,32.0,0.3802,11.0,16.0,0.6818,9.1,40.7,26.1,10.5,4.8,16.8,21.0,107.35,104.0
14.5,0.0,0.4,0.0,0.6,109.7,108.7,40.7,85.8,0.47359999999999997,11.0,30.9,0.35290000000000005,17.3,23.6,0.741,13.1,46.0,23.7,8.9,5.2,17.3,16.1,42.8,86.2,0.49660000000000004,11.7,30.7,0.3772,11.4,16.5,0.687,8.6,38.9,26.6,10.6,4.5,16.3,20.7,107.8,77.0
