Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.6,0.0,0.2,110.2,120.5,39.0,88.6,0.4415,10.6,33.9,0.3056,21.6,27.3,0.7929,8.5,39.8,22.3,8.1,7.0,14.3,23.7,43.6,91.8,0.4767,12.6,32.3,0.39139999999999997,20.7,26.2,0.7787,12.9,51.2,27.1,7.6,5.1,16.2,23.2,109.01999999999998,108.0
6.5,0.0,0.7,0.0,0.2,109.8,120.9,39.4,88.7,0.44580000000000003,11.0,34.0,0.3194,20.0,25.3,0.7869,8.4,39.3,22.8,8.2,5.8,14.7,22.4,44.2,90.7,0.4887,12.7,31.9,0.39899999999999997,19.8,24.7,0.7893999999999999,11.7,49.8,27.2,7.8,5.2,16.1,22.4,109.06999999999998,116.0
7.5,0.0,0.8,0.0,0.3,110.1,120.2,39.7,88.1,0.4524,10.5,32.3,0.3225,20.2,25.9,0.7793,9.1,40.4,22.2,7.9,5.4,15.1,22.2,44.2,90.7,0.48869999999999997,12.9,32.3,0.40090000000000003,18.9,23.7,0.7857,11.7,48.4,27.6,7.8,5.2,16.3,22.6,109.09,117.0
8.5,0.0,0.7,0.0,0.3,109.3,118.7,39.1,85.0,0.4612,10.3,31.9,0.3214,20.8,26.6,0.7828000000000002,8.6,39.1,22.3,8.1,5.4,15.1,21.2,44.2,88.8,0.49719999999999986,13.3,31.4,0.4227,17.0,21.7,0.7713,10.8,44.8,28.2,7.7,5.4,15.6,23.2,108.89000000000001,119.0
9.5,0.0,0.6,0.0,0.4,109.0,113.8,39.3,84.9,0.4638,10.4,31.7,0.32530000000000003,20.0,26.4,0.7591000000000001,9.1,40.1,23.1,9.1,5.6,15.7,21.3,42.4,87.3,0.4851,12.2,30.2,0.3962,16.8,22.3,0.7470000000000001,10.7,44.2,26.7,8.3,5.5,16.4,23.4,109.71,104.0
10.5,0.0,0.5,0.0,0.4,108.2,113.7,39.0,85.0,0.4598,9.3,29.3,0.30870000000000003,20.9,27.5,0.7602,9.8,40.6,22.7,8.8,5.3,14.9,20.9,41.8,86.8,0.481,11.7,29.8,0.3857,18.4,23.8,0.765,10.6,43.6,26.1,8.3,5.4,15.7,24.0,109.52000000000001,109.0
11.5,0.0,0.4,0.0,0.4,108.7,112.0,39.5,84.9,0.4654,10.1,29.8,0.33080000000000004,19.6,26.8,0.7257,9.3,40.4,23.7,8.5,5.9,14.6,22.3,40.1,85.1,0.47190000000000004,11.2,29.9,0.3672,20.6,26.0,0.7892,10.1,43.1,25.2,8.0,4.8,15.8,24.0,109.44000000000001,125.0
12.5,0.0,0.3,0.0,0.5,111.7,113.1,40.3,86.8,0.4652,10.0,30.2,0.32410000000000005,21.1,28.7,0.7228000000000001,9.9,41.1,24.0,8.7,6.0,13.3,22.1,41.1,86.6,0.4750000000000001,11.0,29.8,0.36150000000000004,19.9,24.7,0.8014999999999999,10.2,43.7,24.4,7.0,4.9,16.0,24.8,109.67,107.0
13.5,0.0,0.4,0.0,0.5,111.3,112.2,39.9,88.2,0.454,10.0,31.8,0.31370000000000003,21.5,28.8,0.7397,10.7,42.5,24.1,8.9,6.3,12.7,21.6,40.8,87.3,0.4675000000000001,11.2,30.5,0.35819999999999996,19.4,24.0,0.8049,10.8,44.9,24.2,6.2,5.0,16.2,25.1,109.71,124.0
14.5,0.0,0.4,0.0,0.5,112.9,114.1,41.4,88.9,0.4673,10.4,32.1,0.32510000000000006,19.7,27.2,0.7150000000000001,9.7,42.3,25.0,8.9,6.1,12.8,21.4,41.2,87.0,0.4734,11.8,30.9,0.3752,19.9,24.5,0.8109,10.0,44.1,24.6,6.7,4.8,16.0,24.4,109.62,135.0
15.5,0.0,0.3,0.0,0.6,116.4,115.3,42.7,89.1,0.48100000000000004,10.4,31.5,0.3316,20.6,28.4,0.715,10.1,42.9,25.2,8.8,6.2,13.1,21.9,41.9,88.5,0.4732,12.1,32.3,0.3686,19.4,24.5,0.7924000000000001,10.8,43.9,24.3,7.1,4.7,16.2,25.3,109.61999999999998,104.0
16.5,0.0,0.3,0.0,0.6,116.0,116.1,42.6,90.4,0.47300000000000003,10.6,32.7,0.32420000000000004,20.2,28.1,0.7029,10.7,43.2,25.4,9.2,6.1,12.9,22.3,42.1,89.4,0.4704,11.9,32.8,0.3573,20.0,25.4,0.7868,11.5,46.2,24.1,7.3,4.6,16.7,25.5,110.05999999999999,98.0
17.5,0.0,0.3,0.0,0.5,114.2,117.4,42.3,91.3,0.465,10.6,33.3,0.31640000000000007,19.0,26.2,0.7133999999999999,9.9,42.6,26.2,9.4,6.0,12.9,21.8,42.5,90.4,0.47000000000000003,11.9,33.3,0.3525,20.5,26.1,0.7857000000000001,11.8,48.2,24.4,7.9,4.8,16.0,24.1,110.25,102.0
18.5,0.0,0.3,0.0,0.5,112.7,115.3,42.4,91.3,0.46630000000000005,10.1,32.6,0.30779999999999996,17.8,24.7,0.7073999999999999,9.4,42.3,25.7,9.4,5.6,13.2,22.2,41.2,89.6,0.45870000000000005,11.2,33.6,0.3267,21.7,27.5,0.7929999999999999,12.1,49.0,23.5,8.2,4.4,16.5,23.0,110.39000000000001,110.0
19.5,0.0,0.4,0.0,0.5,111.8,116.5,42.4,91.3,0.46629999999999994,10.1,31.8,0.3159,16.9,23.3,0.7132,9.0,41.7,25.7,8.4,6.1,12.4,22.1,41.4,90.9,0.45430000000000004,12.0,34.9,0.34299999999999997,21.7,27.2,0.8003,13.1,50.3,23.3,7.4,4.3,15.8,22.0,110.0,131.0
20.5,0.0,0.5,0.0,0.6,114.5,116.7,43.3,92.1,0.47220000000000006,11.0,33.8,0.3308,16.9,23.1,0.7182,9.0,41.9,27.4,8.8,6.1,12.6,22.2,41.7,91.1,0.45669999999999994,12.3,35.4,0.3473,21.0,26.5,0.7956000000000001,12.6,49.9,24.2,7.9,4.4,16.4,22.3,110.41,101.0
21.5,0.0,0.6,0.0,0.6,113.7,116.4,42.8,91.1,0.4716,11.1,34.4,0.327,17.0,22.6,0.7394,8.9,40.9,27.2,8.7,5.5,12.3,20.4,42.5,91.4,0.46419999999999995,12.7,35.5,0.359,18.7,24.0,0.7798999999999999,12.9,49.6,24.2,8.0,4.6,15.6,21.8,111.13,101.0
22.5,0.0,0.7,0.0,0.5,111.3,115.5,42.5,90.6,0.4706,10.8,33.5,0.327,15.5,21.1,0.7281000000000001,8.4,39.9,26.7,8.9,5.0,12.8,20.6,42.0,90.1,0.4664,12.6,34.8,0.36829999999999996,18.9,24.4,0.7739,12.9,50.2,25.1,8.1,4.9,16.2,21.5,110.68999999999998,125.0
23.5,0.0,0.6,0.0,0.5,113.1,116.0,43.1,89.7,0.48109999999999997,11.1,32.2,0.3438,15.8,22.1,0.7058000000000001,7.8,39.6,26.4,8.8,4.7,13.1,21.7,42.1,91.2,0.46210000000000007,12.0,34.7,0.3536,19.8,25.0,0.7897000000000001,13.0,50.2,23.9,8.2,4.5,16.0,21.1,110.71,118.0
24.5,0.0,0.7,0.0,0.4,112.5,117.1,42.9,89.7,0.4788,11.2,32.2,0.3472,15.5,21.4,0.7099,7.7,37.7,26.4,7.9,4.1,12.6,22.5,42.2,90.6,0.46670000000000006,12.0,34.7,0.3536,20.7,26.0,0.7926,13.2,50.4,25.0,7.7,4.5,15.3,20.7,110.41,128.0
25.5,0.0,0.7,0.0,0.4,111.8,115.0,43.3,91.4,0.47350000000000014,11.4,32.4,0.35120000000000007,13.8,19.2,0.7049000000000001,8.3,39.0,26.5,8.6,3.9,13.0,20.9,42.0,90.0,0.46770000000000006,11.3,33.5,0.34670000000000006,19.7,25.1,0.7758999999999999,12.2,49.9,25.2,7.9,4.6,15.6,18.9,110.29,110.0
26.5,0.0,0.7,0.0,0.4,112.4,114.3,42.8,90.2,0.4737,11.4,32.5,0.35040000000000004,15.4,21.2,0.718,8.0,38.9,26.5,8.8,3.8,12.9,21.9,41.1,88.4,0.46609999999999996,11.4,33.1,0.3536,20.7,26.2,0.7794,11.8,48.4,25.1,7.3,4.6,15.9,19.8,110.4,118.0
27.5,0.0,0.7,0.0,0.4,114.4,115.6,43.6,89.4,0.48710000000000003,11.6,32.7,0.3551000000000001,15.6,21.6,0.7121000000000001,7.6,37.8,27.1,8.6,3.6,12.5,21.4,41.5,87.1,0.47750000000000004,12.8,34.8,0.3693,19.8,25.0,0.7798,10.9,46.7,25.3,7.0,4.1,16.2,20.2,110.51999999999998,149.0
28.5,0.0,0.7,0.0,0.4,119.1,121.4,45.1,92.6,0.4857,12.1,33.7,0.3604,16.8,22.5,0.7343000000000001,9.1,39.3,29.2,8.4,3.8,13.4,21.9,44.0,90.5,0.4883,13.1,35.0,0.37649999999999995,20.3,25.8,0.7756,11.7,47.5,26.4,7.6,4.6,15.9,21.3,111.05,89.0
29.5,0.0,0.7,0.0,0.3,117.0,121.2,43.5,91.0,0.47470000000000007,11.7,34.0,0.34550000000000003,18.3,23.9,0.7516,8.9,39.2,28.3,8.5,3.1,14.6,21.3,44.6,91.2,0.49149999999999994,12.8,34.6,0.3712,19.2,24.2,0.7838999999999999,11.4,47.7,26.8,8.4,4.7,16.0,22.4,110.36000000000001,95.0
