Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.6,0.0,0.6,108.9,103.9,39.8,84.3,0.4737,9.9,30.7,0.3272,19.4,24.9,0.7777000000000001,9.0,41.3,21.9,8.6,5.3,13.8,23.0,38.1,83.0,0.45949999999999996,9.2,25.8,0.35009999999999997,18.5,24.6,0.7646,9.5,41.8,21.5,7.5,5.2,16.5,21.7,106.85999999999999,122.0
6.5,0.0,0.6,0.0,0.6,109.4,105.7,40.4,85.8,0.4726,10.2,32.0,0.3205,18.4,24.4,0.7544,8.7,41.2,22.0,8.4,5.3,13.3,23.5,38.8,82.3,0.4716,9.5,25.7,0.3607,18.6,25.3,0.7436999999999998,8.9,41.7,22.4,7.5,5.4,15.9,21.4,106.53999999999999,94.0
7.5,0.0,0.7,0.0,0.5,106.0,105.8,39.4,83.8,0.4718000000000001,9.9,30.0,0.3327,17.3,23.0,0.7576,8.5,39.7,21.5,8.7,5.1,13.7,22.6,39.1,82.8,0.47280000000000005,9.7,25.9,0.3659,17.9,23.6,0.7614999999999998,9.6,42.2,23.0,7.9,5.2,15.3,20.6,106.47,129.0
8.5,0.0,0.7,0.0,0.6,109.2,107.0,40.1,83.6,0.4819,10.3,29.3,0.35239999999999994,18.7,24.8,0.757,8.5,39.9,22.6,8.7,5.1,13.5,22.6,38.4,81.7,0.4702,10.4,27.8,0.3717,19.8,25.4,0.7772999999999999,9.2,41.5,23.2,7.9,4.4,15.2,21.1,106.62,125.0
9.5,0.0,0.7,0.0,0.7,110.5,106.9,40.3,81.8,0.49539999999999995,11.1,29.3,0.376,18.8,24.9,0.7573,7.4,39.4,22.3,8.5,5.1,14.0,23.0,38.7,83.1,0.4649,10.2,27.9,0.3625,19.3,24.6,0.7908999999999999,9.6,41.0,23.1,8.2,4.0,14.9,21.7,106.66000000000001,107.0
10.5,0.0,0.6,0.0,0.7,111.1,106.1,40.7,80.3,0.5088,11.3,29.0,0.38649999999999995,18.4,24.0,0.7782,6.8,39.4,22.5,7.7,5.8,14.0,22.5,38.1,84.3,0.45230000000000004,10.8,27.9,0.3886,19.1,23.9,0.8082999999999998,10.1,40.4,22.8,8.2,3.8,13.7,20.7,106.9,100.0
11.5,0.0,0.5,0.0,0.7,111.2,106.7,40.8,80.6,0.5084,11.5,30.5,0.3788,18.1,23.7,0.7731,7.1,39.5,22.8,7.5,5.6,13.8,23.0,38.4,84.4,0.45549999999999996,11.1,27.2,0.4157,18.8,24.1,0.7865,10.3,40.9,23.5,8.2,3.4,13.8,20.4,107.11000000000001,100.0
12.5,0.0,0.5,0.0,0.7,110.1,104.6,40.3,80.8,0.5015,11.8,31.2,0.3801,17.7,23.0,0.7758,7.4,39.9,22.9,7.2,6.2,14.0,22.8,38.0,84.9,0.44830000000000003,10.3,26.4,0.399,18.3,22.9,0.8034000000000001,10.7,41.3,22.9,8.1,3.7,13.7,20.3,107.08,104.0
13.5,0.0,0.5,0.0,0.6,109.6,105.3,40.5,81.8,0.4974,11.6,31.2,0.37339999999999995,17.0,22.2,0.7722,7.6,40.2,22.6,7.7,6.2,14.2,22.1,38.3,85.2,0.45030000000000003,10.6,26.7,0.40650000000000003,18.1,23.2,0.7857999999999998,10.7,42.1,23.7,8.2,3.5,14.0,19.6,107.51000000000002,112.0
14.5,0.0,0.6,0.0,0.7,111.2,102.4,41.4,82.2,0.5059,12.4,32.0,0.39320000000000005,16.0,20.4,0.7869999999999999,7.8,41.2,24.0,8.0,5.7,14.5,21.9,36.9,84.2,0.43789999999999996,10.1,27.1,0.38090000000000007,18.5,23.2,0.8031999999999998,10.3,40.7,23.6,8.2,3.3,14.1,18.5,107.75000000000003,126.0
