Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
21.5,0.0,0.5,0.0,0.4,119.3,116.3,44.3,91.5,0.4833,10.9,30.6,0.35639999999999994,19.8,24.9,0.7928000000000001,12.2,47.5,27.5,8.3,5.5,14.8,21.3,43.7,92.3,0.4751,11.9,32.8,0.3689,17.0,23.5,0.7220000000000001,11.4,43.3,25.6,9.1,4.7,13.3,21.6,110.41,103.0
22.5,0.0,0.5,0.0,0.3,115.6,114.4,42.2,89.7,0.4707,10.6,30.9,0.34199999999999997,20.6,25.9,0.7904000000000002,11.8,47.5,26.6,7.8,5.5,15.6,21.5,43.1,91.2,0.4742,11.5,32.3,0.36099999999999993,16.7,23.3,0.717,10.6,43.1,26.4,9.4,5.4,12.9,22.1,110.16,116.0
23.5,0.0,0.5,0.0,0.4,115.2,113.1,42.2,87.8,0.481,10.7,30.9,0.3453,20.1,24.9,0.8016,10.6,46.8,26.9,7.5,5.5,15.9,21.3,43.0,91.2,0.47319999999999995,11.4,32.3,0.35749999999999993,15.7,23.1,0.6827,11.2,43.1,26.5,9.5,5.2,12.3,21.7,110.13,100.0
24.5,0.0,0.5,0.0,0.4,114.3,113.0,42.1,86.4,0.4862,10.8,30.7,0.35109999999999997,19.3,23.9,0.7994000000000001,9.2,45.2,27.1,8.1,5.1,15.8,21.0,43.3,91.1,0.477,11.4,32.9,0.3519,15.0,22.3,0.677,11.4,43.6,26.6,9.4,4.7,12.8,21.2,109.55,118.0
25.5,0.0,0.4,0.0,0.5,114.7,112.0,42.3,87.1,0.48480000000000006,10.1,29.4,0.3378,20.0,24.8,0.7984000000000001,10.2,46.5,27.7,8.5,5.1,15.9,21.6,42.4,90.8,0.4685999999999999,11.7,34.3,0.34759999999999996,15.5,22.7,0.6878,11.8,43.0,25.9,9.2,4.4,13.2,22.3,108.91000000000001,96.0
26.5,0.0,0.4,0.0,0.5,113.6,109.8,42.4,88.0,0.48129999999999995,10.2,29.8,0.3364,18.6,23.6,0.7817999999999999,10.4,46.3,28.2,8.9,5.1,14.7,21.8,41.4,90.2,0.4608999999999999,10.8,33.9,0.3275,16.2,24.0,0.6674,12.6,44.5,25.4,8.4,4.4,13.7,21.9,108.91,115.0
27.5,0.0,0.5,0.0,0.4,112.6,111.7,42.1,87.7,0.4795999999999999,11.0,30.4,0.351,17.4,22.3,0.7698999999999999,9.4,44.0,28.6,8.5,5.3,14.2,22.0,41.6,89.2,0.4683,10.8,33.3,0.3336,17.7,25.4,0.6910999999999999,12.3,45.5,25.4,8.3,4.5,13.5,21.5,108.12,104.0
28.5,0.0,0.5,0.0,0.4,112.9,112.3,43.0,89.7,0.48,11.2,30.3,0.3591999999999999,15.7,21.0,0.7337,9.7,44.7,28.8,8.9,5.1,13.8,22.2,41.9,89.1,0.472,10.5,33.2,0.32530000000000003,18.0,25.5,0.7005999999999999,11.8,45.7,26.0,8.0,4.5,13.7,20.8,108.30999999999999,117.0
29.5,0.0,0.5,0.0,0.3,112.7,113.6,43.0,90.5,0.4756,10.7,29.7,0.3479,16.0,21.4,0.7324999999999999,10.0,45.5,28.4,8.9,5.5,13.3,22.6,42.2,90.0,0.47109999999999996,10.9,32.7,0.3427,18.3,26.0,0.6982999999999999,11.9,46.6,26.1,8.0,4.3,13.5,21.0,108.2,119.0
30.5,0.0,0.6,0.0,0.3,112.0,112.9,42.3,90.3,0.46900000000000003,10.6,29.0,0.35409999999999997,16.8,22.2,0.741,9.7,45.9,27.7,8.3,5.2,13.6,22.9,41.2,89.8,0.46020000000000005,11.3,34.2,0.337,19.2,26.8,0.7058,12.0,47.3,25.5,7.9,5.5,13.5,21.4,108.17999999999999,114.0
31.5,0.0,0.6,0.0,0.3,110.2,113.5,41.6,90.7,0.45940000000000003,9.3,28.4,0.31289999999999996,17.7,22.9,0.7575,11.2,46.2,26.3,7.8,5.0,13.6,24.2,41.0,88.5,0.4647000000000001,11.4,32.8,0.3535,20.1,28.0,0.7087999999999999,12.0,46.7,24.8,7.9,5.7,13.3,21.9,108.17999999999999,104.0
32.5,0.0,0.6,0.0,0.3,110.3,113.6,41.9,91.5,0.4588,9.5,28.3,0.32089999999999996,17.0,22.2,0.7507,11.0,46.5,26.3,8.0,5.0,13.2,24.0,40.6,88.3,0.4609,12.2,35.5,0.34619999999999995,20.2,28.0,0.7123999999999999,11.8,46.4,23.9,7.8,5.7,13.4,21.4,108.38999999999999,123.0
33.5,0.0,0.5,0.0,0.3,111.0,114.2,42.2,92.3,0.45730000000000004,9.7,27.8,0.33690000000000003,16.9,22.0,0.7542,11.3,46.2,26.4,7.8,4.4,12.9,24.2,40.6,87.8,0.46319999999999995,12.2,35.4,0.3473,20.8,27.9,0.7407999999999999,11.3,45.6,24.0,8.0,6.1,13.1,21.0,108.75,121.0
34.5,0.0,0.5,0.0,0.3,113.1,115.5,42.9,92.3,0.4654000000000001,9.9,27.5,0.3496,17.4,22.8,0.7508999999999999,11.7,46.4,25.5,7.4,4.8,12.8,24.3,40.9,88.1,0.4648,12.6,34.6,0.3681,21.1,28.1,0.7485999999999999,11.1,44.8,24.4,7.9,6.1,12.8,21.2,108.94000000000001,133.0
