Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.6,0.0,0.5,97.7,97.0,38.0,86.5,0.438,6.2,19.6,0.3289,15.5,20.5,0.7571000000000001,10.2,44.3,20.0,8.0,4.0,11.8,17.2,36.6,84.9,0.43550000000000005,8.1,22.7,0.3483,15.7,19.7,0.7912,10.3,45.3,20.6,7.9,4.0,12.8,17.6,109.18999999999998,104.0
6.5,0.0,0.5,0.0,0.6,99.0,94.9,38.8,87.3,0.44299999999999995,6.3,19.0,0.342,15.1,19.9,0.7611,9.8,45.0,20.8,7.6,4.9,11.4,16.2,35.8,85.1,0.4253,8.3,23.6,0.3501,15.0,19.0,0.7857000000000001,10.2,45.3,20.5,7.4,4.6,13.2,17.5,109.17999999999999,102.0
7.5,0.0,0.6,0.0,0.5,98.4,97.2,38.2,86.3,0.44189999999999996,6.4,19.4,0.34,15.6,20.5,0.7611,9.7,43.7,20.0,7.4,4.6,11.2,16.5,36.7,84.9,0.4358000000000001,8.4,23.5,0.3553,15.4,19.7,0.7822,10.7,46.1,20.9,7.4,5.2,13.2,17.3,109.22,81.0
8.5,0.0,0.7,0.0,0.4,96.7,99.3,37.2,86.8,0.4288,6.5,19.3,0.34659999999999996,15.8,20.5,0.7710999999999999,9.2,42.3,20.0,7.1,4.6,10.4,16.6,37.3,84.5,0.44489999999999996,9.1,24.3,0.3758,15.6,19.7,0.7965,10.2,47.3,21.3,6.8,5.6,13.3,17.1,109.32000000000001,92.0
9.5,0.0,0.7,0.0,0.3,95.7,99.8,36.8,86.5,0.42569999999999997,6.4,20.0,0.32009999999999994,15.7,20.0,0.7827999999999999,9.3,42.5,20.3,6.9,4.5,9.9,16.3,37.1,84.1,0.4444,9.6,25.2,0.3827,16.0,19.9,0.8106,10.3,47.6,21.7,6.5,5.4,13.0,16.4,109.05,96.0
10.5,0.0,0.6,0.0,0.3,95.2,98.8,36.7,86.4,0.4250999999999999,6.2,19.2,0.3253,15.6,20.3,0.7678999999999999,9.5,42.6,20.1,6.5,4.2,10.0,16.5,36.5,84.3,0.4354,9.3,25.6,0.3669,16.5,20.9,0.7985999999999999,11.0,47.7,21.2,5.9,5.7,12.6,16.1,108.88000000000002,107.0
11.5,0.0,0.6,0.0,0.3,95.6,98.6,36.7,86.1,0.4269,6.1,19.1,0.32189999999999996,16.1,20.6,0.7792,9.6,42.8,20.1,6.4,4.0,10.0,16.8,36.1,82.4,0.4384,9.3,25.7,0.3658,17.1,21.9,0.7903,10.1,46.6,21.6,5.6,5.9,12.4,16.8,108.35,108.0
12.5,0.0,0.5,0.0,0.4,98.2,96.9,38.4,86.9,0.44250000000000006,6.6,19.8,0.33599999999999997,14.8,18.7,0.7814,9.4,43.1,21.3,6.6,3.8,9.9,17.1,35.5,82.1,0.4324,8.7,25.3,0.3471,17.2,22.3,0.7808,10.5,45.3,21.4,5.2,5.7,12.8,16.4,108.35,88.0
13.5,0.0,0.5,0.0,0.4,97.0,96.8,38.9,86.2,0.4516,5.8,19.5,0.30039999999999994,13.4,17.2,0.7734999999999999,9.1,42.2,20.4,6.2,3.4,9.6,16.7,35.9,82.0,0.4378,8.7,25.4,0.34550000000000003,16.3,21.9,0.7579,10.5,44.7,21.7,4.9,5.4,12.1,16.0,107.91999999999999,112.0
14.5,0.0,0.5,0.0,0.5,99.6,96.1,40.2,87.8,0.4584,6.5,19.8,0.3232999999999999,12.7,16.2,0.7834,9.1,42.4,21.1,6.7,3.4,9.6,17.2,35.4,81.7,0.43310000000000004,8.7,26.1,0.33380000000000004,16.6,22.1,0.7647,10.0,44.2,21.4,4.8,5.7,12.6,16.3,108.47999999999999,121.0
