Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.5,0.0,0.7,105.5,99.8,37.8,85.9,0.44239999999999996,10.5,29.3,0.35530000000000006,19.4,25.0,0.7789999999999999,8.6,45.0,24.2,7.6,5.1,10.5,18.0,37.7,87.9,0.4292000000000001,10.5,31.7,0.3228,13.9,18.4,0.7484999999999999,9.6,46.2,22.5,5.8,4.9,13.4,21.7,108.17,100.0
6.5,0.0,0.4,0.0,0.7,104.8,99.8,37.5,86.0,0.43859999999999993,10.8,29.9,0.35940000000000005,19.0,25.0,0.7623999999999999,8.3,44.3,24.0,8.2,4.5,10.6,17.4,37.7,87.1,0.4332000000000001,10.9,32.9,0.32899999999999996,13.5,18.1,0.7382000000000002,9.4,46.5,22.7,6.3,5.0,14.2,21.3,107.82000000000001,116.0
7.5,0.0,0.4,0.0,0.6,106.7,102.8,38.0,86.5,0.4417999999999999,11.6,32.0,0.3625,19.1,25.4,0.7541,7.8,44.6,24.9,7.9,4.1,11.2,17.5,38.8,88.3,0.4398999999999999,10.9,33.1,0.32669999999999993,14.3,18.6,0.7572000000000001,9.3,46.6,23.5,7.0,5.2,13.4,21.3,107.85,90.0
8.5,0.0,0.4,0.0,0.6,105.9,102.9,37.8,85.9,0.4424,11.6,31.9,0.36340000000000006,18.7,25.4,0.7419,8.0,44.7,24.7,7.7,4.4,11.4,17.1,38.9,88.6,0.4394,10.6,32.6,0.32449999999999996,14.5,18.6,0.769,9.5,46.4,23.4,7.3,5.4,13.1,21.1,107.7,114.0
9.5,0.0,0.4,0.0,0.5,106.4,105.5,38.4,86.9,0.4436000000000001,11.4,30.5,0.38020000000000004,18.2,24.6,0.7449,8.3,44.7,25.2,7.2,4.4,11.4,17.0,39.9,88.6,0.4511,10.7,31.9,0.3348000000000001,15.0,19.1,0.7723,9.5,46.1,23.9,7.4,6.0,12.3,20.5,107.16000000000001,111.0
10.5,0.0,0.4,0.0,0.4,107.6,107.3,39.1,87.6,0.4479,11.2,30.4,0.3745,18.2,24.9,0.7371,8.6,44.4,25.3,7.1,4.5,11.1,16.6,40.9,89.6,0.45730000000000004,10.9,31.1,0.3491000000000001,14.6,18.3,0.7884,10.1,47.0,24.5,7.1,6.4,12.4,20.4,107.22,107.0
11.5,0.0,0.4,0.0,0.4,106.1,107.5,38.5,87.2,0.4429,10.8,29.4,0.3733999999999999,18.3,25.9,0.7186,9.3,45.3,23.9,6.2,5.0,11.0,16.5,40.6,90.1,0.4521,11.2,31.0,0.3593,15.1,18.8,0.7950999999999999,10.0,46.5,24.8,7.2,6.6,11.4,20.6,107.49000000000001,104.0
12.5,0.0,0.5,0.0,0.4,106.1,106.2,38.3,87.2,0.4405,10.9,29.4,0.3771999999999999,18.6,26.1,0.7238,9.7,46.3,23.9,5.7,5.1,11.5,16.0,40.4,90.8,0.4462,11.1,30.5,0.35990000000000005,14.3,18.3,0.7635,9.8,46.1,24.5,7.7,6.4,11.4,20.9,107.68000000000002,89.0
13.5,0.0,0.5,0.0,0.4,103.9,106.1,37.6,85.7,0.4393000000000001,10.1,28.0,0.36900000000000005,18.6,25.8,0.7345,8.4,44.6,23.8,6.3,5.2,11.7,16.0,40.6,91.0,0.4473,11.7,31.1,0.3755,13.2,17.2,0.7588999999999999,9.9,46.0,24.8,7.6,6.3,12.0,20.7,107.64000000000001,97.0
14.5,0.0,0.4,0.0,0.5,104.3,104.8,37.5,83.6,0.4487,9.5,26.9,0.3589,19.8,27.7,0.7222000000000001,7.8,44.0,23.9,6.1,5.5,12.2,15.9,39.9,90.4,0.44210000000000005,11.2,30.4,0.3677,13.8,17.5,0.7834,9.6,44.8,24.1,7.9,5.7,12.2,21.9,107.44000000000001,120.0
