Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.4,0.0,0.4,101.2,103.9,38.5,85.2,0.4511,10.8,31.5,0.3377,13.4,17.4,0.7643999999999999,8.0,42.2,21.1,8.3,5.5,16.8,22.3,37.7,85.3,0.44370000000000004,8.5,23.4,0.3763,20.0,25.7,0.7686999999999998,11.0,45.7,18.0,9.8,5.2,14.3,19.0,108.01000000000002,126.0
6.5,0.0,0.4,0.0,0.5,102.9,103.8,38.4,83.2,0.4606,11.2,31.5,0.35100000000000003,14.9,19.2,0.7678999999999999,8.0,43.1,20.5,8.2,5.5,16.9,22.8,37.4,85.1,0.44139999999999996,8.9,24.2,0.37960000000000005,20.1,25.8,0.7695000000000001,10.5,44.1,17.8,9.4,4.5,14.0,20.1,108.23999999999998,84.0
7.5,0.0,0.5,0.0,0.5,100.1,100.4,36.9,82.2,0.4478999999999999,10.8,30.6,0.3498,15.5,19.6,0.7886,8.1,43.4,19.1,8.5,5.0,17.4,22.9,35.6,82.9,0.4304,8.7,24.4,0.3666,20.5,25.9,0.7845,9.6,43.6,17.2,9.5,4.8,14.7,20.3,107.80999999999999,103.0
8.5,0.0,0.6,0.0,0.4,100.0,102.3,36.9,82.7,0.44530000000000003,10.7,30.6,0.34709999999999996,15.5,19.4,0.7968999999999999,7.8,43.2,19.5,8.1,4.9,16.4,23.2,36.2,84.0,0.43130000000000007,9.4,25.5,0.3754,20.5,26.1,0.7767000000000001,10.1,44.9,18.2,8.8,5.2,14.0,20.3,107.46999999999998,93.0
9.5,0.0,0.6,0.0,0.4,99.3,100.8,36.4,82.5,0.44000000000000006,11.1,31.0,0.3558,15.4,19.5,0.7867,8.6,44.2,19.1,7.8,5.0,17.2,22.7,35.2,84.2,0.417,9.3,25.7,0.364,21.1,26.2,0.7935000000000001,10.4,44.5,17.3,9.0,5.1,13.9,20.2,107.82000000000001,91.0
10.5,0.0,0.7,0.0,0.5,99.4,100.0,36.4,82.9,0.438,11.4,31.4,0.3618,15.2,19.7,0.7651,9.0,45.4,19.5,7.8,4.8,16.8,22.3,35.0,84.5,0.4131,9.7,26.9,0.36650000000000005,20.3,25.2,0.7964,10.0,45.0,17.6,8.3,5.0,13.9,20.5,108.27000000000001,95.0
11.5,0.0,0.7,0.0,0.5,96.7,99.5,35.0,81.9,0.42750000000000005,12.0,32.4,0.371,14.7,18.6,0.7828,8.5,43.9,19.9,7.8,4.5,15.8,20.6,36.0,83.9,0.42800000000000005,9.7,26.9,0.3665,17.8,22.5,0.7925000000000001,9.9,45.2,18.9,7.6,5.3,13.5,19.4,107.97999999999999,104.0
12.5,0.0,0.7,0.0,0.5,97.4,100.2,35.6,81.7,0.43590000000000007,11.8,32.1,0.368,14.4,18.3,0.7808,8.9,43.9,19.8,7.3,4.9,16.3,20.9,35.9,83.4,0.4293000000000001,9.9,26.7,0.3761,18.5,23.3,0.7996999999999999,9.9,43.5,18.8,8.0,5.1,13.4,19.4,107.25,109.0
13.5,0.0,0.7,0.0,0.6,98.9,100.4,35.8,82.0,0.4366,12.2,32.3,0.3762,15.1,18.8,0.8047000000000001,9.0,44.0,20.4,6.8,4.7,15.3,20.9,36.0,83.8,0.4283,9.7,26.1,0.3782,18.7,23.4,0.8051999999999999,9.9,43.8,19.2,8.0,4.8,12.7,19.4,107.27000000000001,100.0
14.5,0.0,0.7,0.0,0.6,98.5,99.6,35.5,81.1,0.43790000000000007,12.1,31.9,0.3779,15.4,19.2,0.8031,8.1,44.8,20.0,6.5,4.6,14.9,19.7,35.9,84.0,0.4263,10.2,26.3,0.3916,17.6,22.0,0.8065,8.8,43.5,20.1,7.9,4.6,12.5,19.0,107.39000000000001,97.0
