Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
5.5,0.0,0.4,0.0,0.8,120.0,107.3,43.4,91.2,0.47689999999999994,15.6,41.1,0.3761000000000001,17.6,21.9,0.7955999999999999,10.1,53.2,26.4,5.7,6.1,15.5,21.5,40.1,96.4,0.41930000000000006,12.7,38.4,0.3309000000000001,14.4,20.0,0.7268000000000001,10.7,45.3,22.8,7.1,5.3,12.2,21.4,109.33,134.0
6.5,0.0,0.4,0.0,0.8,122.1,107.2,44.4,92.8,0.4789999999999999,15.1,41.2,0.36060000000000003,18.2,22.6,0.7983999999999998,10.3,52.1,27.1,6.3,6.4,14.6,21.3,40.2,95.9,0.42300000000000004,12.1,37.4,0.3245,14.7,20.0,0.7404999999999999,10.6,45.0,23.8,6.8,5.0,12.9,21.7,108.98999999999998,126.0
7.5,0.0,0.5,0.0,0.7,122.9,109.9,44.7,94.0,0.47650000000000003,15.0,41.2,0.3584,18.5,22.8,0.8060999999999998,10.7,52.3,27.5,6.5,6.4,14.6,21.3,41.0,97.1,0.42580000000000007,12.9,39.0,0.3324,15.0,20.0,0.7516,10.7,46.3,25.0,6.7,5.3,12.9,21.1,109.42999999999999,121.0
8.5,0.0,0.6,0.0,0.7,122.6,110.0,45.0,92.8,0.4867,15.0,40.6,0.3659,17.6,21.7,0.7968,9.3,50.9,27.5,7.0,6.2,14.4,21.2,40.6,96.1,0.4264,13.7,39.9,0.34530000000000005,15.1,20.5,0.7348999999999999,10.6,45.9,25.5,6.9,5.6,12.8,20.6,108.95,113.0
9.5,0.0,0.6,0.0,0.6,121.6,110.8,45.0,90.9,0.4963,14.6,39.8,0.3614,17.0,21.4,0.7849999999999999,9.3,50.2,27.3,6.8,6.0,14.9,20.7,41.0,95.2,0.43570000000000003,14.0,40.1,0.35180000000000006,14.8,19.9,0.7399,10.2,44.3,25.0,7.3,5.5,12.4,19.9,108.85999999999999,123.0
10.5,0.0,0.5,0.0,0.6,121.4,111.7,44.8,91.0,0.49350000000000005,14.5,39.5,0.362,17.3,22.0,0.7769999999999999,9.7,49.5,26.9,7.2,6.0,14.8,19.8,41.5,93.4,0.44719999999999993,14.3,39.1,0.3679,14.4,19.4,0.7369000000000001,8.9,43.0,25.3,7.1,5.2,12.9,19.9,108.92,104.0
11.5,0.0,0.5,0.0,0.6,120.5,112.4,44.7,91.6,0.48900000000000005,14.6,40.1,0.3593,16.5,21.9,0.7447999999999999,10.4,48.9,26.6,7.4,5.6,14.2,19.5,42.2,92.7,0.45709999999999995,14.5,38.9,0.37390000000000007,13.5,18.6,0.7154,9.1,43.2,26.2,6.8,5.0,13.5,19.7,108.96999999999998,143.0
12.5,0.0,0.5,0.0,0.6,122.4,111.5,45.9,93.2,0.4929,14.2,40.1,0.35040000000000004,16.4,21.7,0.7483,10.9,49.1,27.2,7.7,5.4,13.9,19.7,41.7,91.7,0.4558,14.5,38.5,0.37590000000000007,13.6,18.6,0.7189,8.6,42.1,25.0,6.7,4.9,14.2,19.8,109.24000000000001,114.0
13.5,0.0,0.4,0.0,0.6,122.5,111.4,46.0,93.4,0.49300000000000005,14.3,41.6,0.3421,16.2,21.7,0.7417,10.8,48.9,28.2,7.5,5.8,13.9,19.4,42.1,91.5,0.4612,13.0,35.6,0.3669000000000001,14.2,19.5,0.7116,8.4,41.9,24.1,7.0,4.5,14.1,20.0,109.96,135.0
14.5,0.0,0.4,0.0,0.6,121.6,113.4,46.3,92.5,0.5016,13.6,40.0,0.3403,15.4,21.3,0.7267,10.4,47.4,28.2,7.6,5.4,14.0,19.6,42.8,91.2,0.47030000000000005,12.6,34.1,0.37560000000000004,15.2,20.1,0.7365999999999999,8.5,41.4,24.4,7.2,4.4,13.6,19.5,109.92999999999999,107.0
