Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
5.5,0.0,0.6,0.0,0.5,105.2,105.6,38.9,86.2,0.44980000000000003,9.9,30.7,0.3176,17.5,23.0,0.7594000000000001,9.4,46.6,24.2,8.6,5.2,15.8,21.7,39.0,87.6,0.44699999999999995,10.7,31.0,0.34230000000000005,16.9,22.5,0.751,10.4,46.1,22.5,8.1,5.2,16.3,21.7,108.9,117.0
6.5,0.0,0.6,0.0,0.6,107.8,106.5,40.3,87.0,0.4624,10.6,31.7,0.3296,16.6,22.3,0.7448,8.9,45.8,25.0,8.8,4.5,15.3,20.4,39.5,87.7,0.4519,10.7,30.5,0.34880000000000005,16.8,21.5,0.7772,10.0,45.7,22.5,7.6,4.8,16.2,20.9,108.6,118.0
7.5,0.0,0.7,0.0,0.6,107.6,105.9,40.2,85.4,0.4702,10.3,31.2,0.32710000000000006,16.9,22.6,0.7492,7.7,44.5,25.5,8.7,4.5,14.9,20.5,39.3,88.3,0.4467,10.5,30.6,0.3430000000000001,16.8,21.8,0.7667999999999999,10.0,45.6,22.3,7.8,4.4,15.6,21.0,108.42999999999999,111.0
8.5,0.0,0.6,0.0,0.6,106.8,105.0,39.8,85.1,0.46740000000000004,9.9,29.6,0.33330000000000004,17.3,22.9,0.7569999999999999,7.9,45.4,25.5,8.0,4.4,15.4,20.4,38.4,87.9,0.4385,10.6,30.5,0.3482,17.6,22.5,0.7769999999999999,9.9,45.5,21.2,8.3,3.9,15.0,21.0,108.63000000000002,106.0
9.5,0.0,0.5,0.0,0.7,108.1,105.2,40.9,85.0,0.48260000000000003,10.3,29.9,0.3427,16.0,21.4,0.7466999999999999,8.2,45.0,26.9,8.5,4.2,15.6,19.1,39.1,87.8,0.44699999999999995,11.3,31.2,0.36089999999999994,15.7,20.1,0.7841,9.1,42.8,22.0,9.0,3.3,14.8,20.6,109.08000000000001,116.0
10.5,0.0,0.4,0.0,0.6,108.3,107.1,41.3,85.5,0.4843,10.0,29.4,0.33910000000000007,15.7,20.5,0.7727999999999999,8.2,43.5,27.8,9.3,4.2,15.5,18.8,39.8,87.3,0.4593,12.2,32.6,0.373,15.3,19.6,0.7871,9.2,43.1,22.2,9.1,3.4,15.7,20.9,108.56000000000002,114.0
11.5,0.0,0.5,0.0,0.5,107.4,111.6,41.2,85.1,0.4854000000000001,9.9,29.4,0.3361,15.1,19.9,0.7577999999999999,8.0,41.7,27.7,8.5,3.8,15.7,18.7,41.8,88.4,0.476,12.8,32.9,0.38689999999999997,15.2,19.4,0.7894,10.0,44.2,24.0,8.8,3.6,15.3,20.5,108.45000000000002,114.0
12.5,0.0,0.5,0.0,0.6,108.9,110.8,41.4,84.6,0.49079999999999996,9.9,29.1,0.3391,16.2,21.3,0.7581,7.8,42.3,27.3,8.4,3.6,15.7,18.7,41.3,88.8,0.4680999999999999,12.3,33.0,0.3712000000000001,15.9,20.2,0.7941,10.3,43.9,23.5,9.2,3.7,15.1,21.1,108.15,107.0
13.5,0.0,0.5,0.0,0.7,109.8,109.4,41.7,84.3,0.4960000000000001,9.8,28.4,0.34249999999999997,16.6,21.6,0.7641,7.6,43.0,26.9,7.8,3.4,15.3,18.1,40.7,89.3,0.4585,12.3,33.2,0.3689,15.7,19.3,0.8206999999999999,10.0,43.1,23.7,8.9,3.9,14.5,21.3,107.55,115.0
14.5,0.0,0.5,0.0,0.7,111.4,109.1,42.6,84.5,0.5051,10.0,28.2,0.3517,16.2,21.2,0.7599,8.0,42.6,27.5,7.9,3.4,15.6,17.7,41.0,89.9,0.4593,11.6,31.8,0.35240000000000005,15.5,18.9,0.8267,10.6,43.2,23.0,9.4,3.8,14.6,20.7,107.89000000000001,95.0
15.5,0.0,0.5,0.0,0.6,111.3,111.1,42.5,84.2,0.5054000000000001,10.2,28.2,0.3582,16.1,21.3,0.7522,8.4,41.9,27.6,7.2,3.9,16.0,19.2,41.4,89.4,0.4654,11.5,30.9,0.3565,16.8,20.4,0.8331999999999999,10.1,41.8,23.7,9.5,3.9,13.8,21.2,107.53,102.0
16.5,0.0,0.4,0.0,0.5,109.8,111.9,42.0,83.9,0.5012000000000001,10.2,28.2,0.35819999999999996,15.6,20.2,0.7748999999999999,8.1,40.4,28.0,7.4,3.6,16.4,19.1,41.7,88.2,0.4761,11.5,30.8,0.3581,17.0,20.5,0.8394,10.0,42.1,24.8,10.1,3.6,14.5,20.5,107.81999999999998,108.0
17.5,0.0,0.4,0.0,0.5,108.8,111.1,41.8,84.4,0.4958,10.4,28.1,0.3663,14.8,19.2,0.7668999999999999,8.3,40.8,27.7,7.1,3.9,16.1,19.1,41.4,86.9,0.4796,11.1,29.6,0.36,17.2,20.7,0.8417999999999999,9.8,41.9,24.6,10.0,3.5,14.0,19.6,107.6,123.0
18.5,0.0,0.5,0.0,0.5,110.0,112.4,42.0,85.0,0.49429999999999996,11.3,29.6,0.37720000000000004,14.7,19.3,0.7596999999999999,7.9,40.5,27.3,6.6,3.8,14.8,18.8,42.6,88.8,0.4837000000000001,11.2,30.5,0.3529,16.0,19.1,0.8565999999999999,9.9,42.6,25.0,9.4,3.7,13.3,18.9,107.22999999999999,115.0
